request_key,cache_file_path,cache_status,cache_sha256,cache_bytes,cache_error,cache_attrs_json,product_status,units_basis,units_response_metadata_available
52.1_1.5_2022-11-20,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2022-11-20.pkl,readable,7555896bd2898e0716c4a697bf41f6b9c970d738f58c5bb72d15899f8c4a9dbc,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2022-11-21,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2022-11-21.pkl,readable,19c8685c5fd87499f1d0fbe14e5263ada9ca885307d8be55c6ae6f6a87f71026,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2022-11-28,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2022-11-28.pkl,readable,993c00a6053a48fe6da32c81fd2321bec56403cc1e7cff14cc9d63bad9e2ee30,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2022-11-30,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2022-11-30.pkl,readable,422ecdc682cea3752166ec22109b04ae30ff45bdb48103873487ea1aed52fda3,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-01-01,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-01-01.pkl,readable,26e3f4a2f004ba891a52b73bb43c03bb6787a9541e1f187b130881d2347eb0d0,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-01-11,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-01-11.pkl,readable,8e38dca7ba059c1aa8bc69ba805537b916ec5fd85fb2f0a35e3b05d147a910dd,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-01-26,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-01-26.pkl,readable,258c23e6a9f06aef54bc9f9a68e09552acc05df9e53799e0f573a59f95f64ca1,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-03-10,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-03-10.pkl,readable,77e70faa9f67aa8414b95f837faef1bbc9b24e55946e7a324d08af295de5854e,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-03-13,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-03-13.pkl,readable,0c4d3ad387b004e54ab93ebcd20e2890d5b38038fdd68966886e44e06ce64046,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-03-16,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-03-16.pkl,readable,1205048c74c7637751b7c74d02dcfb7a5fd55456d82b41b906d82f30669bdb10,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-03-23,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-03-23.pkl,missing_file,,,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-04-04,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-04-04.pkl,readable,aaea2e8cb8a7046b25b53c4d808386346e5dc650d526e05b5f9f0d0f6a763663,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-04-08,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-04-08.pkl,readable,82efa47c6b5e7212476768ae32e088653735c563394d14e6de88240769f91694,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-04-27,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-04-27.pkl,readable,0b1fec23fbd9874e745e2449c60a9fa5b375506d530c6989237b24e0f5b9fe07,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-05-10,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-05-10.pkl,readable,adcd7d25e8b8c6038865c253021c15a122aeb13e7f43b627d31a707d8efbaee4,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-05-16,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-05-16.pkl,missing_file,,,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-06-23,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-06-23.pkl,readable,79622f5e71d385d590c7705a0e2e40b76d690e371de815e34ee9812b9e65f9bd,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-08-02,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-08-02.pkl,readable,347ad1d75bf004f049317af1647507d69d52386e111276ae5eb3184853a035cc,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-08-24,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-08-24.pkl,readable,0e3548691bf338296cbc45a2b9c5853131cff9d9ac684dcf5b7d662f9b0c81c2,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-10-13,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-10-13.pkl,readable,e50d43179f60f43fb004a8d443313ec5f4ada9a864aabc45c014349b9e405295,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-10-30,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-10-30.pkl,readable,680faac7cd17e2235f946692202020f53296fe18417ef67a137d2621d25560e7,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-11-02,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-11-02.pkl,readable,42868d61b32e8fe49dba07fca8cfb8ec359f8ef77c41089894c5980eb3da7b73,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-11-13,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-11-13.pkl,readable,2b00ac4101f4b72426af0b0d550c6b196ca93f8928fd8e19a005be52d5ae6383,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-11-15,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-11-15.pkl,readable,d6ca8915cc539e63bc797cecaad757fee35220ae73028adbf8662fe05e0888c0,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-11-18,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-11-18.pkl,readable,888348759a000bda00ddae43966a982ec70ce45b29bc260fb94ee9b942eae59b,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-12-03,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-12-03.pkl,readable,5d47bda42e22693d4998333b9f32a2520c5cc49c074dac620f9a324c8b253460,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2023-12-13,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2023-12-13.pkl,readable,a419c4624253b087e1948913d4db1ff0a69e945391f45073e504ddbd6cffc1ca,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2024-02-04,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2024-02-04.pkl,readable,2709495421ae4d5fb441b50f431dd6552bc8bd1e3b0288768e9adc78ffcba157,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2024-03-02,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2024-03-02.pkl,missing_file,,,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2024-03-08,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2024-03-08.pkl,missing_file,,,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2024-03-10,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2024-03-10.pkl,missing_file,,,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2024-03-21,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2024-03-21.pkl,missing_file,,,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.1_1.5_2024-03-27,D:\Pyprogramme\STST2603\data\weather_request_cache\52.1_1.5_2024-03-27.pkl,readable,101bd50761b8b52de62f09018156b7cf00b3c908368482e48a8a14ce26a01b3a,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2021-04-23,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2021-04-23.pkl,readable,922cabcb831eb3e31d47e4136bb93ccfca2245a725c1cf3b5bb8f0280542e20f,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2021-05-10,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2021-05-10.pkl,readable,d4bb04132171cae6e98858b3528baa9c161c53c2fe3e2d4e370553eb12731b17,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2021-05-11,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2021-05-11.pkl,readable,b1b9dfd2b7d8cb875f0df199283868f48df295b3b4fa54b617537f1b56b48efa,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2021-05-20,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2021-05-20.pkl,readable,bd77283698330147e4b2257999d9cbb9e9a3de80fa3d30bbc3e999c63ce437de,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2021-05-25,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2021-05-25.pkl,missing_file,,,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2021-05-26,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2021-05-26.pkl,readable,f014ebf18f4c7458ee427900899041bec6d4d4a6b436c647e62c7b85102c654c,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2021-05-27,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2021-05-27.pkl,readable,2e951612d1f9c666fb0994ef8854e4caecdf71fab7341565a35e878828d4e8c8,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2021-05-29,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2021-05-29.pkl,readable,6632fbcc114a9822b1625ae552611621f1b19a0ae53417f7a3c80072916a3f80,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2021-06-10,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2021-06-10.pkl,readable,26e8a74a549702e2f77641c0b63a35c27684a13a023971d55722e3685b7e733f,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2021-07-13,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2021-07-13.pkl,readable,54402f786918b5f75db1cc743cade0dd55e777986d2ac12eb950579f204a376a,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2021-08-11,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2021-08-11.pkl,readable,c91bb4f14e5b6a1029323496f9d73c3d48de982e809712fecf34046f518de1f3,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2021-09-07,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2021-09-07.pkl,readable,62dfeaa8f099ddc9a59eef543dadf925bc1b7df7927ff05f58062642f8f64247,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2021-09-23,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2021-09-23.pkl,readable,2bd754def485b6c67c155816995f1de6cadd540ed2fa34b69c923da1159ad69b,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2021-10-16,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2021-10-16.pkl,readable,e0c1f995e19a45a58133f15ade6139769178e006b28c01e42c747fbd6591d0b4,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2021-11-22,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2021-11-22.pkl,readable,1377c81e8df97fe7f67ee33dac42c716d938c43a65897857b64de6c7bf1f3385,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2021-12-26,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2021-12-26.pkl,readable,81f09455f1afdadd2a8ba9461c4e33fe189ceba5f7aa2cbeea0812bd0ec4844f,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-01-03,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-01-03.pkl,readable,2427e8738c4c2b4c6face2d9326fc96924ae008f829aec2cc999c4653b519eba,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-01-12,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-01-12.pkl,readable,f233e8817a91e4534e9da20dce20771bb0558bc5f2df722b9e090beb2b8a50e5,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-01-16,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-01-16.pkl,readable,9f01de803a8a613172dfad3f5922fbb44189fb2e326e234f52dac9cc33812da2,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-01-18,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-01-18.pkl,readable,68ecb4e6cd1b27e05365ebe10c34387441fe11040a02d32acc97074fab06b244,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-01-19,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-01-19.pkl,missing_file,,,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-02-03,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-02-03.pkl,readable,a72eedf48100a486201d4187074d2f18c429de45f82a4e885d796e8560de44e2,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-02-09,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-02-09.pkl,readable,b8d357c1c78e077a9503916f23d594e250b8a871e05e2c11cae9eb8a4284f1c1,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-02-14,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-02-14.pkl,readable,932b2b74863e73968a6a7e2c0508e46cc65d09fbec85675c81a781ef09617aea,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-02-18,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-02-18.pkl,readable,55ef0ca94a2a16b5bebc080cd943c560e30bfacb571d4adb2c10987f67b720ad,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-02-21,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-02-21.pkl,readable,3e761ada39278bbc2be70ef9eb4b64c78d8020befae863a5b8230d82bd1cfc01,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-03-05,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-03-05.pkl,readable,66ad599173f42713118d92403036dcc5696fb825a5379cdd2ad78c67c6846fda,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-03-12,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-03-12.pkl,readable,b96295d36b40ae5575d2aa143f0a8201f7779212dd1e1e9e5afadf12ddff13ed,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-04-04,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-04-04.pkl,missing_file,,,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-04-11,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-04-11.pkl,readable,7637dbdbb3e9dc95658d160d476c658895eb1be9b329f45c175a525e9e97673e,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-04-17,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-04-17.pkl,missing_file,,,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-04-21,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-04-21.pkl,missing_file,,,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-05-09,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-05-09.pkl,readable,7faaf6d7fed8a6278f9e21492205e3d0ad5273d4b1f953c2726dbd6c835d0722,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-05-19,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-05-19.pkl,readable,7199debb2c706fc4a8838f4346fc2c206ede30de10b230a0c875c801647952bc,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-06-06,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-06-06.pkl,readable,1f36bc6b69ceab169b2aea8d85f85b05e0ec4dc9591b7aa0a4e48c63d4ea4433,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-06-10,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-06-10.pkl,readable,617497a51b750c4370ae496a975be4a361358239a63b65d587d0cc2ccac7d48d,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-06-17,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-06-17.pkl,readable,af360f4bcaa0616a598c9106278fcccac4f64e92e9f348f259b627f9b88ab6de,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-07-04,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-07-04.pkl,readable,04a122fbc6f2902e44e225281cd821f9ba4c98d6f694687ce9c8d9e8ead36f3a,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-07-18,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-07-18.pkl,readable,df8c55fcb60277237199b4520b4a8028ed6e11ef6b5654cf7565a335241c6978,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-07-19,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-07-19.pkl,readable,53a8b8845a9cc49be8ac8ccb2a9d85e4beec2e5bfb7759827322d46e8a9d23f9,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-07-28,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-07-28.pkl,readable,2fae811e8ac76ccbce0a78ba793f4ed193bac62c2b830b58730ed0e890b046d7,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-08-11,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-08-11.pkl,readable,c0e3b000d51d960fae9b4374c03aeeccae1baed808ebff66f36ced07d9f4e987,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-08-13,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-08-13.pkl,readable,65e1a1f8f57f1741b50e6eddca1f1d443eaa0b5cd9b67cd8627855fd10ec19dc,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-08-15,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-08-15.pkl,readable,0e9338786c01f0416a49a633380be7b2c119c65a99ac76651bfb590dd6234641,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-09-22,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-09-22.pkl,readable,84e377056e94b1ed0350b83174bfdd231b8fd571891089ef1099dcb833bcea2e,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-09-28,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-09-28.pkl,readable,626a7cb1c95516bae913d7290b1d978381ad3b51c3d929328137b77a186aac71,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-10-13,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-10-13.pkl,missing_file,,,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-10-17,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-10-17.pkl,readable,bef0e49be1bd86428877588f59c2902c207053e86ce145b4a0ba6e07669bfdc1,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-10-18,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-10-18.pkl,readable,0e3120b5114ff44151b77344f5b7afef3dcde6f3d229fc950e8d168e14bc652b,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-10-20,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-10-20.pkl,readable,5cb25fceee802bab16ae903da26acc15c51465a751ff0dc9dac15e341f54d5ba,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-10-21,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-10-21.pkl,missing_file,,,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-11-03,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-11-03.pkl,readable,8aee1f61563d1e709ed84e6d33df083622be297577156ee3ceeb79b17c2f7b23,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-11-04,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-11-04.pkl,missing_file,,,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-11-05,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-11-05.pkl,readable,93835807f826295751230f111e28e2628641efdce185a98bbcb272f1c565bc89,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-11-10,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-11-10.pkl,missing_file,,,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-11-21,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-11-21.pkl,readable,025c5705ffb6581b57c24cbf2597373490ea5f1cfededc7979edf4cbe736402c,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-11-25,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-11-25.pkl,readable,b6bf234d306708a3742a074d37d43bca5a7d614080e65bb415c33a4a48b846f6,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-12-12,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-12-12.pkl,readable,7b720dcc850afbe71b766b4a3daf5c45da12e5a2e91ec45bf217704dca2db015,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-12-22,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-12-22.pkl,readable,fd340a811abd261642642d3ea55714868891bbaba4acf5de05786293682db6d8,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-12-29,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-12-29.pkl,readable,8f19350e571aee9355d3f3b5562157f2c151e0914515d9aa4b52345ac169b826,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2022-12-31,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2022-12-31.pkl,readable,6c5a8654555e609941d59618a1a41d19e757f548841a1a87f7d6c4566acfee8c,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2023-01-01,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2023-01-01.pkl,readable,0e3df51cbc3aa091c269944abb4b5df8e827c8032d86ec2ad8aab5c235938798,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2023-01-04,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2023-01-04.pkl,readable,f856988921fd9a7533c8d15b425ce523e5e3088842e09cf54275e29799cd28c6,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2023-01-09,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2023-01-09.pkl,readable,58edc22ef2a57e9285d7247c81f03d4280bc0a09e022982b45dd7b65e2c10db4,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2023-01-19,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2023-01-19.pkl,readable,88851f2371733fe7f2804bf712c35cf2224749eb5580356da7b14c51d3fdf50b,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2023-01-31,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2023-01-31.pkl,readable,ea4994040c288728ba8838d6e57329d76ecfaf2c8618237611fd8ca9b5030220,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2023-02-01,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2023-02-01.pkl,readable,0c5d3966a644866529fd752bfcf63cf00fdff0f0bc8c5edf1595661b34b089c9,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
52.2_-0.1_2023-03-09,D:\Pyprogramme\STST2603\data\weather_request_cache\52.2_-0.1_2023-03-09.pkl,readable,e4368546e6025cec2c8739781632712938670eed74a75f6811f931836b33548d,11963.0,,{},historical_model_unresolved,historical_request_code_ms_mm_GMT,False
