LAD21CD,date,gust,precip,n_inc,maxc,wmaxc,log_population,urban_binary,income_deprivation_rate,year,month,any_gt0,wthr_gt0,any_gt5,wthr_gt5,any_gt100,wthr_gt100,any_gt1000,wthr_gt1000,hours,grid_lat,grid_lon,gust_proxy
E07000071,2021-09-14,9.6,11.01737106187407,0,-1.0,-1.0,12.198529265645048,1.0,0.099,2021,9,0,0,0,0,0,0,0,0,24,52.0,0.75,5.546497375772422
E07000072,2021-09-14,8.3,11.239574587540597,1,1.0,-1.0,11.812592924855007,1.0,0.091,2021,9,1,0,0,0,0,0,0,0,24,51.75,0.25,5.456829888595543
E07000073,2021-09-14,8.1,11.2147778468228,0,-1.0,-1.0,11.47656226523392,1.0,0.134,2021,9,0,0,0,0,0,0,0,0,24,51.75,0.0,5.431744267221355
E07000074,2021-09-14,9.5,11.028647767500669,0,-1.0,-1.0,11.13312810361064,0.0,0.086,2021,9,0,0,0,0,0,0,0,0,24,51.75,0.75,5.525932544607329
E07000075,2021-09-14,9.6,11.06259713151887,0,-1.0,-1.0,11.39143556738252,1.0,0.073,2021,9,0,0,0,0,0,0,0,0,24,51.5,0.75,5.567094803016433
E07000076,2021-09-14,10.6,10.330099937527685,0,-1.0,-1.0,11.946790127600089,0.0,0.173,2021,9,0,0,0,0,0,0,0,0,24,51.75,1.0,5.711172859964843
E07000077,2021-09-14,8.0,11.457081894896463,0,-1.0,-1.0,11.4286847914887,0.0,0.054,2021,9,0,0,0,0,0,0,0,0,24,52.0,0.25,5.424835832604141
E07000095,2021-09-14,8.1,11.149630322936392,0,-1.0,-1.0,11.504308444863112,1.0,0.108,2021,9,0,0,0,0,0,0,0,0,24,51.75,0.0,5.441922709184643
E07000096,2021-09-14,7.1,10.711740102294398,0,-1.0,-1.0,11.95254076050831,1.0,0.085,2021,9,0,0,0,0,0,0,0,0,24,51.75,-0.5,5.433310581086236
E07000098,2021-09-14,7.0,10.973976313700527,0,-1.0,-1.0,11.591080237769564,1.0,0.089,2021,9,0,0,0,0,0,0,0,0,24,51.75,-0.25,5.462325984559452
E07000099,2021-09-14,7.3,11.145132558807935,1,9.0,-1.0,11.818584970652662,1.0,0.079,2021,9,1,0,1,0,0,0,0,0,24,52.0,-0.25,5.397688194636083
E07000102,2021-09-14,7.1,10.874364452681856,0,-1.0,-1.0,11.450347686985502,1.0,0.071,2021,9,0,0,0,0,0,0,0,0,24,51.75,-0.5,5.471081900793084
E07000103,2021-09-14,7.1,10.90276158941457,0,-1.0,-1.0,11.56419825914765,1.0,0.092,2021,9,0,0,0,0,0,0,0,0,24,51.75,-0.5,5.467053327923159
E07000105,2021-09-14,10.5,9.460808222867197,1,113.0,-1.0,11.819071033187548,1.0,0.11,2021,9,1,0,1,0,1,0,0,0,24,51.25,0.75,6.40513473324892
E07000106,2021-09-14,9.6,9.088828372279972,0,-1.0,-1.0,11.988078314198622,1.0,0.1,2021,9,0,0,0,0,0,0,0,0,24,51.25,1.0,6.243626562889661
E07000107,2021-09-14,8.5,11.255792913617578,0,-1.0,-1.0,11.687231651001053,1.0,0.095,2021,9,0,0,0,0,0,0,0,0,24,51.5,0.25,5.606998274183487
E07000108,2021-09-14,10.3,7.752160734759522,1,0.0,-1.0,11.673725417873936,1.0,0.134,2021,9,1,0,0,0,0,0,0,0,24,51.25,1.25,6.561376208398655
E07000109,2021-09-14,9.1,11.171069689521742,1,55.0,55.0,11.579490057238823,1.0,0.122,2021,9,1,1,1,1,0,0,0,0,24,51.5,0.5,5.650717074488941
E07000110,2021-09-14,9.7,10.532066279971374,1,9.0,9.0,12.101511810042911,1.0,0.095,2021,9,1,1,1,1,0,0,0,0,24,51.25,0.5,6.00269893633661
E07000111,2021-09-14,9.1,11.190232770523975,0,-1.0,-1.0,11.702081943710567,0.0,0.075,2021,9,0,0,0,0,0,0,0,0,24,51.25,0.25,5.718643169478256
E07000112,2021-09-14,8.9,8.327650899664128,0,-1.0,-1.0,11.611611757468928,1.0,0.145,2021,9,0,0,0,0,0,0,0,0,24,51.0,1.0,6.64489066364233
E07000113,2021-09-14,10.5,10.29703703692576,1,207.0,207.0,11.948001153914678,0.0,0.149,2021,9,1,1,1,1,1,1,0,0,24,51.25,0.75,5.933122664084073
E07000114,2021-09-14,10.3,7.931898518821582,0,-1.0,-1.0,11.854086691077573,1.0,0.185,2021,9,0,0,0,0,0,0,0,0,24,51.25,1.25,6.3648006729475695
E07000115,2021-09-14,9.1,10.97789333415264,0,-1.0,-1.0,11.803017132015809,1.0,0.08,2021,9,0,0,0,0,0,0,0,0,24,51.25,0.25,5.826330803467807
E07000116,2021-09-14,9.8,10.563013084791262,1,1.0,-1.0,11.658323667659586,1.0,0.073,2021,9,1,0,0,0,0,0,0,0,24,51.0,0.5,6.098800851764782
E07000143,2021-09-14,9.7,13.58203278573947,1,1.0,-1.0,11.864708462828531,0.0,0.1,2021,9,1,0,0,0,0,0,0,0,24,52.5,0.75,6.8214988398677
E07000144,2021-09-14,12.9,11.379771444244804,0,-1.0,-1.0,11.792358608363598,1.0,0.072,2021,9,0,0,0,0,0,0,0,0,24,52.75,1.25,7.813094558848678
E07000145,2021-09-14,12.0,9.25771441418117,0,-1.0,-1.0,11.514713864829446,1.0,0.184,2021,9,0,0,0,0,0,0,0,0,24,52.75,1.75,8.122069710723537
E07000146,2021-09-14,9.3,17.297032013743486,1,4.0,4.0,11.950664133628688,0.0,0.12,2021,9,1,1,0,0,0,0,0,0,24,52.75,0.5,6.231437844097698
E07000147,2021-09-14,12.9,11.987718322739582,2,6.0,1.0,11.544801967617486,0.0,0.106,2021,9,1,1,1,0,0,0,0,0,24,52.75,1.25,8.067933389336764
E07000148,2021-09-14,12.9,11.030591711077331,0,-1.0,-1.0,11.89412520254047,1.0,0.163,2021,9,0,0,0,0,0,0,0,0,24,52.75,1.25,7.669427151794419
E07000149,2021-09-14,11.2,10.992209969815878,2,2.0,-1.0,11.867160434591204,0.0,0.078,2021,9,1,0,0,0,0,0,0,0,24,52.5,1.25,7.229963471764194
E07000179,2021-09-14,8.6,10.345104355330612,0,-1.0,-1.0,11.91840390632284,0.0,0.054,2021,9,0,0,0,0,0,0,0,0,24,51.75,-1.0,5.424841662405734
E07000200,2021-09-14,10.1,11.242836991137118,1,3.0,3.0,11.437382617721584,0.0,0.08,2021,9,1,1,0,0,0,0,0,0,24,52.0,1.0,5.705542854719012
E07000202,2021-09-14,11.6,10.28618445866347,0,-1.0,-1.0,11.84680863857272,1.0,0.141,2021,9,0,0,0,0,0,0,0,0,24,52.0,1.25,6.0251876356602985
E07000203,2021-09-14,10.3,10.93605969220455,1,1.0,-1.0,11.546340898509632,0.0,0.071,2021,9,1,0,0,0,0,0,0,0,24,52.25,1.0,6.290606977125307
E07000207,2021-09-14,7.1,11.159401525908963,1,1.0,-1.0,11.84548290591136,1.0,0.057,2021,9,1,0,0,0,0,0,0,0,24,51.25,-0.5,5.5952740004348
E07000208,2021-09-14,7.1,11.220910041796822,1,0.0,-1.0,11.321934436672429,1.0,0.056,2021,9,1,0,0,0,0,0,0,0,24,51.25,-0.25,5.618347605160121
E07000209,2021-09-14,7.1,11.117793851697812,0,-1.0,-1.0,11.877658852261122,1.0,0.057,2021,9,0,0,0,0,0,0,0,0,24,51.25,-0.5,5.668916640278811
E07000210,2021-09-14,7.1,11.18875774110274,0,-1.0,-1.0,11.38052486133421,1.0,0.054,2021,9,0,0,0,0,0,0,0,0,24,51.25,-0.25,5.703687953452024
E07000211,2021-09-14,7.1,11.205257709252164,0,-1.0,-1.0,11.943590374100134,1.0,0.067,2021,9,0,0,0,0,0,0,0,0,24,51.25,-0.25,5.7250362464040885
E07000212,2021-09-14,7.1,11.10807035761463,0,-1.0,-1.0,11.383158406911162,1.0,0.066,2021,9,0,0,0,0,0,0,0,0,24,51.5,-0.5,5.599748998961624
E07000213,2021-09-14,7.1,11.089227486600308,0,-1.0,-1.0,11.549835818990326,1.0,0.079,2021,9,0,0,0,0,0,0,0,0,24,51.5,-0.5,5.58168456876135
E07000215,2021-09-14,8.0,11.21428641014354,1,1.0,-1.0,11.408109245600745,1.0,0.063,2021,9,1,0,0,0,0,0,0,0,24,51.25,0.0,5.725705410641157
E07000216,2021-09-14,7.6,11.104134536091337,0,-1.0,-1.0,11.777801955768314,0.0,0.054,2021,9,0,0,0,0,0,0,0,0,24,51.25,-0.75,5.746931464915572
E07000217,2021-09-14,7.1,11.077139731878928,0,-1.0,-1.0,11.562220263694984,1.0,0.067,2021,9,0,0,0,0,0,0,0,0,24,51.25,-0.5,5.620060440616028
E07000223,2021-09-14,9.9,10.511138295252236,0,-1.0,-1.0,11.076464923159543,1.0,0.108,2021,9,0,0,0,0,0,0,0,0,24,50.75,-0.25,6.266078641343008
E07000224,2021-09-14,8.9,10.587569512664755,0,-1.0,-1.0,12.015027145562168,1.0,0.104,2021,9,0,0,0,0,0,0,0,0,24,50.75,-0.5,6.174429605926735
E07000226,2021-09-14,7.1,11.093048044168766,0,-1.0,-1.0,11.694905296716165,1.0,0.11,2021,9,0,0,0,0,0,0,0,0,24,51.25,-0.25,5.851539836358706
E07000227,2021-09-14,8.6,10.922979540913245,0,-1.0,-1.0,11.901583454762012,0.0,0.056,2021,9,0,0,0,0,0,0,0,0,24,51.0,-0.25,5.970219091240158
E07000228,2021-09-14,8.6,10.899484224494302,0,-1.0,-1.0,11.937663648421978,1.0,0.053,2021,9,0,0,0,0,0,0,0,0,24,51.0,-0.25,6.010602302099925
E07000229,2021-09-14,8.9,10.545392002881554,0,-1.0,-1.0,11.623160082869282,1.0,0.101,2021,9,0,0,0,0,0,0,0,0,24,50.75,-0.5,6.228333232835638
E07000240,2021-09-14,7.0,10.881058426341555,0,-1.0,-1.0,11.9091749056273,1.0,0.06,2021,9,0,0,0,0,0,0,0,0,24,51.75,-0.25,5.433503768493503
E07000241,2021-09-14,7.0,11.007426795222488,2,290.0,290.0,11.693136462767283,1.0,0.086,2021,9,1,1,1,1,1,1,0,0,24,51.75,-0.25,5.434640506158957
E07000242,2021-09-14,8.1,11.193147472866988,2,154.0,154.0,11.922794196215245,1.0,0.06,2021,9,1,1,1,1,1,1,0,0,24,51.75,0.0,5.419293175037961
E07000243,2021-09-14,7.3,11.035761904227485,0,-1.0,-1.0,11.400428433743082,1.0,0.122,2021,9,0,0,0,0,0,0,0,0,24,52.0,-0.25,5.405645109491535
E09000001,2021-09-14,7.7,11.226581303618612,0,-1.0,-1.0,9.36005264520451,1.0,0.065,2021,9,0,0,0,0,0,0,0,0,24,51.5,0.0,5.52070293202261
E09000002,2021-09-14,8.5,11.285382175083372,1,1.0,-1.0,12.295520219247926,1.0,0.194,2021,9,1,0,0,0,0,0,0,0,24,51.5,0.25,5.51381990622468
E09000003,2021-09-14,6.9,11.088416755250549,0,-1.0,-1.0,12.87121893467506,1.0,0.111,2021,9,0,0,0,0,0,0,0,0,24,51.5,-0.25,5.48087496494805
E09000004,2021-09-14,8.5,11.28806545038797,0,-1.0,-1.0,12.415672899008923,1.0,0.106,2021,9,0,0,0,0,0,0,0,0,24,51.5,0.25,5.572386327165974
E09000005,2021-09-14,6.9,11.093440985678445,0,-1.0,-1.0,12.762113479497112,1.0,0.155,2021,9,0,0,0,0,0,0,0,0,24,51.5,-0.25,5.503816412747812
E09000006,2021-09-14,8.0,11.27535665548548,0,-1.0,-1.0,12.706541825990495,1.0,0.091,2021,9,0,0,0,0,0,0,0,0,24,51.25,0.0,5.621330555892097
E09000007,2021-09-14,6.9,11.185741164117658,2,41.0,-1.0,12.259461742189076,1.0,0.141,2021,9,1,0,1,0,0,0,0,0,24,51.5,-0.25,5.511423448843993
E09000008,2021-09-14,8.0,11.26258097954749,0,-1.0,-1.0,12.87567224520067,1.0,0.136,2021,9,0,0,0,0,0,0,0,0,24,51.25,0.0,5.618148675922754
E09000010,2021-09-14,8.1,11.15545294271014,2,5.0,-1.0,12.70081156938222,1.0,0.171,2021,9,1,0,0,0,0,0,0,0,24,51.75,0.0,5.4706083687615
E09000011,2021-09-14,7.7,11.28524168699576,1,2.0,-1.0,12.576038374391665,1.0,0.159,2021,9,1,0,0,0,0,0,0,0,24,51.5,0.0,5.551506331274152
E09000012,2021-09-14,7.7,11.220181417868474,1,0.0,-1.0,12.47538960696398,1.0,0.196,2021,9,1,0,0,0,0,0,0,0,24,51.5,0.0,5.506879855288386
E09000013,2021-09-14,6.9,11.17858261823137,0,-1.0,-1.0,12.11893398771341,1.0,0.142,2021,9,0,0,0,0,0,0,0,0,24,51.5,-0.25,5.531915965419046
E09000014,2021-09-14,7.7,11.177727560719331,0,-1.0,-1.0,12.481284790609685,1.0,0.17,2021,9,0,0,0,0,0,0,0,0,24,51.5,0.0,5.487972387861497
E09000015,2021-09-14,6.9,11.001647183617353,1,18.0,-1.0,12.472884696222938,1.0,0.109,2021,9,1,0,1,0,0,0,0,0,24,51.5,-0.25,5.4900453367036
E09000016,2021-09-14,8.5,11.291734266346138,1,1.0,-1.0,12.476427973157676,1.0,0.108,2021,9,1,0,0,0,0,0,0,0,24,51.5,0.25,5.500606154247657
E09000017,2021-09-14,7.1,10.99251809463915,0,-1.0,-1.0,12.628417813738848,1.0,0.114,2021,9,0,0,0,0,0,0,0,0,24,51.5,-0.5,5.498582725356392
E09000019,2021-09-14,7.7,11.19933996164557,0,-1.0,-1.0,12.28788302072774,1.0,0.179,2021,9,0,0,0,0,0,0,0,0,24,51.5,0.0,5.505337101856948
E09000020,2021-09-14,6.9,11.18799808552777,0,-1.0,-1.0,11.879414096763533,1.0,0.117,2021,9,0,0,0,0,0,0,0,0,24,51.5,-0.25,5.530927043647744
E09000021,2021-09-14,6.9,11.192517014927722,0,-1.0,-1.0,12.031671638203957,1.0,0.078,2021,9,0,0,0,0,0,0,0,0,24,51.5,-0.25,5.580069822332119
E09000022,2021-09-14,7.7,11.243164445899769,0,-1.0,-1.0,12.668834491244446,1.0,0.153,2021,9,0,0,0,0,0,0,0,0,24,51.5,0.0,5.552109990900849
E09000023,2021-09-14,7.7,11.27318528044159,1,20.0,-1.0,12.61158108603281,1.0,0.164,2021,9,1,0,1,0,0,0,0,0,24,51.5,0.0,5.56926394995523
E09000024,2021-09-14,6.9,11.22959427812626,3,16.0,-1.0,12.278881559987983,1.0,0.1,2021,9,1,0,1,0,0,0,0,0,24,51.5,-0.25,5.576675617419264
E09000025,2021-09-14,7.7,11.266556258438758,0,-1.0,-1.0,12.786406607907107,1.0,0.169,2021,9,0,0,0,0,0,0,0,0,24,51.5,0.0,5.517099470051582
E09000026,2021-09-14,7.7,11.262015733351866,2,1.0,-1.0,12.665255440144245,1.0,0.121,2021,9,1,0,0,0,0,0,0,0,24,51.5,0.0,5.49309060017393
E09000027,2021-09-14,6.9,11.148602016501371,0,-1.0,-1.0,12.18236891883094,1.0,0.064,2021,9,0,0,0,0,0,0,0,0,24,51.5,-0.25,5.55157585634567
E09000028,2021-09-14,7.7,11.246872128250413,0,-1.0,-1.0,12.642154248752698,1.0,0.162,2021,9,0,0,0,0,0,0,0,0,24,51.5,0.0,5.5388502599001415
E09000029,2021-09-14,7.1,11.243450437744826,0,-1.0,-1.0,12.25303733501027,1.0,0.095,2021,9,0,0,0,0,0,0,0,0,24,51.25,-0.25,5.605291073638098
E09000030,2021-09-14,7.7,11.253154237085532,0,-1.0,-1.0,12.65304751159509,1.0,0.192,2021,9,0,0,0,0,0,0,0,0,24,51.5,0.0,5.523923929208454
E09000031,2021-09-14,7.7,11.218811457171167,0,-1.0,-1.0,12.535905029897908,1.0,0.152,2021,9,0,0,0,0,0,0,0,0,24,51.5,0.0,5.487097208615015
E09000032,2021-09-14,6.9,11.217746973420256,1,0.0,-1.0,12.702075959604334,1.0,0.107,2021,9,1,0,0,0,0,0,0,0,24,51.5,-0.25,5.553815554776732
E09000033,2021-09-14,6.9,11.195965295580816,0,-1.0,-1.0,12.234460859988475,1.0,0.135,2021,9,0,0,0,0,0,0,0,0,24,51.5,-0.25,5.5232674555158585
E06000031,2021-09-15,9.3,9.900809774306204,1,22.0,22.0,12.2852072486939,1.0,0.156,2021,9,1,1,1,1,0,0,0,0,24,52.5,-0.25,5.72962968887038
E06000032,2021-09-15,8.0,3.6652626898686105,0,-1.0,-1.0,12.3236689970955,1.0,0.155,2021,9,0,0,0,0,0,0,0,0,24,52.0,-0.5,4.786575748053593
E06000033,2021-09-15,8.3,4.077484686056548,0,-1.0,-1.0,12.10434441402282,1.0,0.144,2021,9,0,0,0,0,0,0,0,0,24,51.5,0.75,4.861249075790086
E06000034,2021-09-15,7.9,4.365959821455437,0,-1.0,-1.0,12.077858519724389,1.0,0.13,2021,9,0,0,0,0,0,0,0,0,24,51.5,0.25,4.758828402909967
E06000035,2021-09-15,8.1,4.31444534501763,2,1029.0,-1.0,12.54219839355972,1.0,0.134,2021,9,1,0,1,0,1,0,1,0,24,51.5,0.5,4.78130918648104
E06000043,2021-09-15,8.3,4.531656848587147,0,-1.0,-1.0,12.535376392672774,1.0,0.123,2021,9,0,0,0,0,0,0,0,0,24,50.75,-0.25,4.542272368887263
E06000055,2021-09-15,8.5,3.7957717287752297,1,1.0,-1.0,12.132404576604838,1.0,0.114,2021,9,1,0,0,0,0,0,0,0,24,52.25,-0.5,4.90302299290223
E06000056,2021-09-15,8.0,3.573643893411964,0,-1.0,-1.0,12.596934983621066,0.0,0.077,2021,9,0,0,0,0,0,0,0,0,24,52.0,-0.5,4.818215930726435
E06000060,2021-09-15,7.6,3.598402428283444,0,-1.0,-1.0,13.227013440750667,1.0,0.06325,2021,9,0,0,0,0,0,0,0,0,24,51.75,-0.75,4.70496113783707
E07000008,2021-09-15,9.5,4.181609000048554,0,-1.0,-1.0,11.91064061961833,1.0,0.077,2021,9,0,0,0,0,0,0,0,0,24,52.25,0.25,5.076689761746146
E07000009,2021-09-15,9.5,5.176149005444376,0,-1.0,-1.0,11.38651154011457,0.0,0.07,2021,9,0,0,0,0,0,0,0,0,24,52.25,0.25,5.446447815707769
E07000010,2021-09-15,9.5,8.713373994988903,0,-1.0,-1.0,11.539869200417774,0.0,0.14,2021,9,0,0,0,0,0,0,0,0,24,52.5,0.0,5.894862696470464
E07000011,2021-09-15,8.7,5.57146079216871,0,-1.0,-1.0,12.110810964549762,0.0,0.074,2021,9,0,0,0,0,0,0,0,0,24,52.25,-0.25,5.221619973803921
E07000012,2021-09-15,9.3,3.995396877862437,1,1.0,-1.0,12.001763115309677,0.0,0.056,2021,9,1,0,0,0,0,0,0,0,24,52.25,0.0,5.007223609301088
E07000061,2021-09-15,7.9,4.329824691404815,0,-1.0,-1.0,11.535704051859568,1.0,0.141,2021,9,0,0,0,0,0,0,0,0,24,50.75,0.25,4.591644353554899
E07000062,2021-09-15,7.6,4.064410576531661,0,-1.0,-1.0,11.41832903038917,1.0,0.202,2021,9,0,0,0,0,0,0,0,0,24,50.75,0.5,4.648273797621782
E07000063,2021-09-15,8.3,4.564168355647045,0,-1.0,-1.0,11.514584088693098,1.0,0.099,2021,9,0,0,0,0,0,0,0,0,24,51.0,0.0,4.581447613746862
E07000064,2021-09-15,8.5,4.232364577670991,0,-1.0,-1.0,11.45448034132121,0.0,0.113,2021,9,0,0,0,0,0,0,0,0,24,51.0,0.5,4.67403669025888
E07000065,2021-09-15,8.3,4.55677781921837,0,-1.0,-1.0,12.002063606215954,0.0,0.073,2021,9,0,0,0,0,0,0,0,0,24,51.0,0.25,4.627644635821993
E07000066,2021-09-15,8.1,4.222853398647373,1,1.0,-1.0,12.160656781999691,1.0,0.138,2021,9,1,0,0,0,0,0,0,0,24,51.5,0.5,4.796855186179925
E07000067,2021-09-15,8.7,3.910370047605412,0,-1.0,-1.0,11.98601183767587,0.0,0.092,2021,9,0,0,0,0,0,0,0,0,24,52.0,0.5,4.920531149575864
E07000068,2021-09-15,8.2,4.238870921633272,1,5.0,5.0,11.253001221229496,1.0,0.064,2021,9,1,1,0,0,0,0,0,0,24,51.75,0.25,4.7823243598559
E07000069,2021-09-15,8.1,4.183595920490553,0,-1.0,-1.0,11.404359818363451,1.0,0.107,2021,9,0,0,0,0,0,0,0,0,24,51.5,0.5,4.81733278645488
E07000070,2021-09-15,8.6,4.083927692064613,1,55.0,-1.0,12.110810964549762,1.0,0.077,2021,9,1,0,1,0,0,0,0,0,24,51.75,0.5,4.832393942783787
E07000071,2021-09-15,9.1,3.832282511376061,3,7.0,3.0,12.198529265645048,1.0,0.099,2021,9,1,1,1,0,0,0,0,0,24,52.0,0.75,5.034464495424195
E07000072,2021-09-15,8.2,4.213933976274825,1,2249.0,-1.0,11.812592924855007,1.0,0.091,2021,9,1,0,1,0,1,0,1,0,24,51.75,0.25,4.7643055307433535
E07000073,2021-09-15,7.9,4.077249762184442,1,6.0,-1.0,11.47656226523392,1.0,0.134,2021,9,1,0,1,0,0,0,0,0,24,51.75,0.0,4.791991738593766
E07000074,2021-09-15,9.2,3.939854237936707,1,0.0,-1.0,11.13312810361064,0.0,0.086,2021,9,1,0,0,0,0,0,0,0,24,51.75,0.75,4.913718203261688
E07000075,2021-09-15,8.3,4.089990119239723,0,-1.0,-1.0,11.39143556738252,1.0,0.073,2021,9,0,0,0,0,0,0,0,0,24,51.5,0.75,4.85074903090813
E07000076,2021-09-15,9.9,3.7274517036363206,1,3.0,-1.0,11.946790127600089,0.0,0.173,2021,9,1,0,0,0,0,0,0,0,24,51.75,1.0,5.237380850785804
E07000077,2021-09-15,8.6,3.908564027262203,0,-1.0,-1.0,11.4286847914887,0.0,0.054,2021,9,0,0,0,0,0,0,0,0,24,52.0,0.25,4.877874814296624
E07000095,2021-09-15,7.9,4.111589285646452,1,0.0,-1.0,11.504308444863112,1.0,0.108,2021,9,1,0,0,0,0,0,0,0,24,51.75,0.0,4.768250896680494
E07000096,2021-09-15,8.0,3.8001792522926583,2,1.0,1.0,11.95254076050831,1.0,0.085,2021,9,1,1,0,0,0,0,0,0,24,51.75,-0.5,4.724736596514793
E07000098,2021-09-15,8.2,4.086966910894714,0,-1.0,-1.0,11.591080237769564,1.0,0.089,2021,9,0,0,0,0,0,0,0,0,24,51.75,-0.25,4.718563014119537
E07000099,2021-09-15,8.6,3.7368872243338207,0,-1.0,-1.0,11.818584970652662,1.0,0.079,2021,9,0,0,0,0,0,0,0,0,24,52.0,-0.25,4.841239015058328
E07000102,2021-09-15,8.0,4.032875483898031,0,-1.0,-1.0,11.450347686985502,1.0,0.071,2021,9,0,0,0,0,0,0,0,0,24,51.75,-0.5,4.69248205242828
E07000103,2021-09-15,8.0,4.046178680853331,0,-1.0,-1.0,11.56419825914765,1.0,0.092,2021,9,0,0,0,0,0,0,0,0,24,51.75,-0.5,4.702361398004998
E07000105,2021-09-15,9.0,3.880669258200831,0,-1.0,-1.0,11.819071033187548,1.0,0.11,2021,9,0,0,0,0,0,0,0,0,24,51.25,0.75,4.827747757181337
E07000106,2021-09-15,9.1,3.4350647525310465,0,-1.0,-1.0,11.988078314198622,1.0,0.1,2021,9,0,0,0,0,0,0,0,0,24,51.25,1.0,5.1571974059989065
E07000107,2021-09-15,7.9,4.47415289591321,0,-1.0,-1.0,11.687231651001053,1.0,0.095,2021,9,0,0,0,0,0,0,0,0,24,51.5,0.25,4.726744549609417
E07000108,2021-09-15,9.3,2.8204800141730835,0,-1.0,-1.0,11.673725417873936,1.0,0.134,2021,9,0,0,0,0,0,0,0,0,24,51.25,1.25,5.443641311364533
E07000109,2021-09-15,8.1,4.428571489344096,0,-1.0,-1.0,11.579490057238823,1.0,0.122,2021,9,0,0,0,0,0,0,0,0,24,51.5,0.5,4.745157015249662
E07000110,2021-09-15,8.7,4.3266479155734485,0,-1.0,-1.0,12.101511810042911,1.0,0.095,2021,9,0,0,0,0,0,0,0,0,24,51.25,0.5,4.7594302882916
E07000111,2021-09-15,8.3,4.596406147064042,0,-1.0,-1.0,11.702081943710567,0.0,0.075,2021,9,0,0,0,0,0,0,0,0,24,51.25,0.25,4.687853209827682
E07000112,2021-09-15,8.4,3.202427627681572,1,1.0,-1.0,11.611611757468928,1.0,0.145,2021,9,1,0,0,0,0,0,0,0,24,51.0,1.0,5.023003762916881
E07000113,2021-09-15,9.0,3.990134808810168,0,-1.0,-1.0,11.948001153914678,0.0,0.149,2021,9,0,0,0,0,0,0,0,0,24,51.25,0.75,4.896972499239862
E07000114,2021-09-15,9.3,2.8945671790577627,1,1.0,-1.0,11.854086691077573,1.0,0.185,2021,9,1,0,0,0,0,0,0,0,24,51.25,1.25,5.67365488824394
E07000115,2021-09-15,8.3,4.51664181784533,2,2.0,-1.0,11.803017132015809,1.0,0.08,2021,9,1,0,0,0,0,0,0,0,24,51.25,0.25,4.715826386757913
E07000116,2021-09-15,8.5,4.498309883225936,0,-1.0,-1.0,11.658323667659586,1.0,0.073,2021,9,0,0,0,0,0,0,0,0,24,51.0,0.5,4.692290221523697
E07000143,2021-09-15,10.4,7.0800476203702125,1,46.0,-1.0,11.864708462828531,0.0,0.1,2021,9,1,0,1,0,0,0,0,0,24,52.5,0.75,6.789172584570591
E07000144,2021-09-15,10.3,7.530935561580899,0,-1.0,-1.0,11.792358608363598,1.0,0.072,2021,9,0,0,0,0,0,0,0,0,24,52.75,1.25,7.1824572661504025
E07000145,2021-09-15,11.3,6.647900382576571,0,-1.0,-1.0,11.514713864829446,1.0,0.184,2021,9,0,0,0,0,0,0,0,0,24,52.75,1.75,6.945847755547854
E07000146,2021-09-15,12.2,9.40713473452559,0,-1.0,-1.0,11.950664133628688,0.0,0.12,2021,9,0,0,0,0,0,0,0,0,24,52.75,0.5,6.89902889022785
E07000147,2021-09-15,10.3,8.41515128256619,2,18.0,0.0,11.544801967617486,0.0,0.106,2021,9,1,1,1,0,0,0,0,0,24,52.75,1.25,7.4504952042531425
E07000148,2021-09-15,10.3,7.074710381989662,1,5.0,-1.0,11.89412520254047,1.0,0.163,2021,9,1,0,0,0,0,0,0,0,24,52.75,1.25,7.0263280066701626
E07000149,2021-09-15,9.9,6.285517676318975,1,6.0,6.0,11.867160434591204,0.0,0.078,2021,9,1,1,1,1,0,0,0,0,24,52.5,1.25,6.672940558311679
E07000179,2021-09-15,7.9,3.476068959956092,0,-1.0,-1.0,11.91840390632284,0.0,0.054,2021,9,0,0,0,0,0,0,0,0,24,51.75,-1.0,4.6678048725155525
E07000200,2021-09-15,9.2,3.962847522299008,0,-1.0,-1.0,11.437382617721584,0.0,0.08,2021,9,0,0,0,0,0,0,0,0,24,52.0,1.0,5.1847455732065
E07000202,2021-09-15,9.5,4.035880081758124,0,-1.0,-1.0,11.84680863857272,1.0,0.141,2021,9,0,0,0,0,0,0,0,0,24,52.0,1.25,5.436059607649366
E07000203,2021-09-15,9.2,4.588801680828524,0,-1.0,-1.0,11.546340898509632,0.0,0.071,2021,9,0,0,0,0,0,0,0,0,24,52.25,1.0,5.711360274096037
E07000207,2021-09-15,7.5,4.456032498567552,0,-1.0,-1.0,11.84548290591136,1.0,0.057,2021,9,0,0,0,0,0,0,0,0,24,51.25,-0.5,4.606531083870095
E07000208,2021-09-15,7.7,4.539889588496389,0,-1.0,-1.0,11.321934436672429,1.0,0.056,2021,9,0,0,0,0,0,0,0,0,24,51.25,-0.25,4.6229327230779225
E07000209,2021-09-15,7.5,4.46134191051296,0,-1.0,-1.0,11.877658852261122,1.0,0.057,2021,9,0,0,0,0,0,0,0,0,24,51.25,-0.5,4.536096034536376
E07000210,2021-09-15,7.7,4.593219707871564,1,179.0,-1.0,11.38052486133421,1.0,0.054,2021,9,1,0,1,0,1,0,0,0,24,51.25,-0.25,4.580426622849315
E07000211,2021-09-15,7.7,4.6417253345889975,0,-1.0,-1.0,11.943590374100134,1.0,0.067,2021,9,0,0,0,0,0,0,0,0,24,51.25,-0.25,4.608435216289401
