LAD21CD,date,gust_grid,hours,grid_lat,grid_lon
E09000013,2022-11-06,13.1,24,51.5,-0.25
E09000013,2022-11-07,17.9,24,51.5,-0.25
E09000013,2022-11-08,19.7,24,51.5,-0.25
E09000013,2022-11-09,12.7,24,51.5,-0.25
E09000013,2022-11-10,16.9,24,51.5,-0.25
E09000013,2022-11-11,15.1,24,51.5,-0.25
E09000013,2022-11-12,7.8,24,51.5,-0.25
E09000013,2022-11-13,7.0,24,51.5,-0.25
E09000013,2022-11-14,9.1,24,51.5,-0.25
E09000013,2022-11-15,16.7,24,51.5,-0.25
E09000013,2022-11-16,14.8,24,51.5,-0.25
E09000013,2022-11-17,16.6,24,51.5,-0.25
E09000013,2022-11-18,11.9,24,51.5,-0.25
E09000013,2022-11-19,8.6,24,51.5,-0.25
E09000013,2022-11-20,10.6,24,51.5,-0.25
E09000013,2022-11-21,16.6,24,51.5,-0.25
E09000013,2022-11-22,14.7,24,51.5,-0.25
E09000013,2022-11-23,15.0,24,51.5,-0.25
E09000013,2022-11-24,19.7,24,51.5,-0.25
E09000013,2022-11-25,12.2,24,51.5,-0.25
E09000013,2022-11-26,16.2,24,51.5,-0.25
E09000013,2022-11-27,16.1,24,51.5,-0.25
E09000013,2022-11-28,5.7,24,51.5,-0.25
E09000013,2022-11-29,5.1,24,51.5,-0.25
E09000013,2022-11-30,3.8,24,51.5,-0.25
E09000013,2022-12-01,5.3,24,51.5,-0.25
E09000013,2022-12-02,10.6,24,51.5,-0.25
E09000013,2022-12-03,11.2,24,51.5,-0.25
E09000013,2022-12-04,10.0,24,51.5,-0.25
E09000013,2022-12-05,7.9,24,51.5,-0.25
E09000013,2022-12-06,7.5,24,51.5,-0.25
E09000013,2022-12-07,7.5,24,51.5,-0.25
E09000013,2022-12-08,5.2,24,51.5,-0.25
E09000013,2022-12-09,5.7,24,51.5,-0.25
E09000013,2022-12-10,5.1,24,51.5,-0.25
E09000013,2022-12-11,6.9,24,51.5,-0.25
E09000013,2022-12-12,6.5,24,51.5,-0.25
E09000013,2022-12-13,6.3,24,51.5,-0.25
E09000013,2022-12-14,8.7,24,51.5,-0.25
E09000013,2022-12-15,6.5,24,51.5,-0.25
E09000013,2022-12-16,6.2,24,51.5,-0.25
E09000013,2022-12-17,7.4,24,51.5,-0.25
E09000013,2022-12-18,14.1,24,51.5,-0.25
E09000013,2022-12-19,19.1,24,51.5,-0.25
E09000013,2022-12-20,17.3,24,51.5,-0.25
E09000013,2022-12-21,10.0,24,51.5,-0.25
E09000013,2022-12-22,11.4,24,51.5,-0.25
E09000013,2022-12-23,14.4,24,51.5,-0.25
E09000013,2022-12-24,10.8,24,51.5,-0.25
E09000013,2022-12-25,11.1,24,51.5,-0.25
E09000013,2022-12-26,14.7,24,51.5,-0.25
E09000013,2022-12-27,17.4,24,51.5,-0.25
E09000013,2022-12-28,19.4,24,51.5,-0.25
E09000013,2022-12-29,18.5,24,51.5,-0.25
E09000013,2022-12-30,20.0,24,51.5,-0.25
E09000013,2022-12-31,21.0,24,51.5,-0.25
E09000013,2023-01-01,16.4,24,51.5,-0.25
E09000013,2023-01-02,7.2,24,51.5,-0.25
E09000013,2023-01-03,18.1,24,51.5,-0.25
E09000013,2023-01-04,17.3,24,51.5,-0.25
E09000013,2023-01-05,15.7,24,51.5,-0.25
E09000013,2023-01-06,17.0,24,51.5,-0.25
E09000013,2023-01-07,18.8,24,51.5,-0.25
E09000013,2023-01-08,16.2,24,51.5,-0.25
E09000013,2023-01-09,13.9,24,51.5,-0.25
E09000013,2023-01-10,18.1,24,51.5,-0.25
E09000013,2023-01-11,18.2,24,51.5,-0.25
E09000013,2023-01-12,20.8,24,51.5,-0.25
E09000013,2023-01-13,18.2,24,51.5,-0.25
E09000013,2023-01-14,20.1,24,51.5,-0.25
E09000013,2023-01-15,15.9,24,51.5,-0.25
E09000013,2023-01-16,14.4,24,51.5,-0.25
E09000013,2023-01-17,5.2,24,51.5,-0.25
E09000013,2023-01-18,9.7,24,51.5,-0.25
E09000013,2023-01-19,6.9,24,51.5,-0.25
E09000013,2023-01-20,9.6,24,51.5,-0.25
E09000013,2023-01-21,5.7,24,51.5,-0.25
E09000013,2023-01-22,3.0,24,51.5,-0.25
E09000013,2023-01-23,4.1,24,51.5,-0.25
E09000013,2023-01-24,4.9,24,51.5,-0.25
E09000013,2023-01-25,11.0,24,51.5,-0.25
E09000013,2023-01-26,11.9,24,51.5,-0.25
E09000013,2023-01-27,10.6,24,51.5,-0.25
E09000013,2023-01-28,5.9,24,51.5,-0.25
E09000013,2023-01-29,10.5,24,51.5,-0.25
E09000013,2023-01-30,11.4,24,51.5,-0.25
E09000013,2023-01-31,14.5,24,51.5,-0.25
E09000013,2023-02-01,15.6,24,51.5,-0.25
E09000013,2023-02-02,12.8,24,51.5,-0.25
E09000013,2023-02-03,12.4,24,51.5,-0.25
E09000013,2023-02-04,7.1,24,51.5,-0.25
E09000013,2023-02-05,9.5,24,51.5,-0.25
E09000013,2023-02-06,3.7,24,51.5,-0.25
E09000013,2023-02-07,3.8,24,51.5,-0.25
E09000013,2023-02-08,6.7,24,51.5,-0.25
E09000013,2023-02-09,6.0,24,51.5,-0.25
E09000013,2023-02-10,9.2,24,51.5,-0.25
E09000013,2023-02-11,6.3,24,51.5,-0.25
E09000013,2023-02-12,5.5,24,51.5,-0.25
E09000013,2023-02-13,5.8,24,51.5,-0.25
E09000013,2023-02-14,5.7,24,51.5,-0.25
E09000013,2023-02-15,10.6,24,51.5,-0.25
E09000013,2023-02-16,11.3,24,51.5,-0.25
E09000013,2023-02-17,14.8,24,51.5,-0.25
E09000013,2023-02-18,14.6,24,51.5,-0.25
E09000013,2023-02-19,10.1,24,51.5,-0.25
E09000013,2023-02-20,12.6,24,51.5,-0.25
E09000013,2023-02-21,6.9,24,51.5,-0.25
E09000013,2023-02-22,6.7,24,51.5,-0.25
E09000013,2023-02-23,14.8,24,51.5,-0.25
E09000013,2023-02-24,8.8,24,51.5,-0.25
E09000013,2023-02-25,13.6,24,51.5,-0.25
E09000013,2023-02-26,13.5,24,51.5,-0.25
E09000013,2023-02-27,10.9,24,51.5,-0.25
E09000013,2023-02-28,12.2,24,51.5,-0.25
E09000013,2023-03-01,10.8,24,51.5,-0.25
E09000013,2023-03-02,11.1,24,51.5,-0.25
E09000013,2023-03-03,10.7,24,51.5,-0.25
E09000013,2023-03-04,8.2,24,51.5,-0.25
E09000013,2023-03-05,6.4,24,51.5,-0.25
E09000013,2023-03-06,12.1,24,51.5,-0.25
E09000013,2023-03-07,7.7,24,51.5,-0.25
E09000013,2023-03-08,11.9,24,51.5,-0.25
E09000013,2023-03-09,10.0,24,51.5,-0.25
E09000013,2023-03-10,17.7,24,51.5,-0.25
E09000013,2023-03-11,10.0,24,51.5,-0.25
E09000013,2023-03-12,15.9,24,51.5,-0.25
E09000013,2023-03-13,24.9,24,51.5,-0.25
E09000013,2023-03-14,14.8,24,51.5,-0.25
E09000013,2023-03-15,11.7,24,51.5,-0.25
E09000013,2023-03-16,14.3,24,51.5,-0.25
E09000013,2023-03-17,11.3,24,51.5,-0.25
E09000013,2023-03-18,6.9,24,51.5,-0.25
E09000013,2023-03-19,10.0,24,51.5,-0.25
E09000013,2023-03-20,10.8,24,51.5,-0.25
E09000013,2023-03-21,15.6,24,51.5,-0.25
E09000013,2023-03-22,17.9,24,51.5,-0.25
E09000013,2023-03-23,18.8,24,51.5,-0.25
E09000013,2023-03-24,18.9,24,51.5,-0.25
E09000013,2023-03-25,19.2,24,51.5,-0.25
E09000013,2023-03-26,12.1,24,51.5,-0.25
E09000013,2023-03-27,6.1,24,51.5,-0.25
E09000013,2023-03-28,13.4,24,51.5,-0.25
E09000013,2023-03-29,14.9,24,51.5,-0.25
E09000013,2023-03-30,16.6,24,51.5,-0.25
E09000013,2023-03-31,16.6,24,51.5,-0.25
E09000013,2023-04-01,11.4,24,51.5,-0.25
E09000013,2023-04-02,11.5,24,51.5,-0.25
E09000013,2023-04-03,9.5,24,51.5,-0.25
E09000013,2023-04-04,7.9,24,51.5,-0.25
E09000013,2023-04-05,7.0,24,51.5,-0.25
E09000013,2023-04-06,12.0,24,51.5,-0.25
E09000013,2023-04-07,6.7,24,51.5,-0.25
E09000013,2023-04-08,5.5,24,51.5,-0.25
E09000013,2023-04-09,8.8,24,51.5,-0.25
E09000013,2023-04-10,18.8,24,51.5,-0.25
E09000013,2023-04-11,17.7,24,51.5,-0.25
E09000013,2023-04-12,25.8,24,51.5,-0.25
E09000013,2023-04-13,14.4,24,51.5,-0.25
E09000013,2023-04-14,12.3,24,51.5,-0.25
E09000013,2023-04-15,10.4,24,51.5,-0.25
E09000013,2023-04-16,5.2,24,51.5,-0.25
E09000013,2023-04-17,8.4,24,51.5,-0.25
E09000013,2023-04-18,15.6,24,51.5,-0.25
E09000013,2023-04-19,15.2,24,51.5,-0.25
E09000013,2023-04-20,15.4,24,51.5,-0.25
E09000013,2023-04-21,10.1,24,51.5,-0.25
E09000013,2023-04-22,9.8,24,51.5,-0.25
E09000013,2023-04-23,10.9,24,51.5,-0.25
E09000013,2023-04-24,9.0,24,51.5,-0.25
E09000013,2023-04-25,8.3,24,51.5,-0.25
E09000013,2023-04-26,8.0,24,51.5,-0.25
