scope,role,peak_lower,peak_upper,feature,n,zero_n,positive_n,zero_fraction,min,p05,p25,p50,p75,p95,max,correlation_with_G
fold_3,test,35.0,40.0,I,1,0,1,0.0,7747.47,7747.47,7747.47,7747.47,7747.47,7747.47,7747.47,
fold_3,test,35.0,40.0,h,1,0,1,0.0,0.875,0.875,0.875,0.875,0.875,0.875,0.875,
fold_3,test,35.0,40.0,J,1,0,1,0.0,1.7712551440329218,1.7712551440329218,1.7712551440329218,1.7712551440329218,1.7712551440329218,1.7712551440329218,1.7712551440329218,
fold_3,test,35.0,40.0,x,1,0,1,0.0,1.019300338160616,1.019300338160616,1.019300338160616,1.019300338160616,1.019300338160616,1.019300338160616,1.019300338160616,
fold_3,test,40.0,45.0,G,0,0,0,,,,,,,,,
fold_3,test,40.0,45.0,H,0,0,0,,,,,,,,,
fold_3,test,40.0,45.0,I,0,0,0,,,,,,,,,
fold_3,test,40.0,45.0,h,0,0,0,,,,,,,,,
fold_3,test,40.0,45.0,J,0,0,0,,,,,,,,,
fold_3,test,40.0,45.0,x,0,0,0,,,,,,,,,
fold_3,test,45.0,50.0,G,0,0,0,,,,,,,,,
fold_3,test,45.0,50.0,H,0,0,0,,,,,,,,,
fold_3,test,45.0,50.0,I,0,0,0,,,,,,,,,
fold_3,test,45.0,50.0,h,0,0,0,,,,,,,,,
fold_3,test,45.0,50.0,J,0,0,0,,,,,,,,,
fold_3,test,45.0,50.0,x,0,0,0,,,,,,,,,
fold_3,test,50.0,55.0,G,0,0,0,,,,,,,,,
fold_3,test,50.0,55.0,H,0,0,0,,,,,,,,,
fold_3,test,50.0,55.0,I,0,0,0,,,,,,,,,
fold_3,test,50.0,55.0,h,0,0,0,,,,,,,,,
fold_3,test,50.0,55.0,J,0,0,0,,,,,,,,,
fold_3,test,50.0,55.0,x,0,0,0,,,,,,,,,
fold_3,test,55.0,60.0,G,0,0,0,,,,,,,,,
fold_3,test,55.0,60.0,H,0,0,0,,,,,,,,,
fold_3,test,55.0,60.0,I,0,0,0,,,,,,,,,
fold_3,test,55.0,60.0,h,0,0,0,,,,,,,,,
fold_3,test,55.0,60.0,J,0,0,0,,,,,,,,,
fold_3,test,55.0,60.0,x,0,0,0,,,,,,,,,
fold_3,test,60.0,inf,G,0,0,0,,,,,,,,,
fold_3,test,60.0,inf,H,0,0,0,,,,,,,,,
fold_3,test,60.0,inf,I,0,0,0,,,,,,,,,
fold_3,test,60.0,inf,h,0,0,0,,,,,,,,,
fold_3,test,60.0,inf,J,0,0,0,,,,,,,,,
fold_3,test,60.0,inf,x,0,0,0,,,,,,,,,
fold_4,train,0.0,inf,G,97544,0,97544,0.0,2.4,5.8,8.6,11.0,14.1,19.8,35.9,1.0
fold_4,train,0.0,inf,H,97544,71217,26327,0.7301012876240466,0.0,0.0,0.0,0.0,1.0,15.0,24.0,0.7921956421678354
fold_4,train,0.0,inf,I,97544,71217,26327,0.7301012876240466,0.0,0.0,0.0,0.0,13.950000000000017,1410.3369999999968,11031.02,0.700117402430285
fold_4,train,0.0,inf,h,97544,71217,26327,0.7301012876240466,0.0,0.0,0.0,0.0,0.041666666666666664,0.625,1.0,0.7921956421678339
fold_4,train,0.0,inf,J,97544,71217,26327,0.7301012876240466,0.0,0.0,0.0,0.0,0.003096861846662053,0.31309095671941256,2.448856270090753,0.700117402430284
fold_4,train,0.0,inf,x,97544,71217,26327,0.7301012876240466,0.0,0.0,0.0,0.0,0.0030920764472817403,0.2723838665674543,1.2380426601639956,0.7366860977929993
fold_4,train,0.0,5.0,G,2126,0,2126,0.0,2.4,3.4,3.8,4.3,4.7,4.9,4.9,1.0
fold_4,train,0.0,5.0,H,2126,2126,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fold_4,train,0.0,5.0,I,2126,2126,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fold_4,train,0.0,5.0,h,2126,2126,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fold_4,train,0.0,5.0,J,2126,2126,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fold_4,train,0.0,5.0,x,2126,2126,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fold_4,train,5.0,10.0,G,36169,0,36169,0.0,5.0,5.6,6.9,8.1,9.1,9.8,9.9,1.0
fold_4,train,5.0,10.0,H,36169,36169,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fold_4,train,5.0,10.0,I,36169,36169,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fold_4,train,5.0,10.0,h,36169,36169,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fold_4,train,5.0,10.0,J,36169,36169,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fold_4,train,5.0,10.0,x,36169,36169,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fold_4,train,10.0,15.0,G,39730,0,39730,0.0,10.0,10.1,11.0,12.0,13.3,14.6,14.9,1.0
fold_4,train,10.0,15.0,H,39730,32922,6808,0.8286433425622955,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.5872390587316585
fold_4,train,10.0,15.0,I,39730,32922,6808,0.8286433425622955,0.0,0.0,0.0,0.0,0.0,50.90000000000015,398.39000000000067,0.545251017680454
fold_4,train,10.0,15.0,h,39730,32922,6808,0.8286433425622955,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.5872390587316598
fold_4,train,10.0,15.0,J,39730,32922,6808,0.8286433425622955,0.0,0.0,0.0,0.0,0.0,0.011299660788179124,0.08844149040083842,0.5452510176804545
fold_4,train,10.0,15.0,x,39730,32922,6808,0.8286433425622955,0.0,0.0,0.0,0.0,0.0,0.01123629650437415,0.08474684774507268,0.5472893190643779
fold_4,train,15.0,20.0,G,14829,0,14829,0.0,15.0,15.1,15.7,16.7,18.1,19.5,19.9,1.0
fold_4,train,15.0,20.0,H,14829,0,14829,0.0,1.0,2.0,5.0,8.0,12.0,19.0,24.0,0.5550741862347868
fold_4,train,15.0,20.0,I,14829,0,14829,0.0,37.31000000000003,80.66000000000005,186.17000000000021,374.9300000000003,758.9600000000004,1618.7459999999999,4094.8600000000006,0.7720204617633991
fold_4,train,15.0,20.0,h,14829,0,14829,0.0,0.041666666666666664,0.08333333333333333,0.20833333333333334,0.3333333333333333,0.5,0.7916666666666666,1.0,0.555074186234787
fold_4,train,15.0,20.0,J,14829,0,14829,0.0,0.008282717956914779,0.017906299394391475,0.0413292308238763,0.08323343456408624,0.16848704423961508,0.35935718471948425,0.9090477205320833,0.7720204617633992
fold_4,train,15.0,20.0,x,14829,0,14829,0.0,0.008248604487257604,0.017747870075134686,0.040498003631796245,0.07995048917300544,0.15570978742107253,0.30701192888287837,0.6466045420907255,0.7932342689327488
fold_4,train,20.0,25.0,G,3764,0,3764,0.0,20.0,20.1,20.6,21.4,22.7,24.4,24.9,1.0
fold_4,train,20.0,25.0,H,3764,0,3764,0.0,2.0,8.0,13.0,16.0,20.0,24.0,24.0,0.21428311929480368
fold_4,train,20.0,25.0,I,3764,0,3764,0.0,238.35000000000008,766.0265000000003,1434.9400000000005,2074.7000000000007,2818.7550000000006,4078.2965,7986.450000000002,0.5093425858525296
fold_4,train,20.0,25.0,h,3764,0,3764,0.0,0.08333333333333333,0.3333333333333333,0.5416666666666666,0.6666666666666666,0.8333333333333334,1.0,1.0,0.21428311929480373
fold_4,train,20.0,25.0,J,3764,0,3764,0.0,0.05291304811124729,0.17005578791269302,0.31855275543005324,0.46057772568241984,0.6257559006873037,0.90537066883336,1.7729700570088982,0.5093425858525297
fold_4,train,20.0,25.0,x,3764,0,3764,0.0,0.05156065434937544,0.15705142942904304,0.27653473771349035,0.3788320595108182,0.4859728772600822,0.6446765125704207,1.0199189685258998,0.5083073548486938
fold_4,train,25.0,30.0,G,794,0,794,0.0,25.0,25.1,25.5,26.2,27.2,28.83499999999999,29.9,1.0
fold_4,train,25.0,30.0,H,794,0,794,0.0,5.0,10.0,15.25,19.0,22.0,24.0,24.0,0.41698660875363047
fold_4,train,25.0,30.0,I,794,0,794,0.0,806.1700000000003,1435.6000000000004,2619.517500000001,3659.5150000000003,4361.405000000001,6094.660499999992,8792.12,0.49884951959173973
fold_4,train,25.0,30.0,h,794,0,794,0.0,0.20833333333333334,0.4166666666666667,0.6354166666666666,0.7916666666666666,0.9166666666666666,1.0,1.0,0.4169866087536304
fold_4,train,25.0,30.0,J,794,0,794,0.0,0.1789675351199674,0.31869927362494904,0.5815257206031225,0.8124023212034029,0.9682199815298277,1.3529979620651056,1.9518265934963686,0.49884951959173973
fold_4,train,25.0,30.0,x,794,0,794,0.0,0.1646390852303684,0.2766458520047544,0.45839001267718005,0.5946531644170062,0.6771295648595166,0.8556800097889642,1.0824241629723192,0.49033680886701136
fold_4,train,30.0,35.0,G,130,0,130,0.0,30.0,30.1,30.7,31.7,32.4,33.7,34.9,1.0
fold_4,train,30.0,35.0,H,130,0,130,0.0,14.0,20.0,21.0,22.0,23.0,24.0,24.0,-0.06614935999995529
fold_4,train,30.0,35.0,I,130,0,130,0.0,3493.0100000000007,4211.443000000001,4973.4400000000005,5738.679999999999,6166.9175000000005,7860.390000000001,11031.02,0.4328117391232165
fold_4,train,30.0,35.0,h,130,0,130,0.0,0.5833333333333334,0.8333333333333334,0.875,0.9166666666666666,0.9583333333333334,1.0,1.0,-0.06614935999995541
fold_4,train,30.0,35.0,J,130,0,130,0.0,0.7754386665956278,0.9349288276768434,1.1040900776102442,1.2739712646740193,1.369038818441757,1.7449850817837929,2.448856270090753,0.43281173912321685
fold_4,train,30.0,35.0,x,130,0,130,0.0,0.5740475285044938,0.659866298118495,0.74388302934943,0.8215277587814935,0.8624808845916647,1.0097756402595832,1.2380426601639956,0.45485967418941586
fold_4,train,35.0,40.0,G,2,0,2,0.0,35.9,35.9,35.9,35.9,35.9,35.9,35.9,
fold_4,train,35.0,40.0,H,2,0,2,0.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,
fold_4,train,35.0,40.0,I,2,0,2,0.0,7633.2300000000005,7633.2300000000005,7633.2300000000005,7633.2300000000005,7633.2300000000005,7633.2300000000005,7633.2300000000005,
fold_4,train,35.0,40.0,h,2,0,2,0.0,0.875,0.875,0.875,0.875,0.875,0.875,0.875,
fold_4,train,35.0,40.0,J,2,0,2,0.0,1.6945561830678249,1.6945561830678249,1.6945561830678249,1.6945561830678249,1.6945561830678249,1.6945561830678249,1.6945561830678249,
fold_4,train,35.0,40.0,x,2,0,2,0.0,0.9912335091919695,0.9912335091919695,0.9912335091919695,0.9912335091919695,0.9912335091919695,0.9912335091919695,0.9912335091919695,
fold_4,train,40.0,45.0,G,0,0,0,,,,,,,,,
fold_4,train,40.0,45.0,H,0,0,0,,,,,,,,,
fold_4,train,40.0,45.0,I,0,0,0,,,,,,,,,
fold_4,train,40.0,45.0,h,0,0,0,,,,,,,,,
fold_4,train,40.0,45.0,J,0,0,0,,,,,,,,,
fold_4,train,40.0,45.0,x,0,0,0,,,,,,,,,
fold_4,train,45.0,50.0,G,0,0,0,,,,,,,,,
fold_4,train,45.0,50.0,H,0,0,0,,,,,,,,,
fold_4,train,45.0,50.0,I,0,0,0,,,,,,,,,
fold_4,train,45.0,50.0,h,0,0,0,,,,,,,,,
fold_4,train,45.0,50.0,J,0,0,0,,,,,,,,,
fold_4,train,45.0,50.0,x,0,0,0,,,,,,,,,
fold_4,train,50.0,55.0,G,0,0,0,,,,,,,,,
fold_4,train,50.0,55.0,H,0,0,0,,,,,,,,,
fold_4,train,50.0,55.0,I,0,0,0,,,,,,,,,
fold_4,train,50.0,55.0,h,0,0,0,,,,,,,,,
fold_4,train,50.0,55.0,J,0,0,0,,,,,,,,,
fold_4,train,50.0,55.0,x,0,0,0,,,,,,,,,
fold_4,train,55.0,60.0,G,0,0,0,,,,,,,,,
fold_4,train,55.0,60.0,H,0,0,0,,,,,,,,,
fold_4,train,55.0,60.0,I,0,0,0,,,,,,,,,
fold_4,train,55.0,60.0,h,0,0,0,,,,,,,,,
fold_4,train,55.0,60.0,J,0,0,0,,,,,,,,,
fold_4,train,55.0,60.0,x,0,0,0,,,,,,,,,
fold_4,train,60.0,inf,G,0,0,0,,,,,,,,,
fold_4,train,60.0,inf,H,0,0,0,,,,,,,,,
fold_4,train,60.0,inf,I,0,0,0,,,,,,,,,
fold_4,train,60.0,inf,h,0,0,0,,,,,,,,,
fold_4,train,60.0,inf,J,0,0,0,,,,,,,,,
fold_4,train,60.0,inf,x,0,0,0,,,,,,,,,
fold_4,test,0.0,inf,G,24112,0,24112,0.0,2.7,5.7,8.4,10.8,13.8,19.3,33.5,1.0
fold_4,test,0.0,inf,H,24112,17993,6119,0.7462259455872594,0.0,0.0,0.0,0.0,1.0,14.0,24.0,0.7806638672787789
fold_4,test,0.0,inf,I,24112,17993,6119,0.7462259455872594,0.0,0.0,0.0,0.0,2.750000000000057,1156.2170000000015,6939.470000000001,0.6932192852489918
fold_4,test,0.0,inf,h,24112,17993,6119,0.7462259455872594,0.0,0.0,0.0,0.0,0.041666666666666664,0.5833333333333334,1.0,0.7806638672787792
fold_4,test,0.0,inf,J,24112,17993,6119,0.7462259455872594,0.0,0.0,0.0,0.0,0.0006104924787326747,0.2566770117392157,1.540543360505799,0.6932192852489912
fold_4,test,0.0,inf,x,24112,17993,6119,0.7462259455872594,0.0,0.0,0.0,0.0,0.0006103062040084032,0.22847093878019792,0.9323779796114886,0.7238104598681714
fold_4,test,0.0,5.0,G,572,0,572,0.0,2.7,3.3,3.8,4.3,4.7,4.9,4.9,1.0
fold_4,test,0.0,5.0,H,572,572,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fold_4,test,0.0,5.0,I,572,572,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fold_4,test,0.0,5.0,h,572,572,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fold_4,test,0.0,5.0,J,572,572,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fold_4,test,0.0,5.0,x,572,572,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fold_4,test,5.0,10.0,G,9366,0,9366,0.0,5.0,5.6,6.9,8.1,9.1,9.8,9.9,1.0
fold_4,test,5.0,10.0,H,9366,9366,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fold_4,test,5.0,10.0,I,9366,9366,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fold_4,test,5.0,10.0,h,9366,9366,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fold_4,test,5.0,10.0,J,9366,9366,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fold_4,test,5.0,10.0,x,9366,9366,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fold_4,test,10.0,15.0,G,9708,0,9708,0.0,10.0,10.1,11.0,12.0,13.3,14.6,14.9,0.9999999999999999
fold_4,test,10.0,15.0,H,9708,8055,1653,0.8297280593325093,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.6073699746534298
fold_4,test,10.0,15.0,I,9708,8055,1653,0.8297280593325093,0.0,0.0,0.0,0.0,0.0,50.22000000000011,258.0300000000004,0.5576478291192357
fold_4,test,10.0,15.0,h,9708,8055,1653,0.8297280593325093,0.0,0.0,0.0,0.0,0.0,0.125,0.5416666666666666,0.6073699746534298
fold_4,test,10.0,15.0,J,9708,8055,1653,0.8297280593325093,0.0,0.0,0.0,0.0,0.0,0.011148702647983403,0.057281954286323294,0.5576478291192356
fold_4,test,10.0,15.0,x,9708,8055,1653,0.8297280593325093,0.0,0.0,0.0,0.0,0.0,0.0110870139385443,0.05570142087808958,0.5595318368757723
fold_4,test,15.0,20.0,G,3514,0,3514,0.0,15.0,15.1,15.8,16.7,18.1,19.5,19.9,1.0
fold_4,test,15.0,20.0,H,3514,0,3514,0.0,1.0,2.0,5.0,7.0,12.0,18.0,24.0,0.5742599150500876
fold_4,test,15.0,20.0,I,3514,0,3514,0.0,37.31000000000003,77.0400000000001,171.69000000000023,353.71000000000015,725.7450000000005,1531.2500000000005,2794.7700000000004,0.7781872453115739
fold_4,test,15.0,20.0,h,3514,0,3514,0.0,0.041666666666666664,0.08333333333333333,0.20833333333333334,0.2916666666666667,0.5,0.75,1.0,0.5742599150500874
fold_4,test,15.0,20.0,J,3514,0,3514,0.0,0.008282717956914779,0.01710266929511431,0.038114710426767597,0.07852265260091999,0.16111340508284952,0.33993331202159605,0.6204312962864299,0.7781872453115739
fold_4,test,15.0,20.0,x,3514,0,3514,0.0,0.008248604487257604,0.01695806506354349,0.03740628766393713,0.07559219042892655,0.1493793638425432,0.2926198455763317,0.48269234608634337,0.7965117396057392
fold_4,test,20.0,25.0,G,756,0,756,0.0,20.0,20.1,20.5,21.2,22.6,24.225,24.9,1.0
fold_4,test,20.0,25.0,H,756,0,756,0.0,4.0,8.0,12.0,15.0,19.0,24.0,24.0,0.24026129183273898
fold_4,test,20.0,25.0,I,756,0,756,0.0,357.1300000000001,756.7850000000003,1363.5900000000004,1904.7850000000005,2653.0075000000006,3736.8900000000003,5137.200000000001,0.5548852650917171
fold_4,test,20.0,25.0,h,756,0,756,0.0,0.16666666666666666,0.3333333333333333,0.5,0.625,0.7916666666666666,1.0,1.0,0.24026129183273912
fold_4,test,20.0,25.0,J,756,0,756,0.0,0.07928188324719843,0.16800420018825377,0.30271325057275306,0.422857060401016,0.5889604090077611,0.8295793595822902,1.1404443497256116,0.5548852650917172
fold_4,test,20.0,25.0,x,756,0,756,0.0,0.07629589705758198,0.15529642461165488,0.2644492027830462,0.3526666348047326,0.46307996671719204,0.6040853754424216,0.7610134475382437,0.5453235061456678
fold_4,test,25.0,30.0,G,169,0,169,0.0,25.0,25.1,25.5,26.0,27.0,28.3,29.5,1.0
fold_4,test,25.0,30.0,H,169,0,169,0.0,8.0,10.0,15.0,19.0,22.0,24.0,24.0,0.3272008452789678
fold_4,test,25.0,30.0,I,169,0,169,0.0,1264.7000000000007,1435.6000000000004,2501.5300000000007,3265.0300000000007,3924.55,5185.157999999999,6939.470000000001,0.46574078261196067
fold_4,test,25.0,30.0,h,169,0,169,0.0,0.3333333333333333,0.4166666666666667,0.625,0.7916666666666666,0.9166666666666666,1.0,1.0,0.32720084527896803
fold_4,test,25.0,30.0,J,169,0,169,0.0,0.2807599410375266,0.31869927362494904,0.5553328182996787,0.7248277301223651,0.871239366331007,1.151090894560179,1.540543360505799,0.4657407826119608
fold_4,test,25.0,30.0,x,169,0,169,0.0,0.24745360569463798,0.2766458520047544,0.44168955379070424,0.5451271789005923,0.6266009740801142,0.7659053845448004,0.9323779796114886,0.45887419894791676
fold_4,test,30.0,35.0,G,27,0,27,0.0,30.1,30.53,30.9,31.5,32.25,33.410000000000004,33.5,1.0
fold_4,test,30.0,35.0,H,27,0,27,0.0,20.0,20.0,21.0,21.0,23.0,24.0,24.0,-0.023932051900098766
fold_4,test,30.0,35.0,I,27,0,27,0.0,4616.670000000002,4796.320000000001,4988.925000000001,5546.910000000001,5887.810000000001,6220.568000000001,6307.220000000001,0.4566283848021506
fold_4,test,30.0,35.0,h,27,0,27,0.0,0.8333333333333334,0.8333333333333334,0.875,0.875,0.9583333333333334,1.0,1.0,-0.023932051900098984
fold_4,test,30.0,35.0,J,27,0,27,0.0,1.0248881133784438,1.0647699220345608,1.1075277052586716,1.2313988491661785,1.3070777168025294,1.3809490827073014,1.4001855897135351,0.4566283848021506
fold_4,test,30.0,35.0,x,27,0,27,0.0,0.7055144463793981,0.7250188023046216,0.7455153607625657,0.8026286754316173,0.8359816660115216,0.8674224700617449,0.8755460634114696,0.4519729039308352
fold_4,test,35.0,40.0,G,0,0,0,,,,,,,,,
fold_4,test,35.0,40.0,H,0,0,0,,,,,,,,,
fold_4,test,35.0,40.0,I,0,0,0,,,,,,,,,
fold_4,test,35.0,40.0,h,0,0,0,,,,,,,,,
fold_4,test,35.0,40.0,J,0,0,0,,,,,,,,,
fold_4,test,35.0,40.0,x,0,0,0,,,,,,,,,
fold_4,test,40.0,45.0,G,0,0,0,,,,,,,,,
fold_4,test,40.0,45.0,H,0,0,0,,,,,,,,,
fold_4,test,40.0,45.0,I,0,0,0,,,,,,,,,
fold_4,test,40.0,45.0,h,0,0,0,,,,,,,,,
fold_4,test,40.0,45.0,J,0,0,0,,,,,,,,,
fold_4,test,40.0,45.0,x,0,0,0,,,,,,,,,
fold_4,test,45.0,50.0,G,0,0,0,,,,,,,,,
fold_4,test,45.0,50.0,H,0,0,0,,,,,,,,,
fold_4,test,45.0,50.0,I,0,0,0,,,,,,,,,
fold_4,test,45.0,50.0,h,0,0,0,,,,,,,,,
fold_4,test,45.0,50.0,J,0,0,0,,,,,,,,,
fold_4,test,45.0,50.0,x,0,0,0,,,,,,,,,
fold_4,test,50.0,55.0,G,0,0,0,,,,,,,,,
fold_4,test,50.0,55.0,H,0,0,0,,,,,,,,,
fold_4,test,50.0,55.0,I,0,0,0,,,,,,,,,
fold_4,test,50.0,55.0,h,0,0,0,,,,,,,,,
fold_4,test,50.0,55.0,J,0,0,0,,,,,,,,,
fold_4,test,50.0,55.0,x,0,0,0,,,,,,,,,
fold_4,test,55.0,60.0,G,0,0,0,,,,,,,,,
fold_4,test,55.0,60.0,H,0,0,0,,,,,,,,,
fold_4,test,55.0,60.0,I,0,0,0,,,,,,,,,
fold_4,test,55.0,60.0,h,0,0,0,,,,,,,,,
fold_4,test,55.0,60.0,J,0,0,0,,,,,,,,,
fold_4,test,55.0,60.0,x,0,0,0,,,,,,,,,
fold_4,test,60.0,inf,G,0,0,0,,,,,,,,,
fold_4,test,60.0,inf,H,0,0,0,,,,,,,,,
fold_4,test,60.0,inf,I,0,0,0,,,,,,,,,
fold_4,test,60.0,inf,h,0,0,0,,,,,,,,,
fold_4,test,60.0,inf,J,0,0,0,,,,,,,,,
fold_4,test,60.0,inf,x,0,0,0,,,,,,,,,
