Incident Reference,cause_group_official,customers_v2_event_excl_reinterruptions,duration_A_customer_weighted_hours,duration_B_full_span_hours,lat,lon,incident_date_utc,temperature_0h,pressure_msl_0h,gust_0h,precipitation_24h_sum,weather_status_v3,LAD21CD,population,rural_urban_classification,deprivation_gap_pct,morans_i,income_deprivation_rate,cv_fold_v3,urban_binary,log_population,incident_year,incident_month,substation,LAD21NM
FREP-76897-V,weather_natural,1301.0,13.23376889572124,49.61666666666667,51.2909741732542,1.08738546663977,2022-02-18,8.949999809265137,989.5,34.0,4.0,matched,E07000106,158723.0,Urban with City and Town,0.248,0.17,0.1,0.0,1.0,11.974915823549752,2022,2,CANTERBURY LOCAL 33/11KV,Canterbury
FREP-286644-Z,weather_natural,778.0,13.827934875749786,71.5,51.9373446584528,1.02343554475614,2022-02-18,9.800000190734863,983.7999877929688,37.29999923706055,1.6000001430511477,matched,E07000076,151530.0,Largely Rural (rural including hub towns 50-79%) ,0.5249999999999999,0.49,0.173,0.0,0.0,11.928538904130209,2022,2,FOXASH PRIMARY,Tendring
FREP-286571-Z,weather_natural,100.0,22.191666666666663,28.133333333333333,52.7734089482752,1.1508670612144,2022-02-18,9.149999618530272,978.7999877929688,24.0,5.700000286102295,matched,E07000144,133839.0,Urban with Significant Rural (rural including hub towns 26-49%),0.129,0.01,0.072,0.0,1.0,11.804392864024903,2022,2,SALL 33/11kV,Broadland
FREP-286655-Z,technical_asset,1079.0,0.5814025332097622,25.03333333333333,52.5512106810433,0.56124150674349,2022-02-18,8.949999809265137,978.7000122070312,28.5,5.5,matched,E07000146,155665.0,Largely Rural (rural including hub towns 50-79%) ,0.301,0.29,0.12,0.0,0.0,11.955461541287493,2022,2,NORTHWOLD PRIMARY,King's Lynn and West Norfolk
FREP-286579-Z,weather_natural,89.0,24.26636546184739,73.71666666666667,51.8090255565549,0.641891288839091,2022-02-19,8.0,1003.4000244140624,15.800000190734863,3.1999998092651367,matched,E07000067,157656.0,Largely Rural (rural including hub towns 50-79%) ,0.195,0.15,0.092,1.0,0.0,11.96817072324042,2022,2,WITHAM PRIMARY,Braintree
FREP-286595-Z,weather_natural,660.0,2.8675149700598803,22.366666666666667,52.5758281720386,0.815522640736117,2022-02-18,9.050000190734863,978.9000244140624,26.89999961853028,3.300000190734864,matched,E07000143,143422.0,Mainly Rural (rural including hub towns >=80%) ,0.207,0.18,0.1,0.0,0.0,11.873546612395812,2022,2,WATTON PRIMARY,Breckland
FREP-286597-Z,weather_natural,31.0,12.712592592592593,80.38333333333334,52.7653164863162,0.428518467436399,2022-02-19,3.361000061035156,1002.2999877929688,14.300000190734863,3.299999952316284,matched,E07000146,155665.0,Largely Rural (rural including hub towns 50-79%) ,0.301,0.29,0.12,1.0,0.0,11.955461541287493,2022,2,GAYWOOD BRIDGE PRIMARY,King's Lynn and West Norfolk
FREP-286619-Z,technical_asset,161.0,3.3325075075075072,15.466666666666669,51.5871108159934,-0.218654249431747,2022-02-19,3.25,1010.5999755859376,15.399999618530272,2.900000095367432,matched,E09000003,390371.0,Urban with Major Conurbation,0.319,0.36,0.111,1.0,1.0,12.874852847975086,2022,2,BELLEVUE PRIMARY,Barnet
FREP-286646-Z,weather_natural,334.0,6.614920159680638,22.566666666666663,52.6281391631301,0.244329053492316,2022-02-18,9.649999618530272,978.0,27.200000762939453,4.199999809265137,matched,E07000146,155665.0,Largely Rural (rural including hub towns 50-79%) ,0.301,0.29,0.12,0.0,0.0,11.955461541287493,2022,2,OUTWELL MOORS PRIMARY,King's Lynn and West Norfolk
FREP-286652-Z,weather_natural,252.0,4.273550724637682,52.41666666666666,51.8331984751452,-0.818275557970287,2022-02-18,7.949999809265137,985.4000244140624,31.5,3.700000047683716,matched,E06000060,561180.0,Urban with Significant Rural (rural including hub towns 26-49%),0.1874999999999999,0.3,0.06325,0.0,1.0,13.237796988656651,2022,2,BUCKINGHAM RD PRIMARY,Buckinghamshire
FREP-286662-Z,weather_natural,421.0,5.003760886777513,19.933333333333334,52.2771324432408,0.318055389924841,2022-02-18,10.149999618530272,980.2999877929688,30.5,4.400000095367432,matched,E07000009,89348.0,Mainly Rural (rural including hub towns >=80%) ,0.135,-0.11,0.07,0.0,0.0,11.400294136453448,2022,2,BURWELL PRIMARY,East Cambridgeshire
FREP-286698-Z,weather_natural,171.0,2.483235867446394,23.33333333333333,52.6994403764847,0.578884055622165,2022-02-18,3.5,998.7999877929688,16.899999618530273,4.699999809265137,matched,E07000146,155665.0,Largely Rural (rural including hub towns 50-79%) ,0.301,0.29,0.12,0.0,0.0,11.955461541287493,2022,2,NARBOROUGH PRIMARY,King's Lynn and West Norfolk
FREP-286709-Z,weather_natural,417.0,12.406563421828908,75.68333333333334,51.8720375539987,0.261103751488548,2022-02-18,8.800000190734863,985.5999755859376,30.5,4.400000095367432,matched,E07000077,92650.0,Mainly Rural (rural including hub towns >=80%) ,0.113,0.06,0.054,0.0,0.0,11.436584231713505,2022,2,TAKELEY PRIMARY,Uttlesford
