Incident Reference,fold,new_date_utc,LAD21CD,y,prediction_eta,training_mean_baseline,prediction_source,target_scale,run_id,purpose,cubic_eta
FREP-46086-C,3,2021-04-06,E07000202,2.0082140323914683,2.132764633543049,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1181518666371226
FREP-46092-C,3,2021-04-06,E07000200,3.0857253120806956,1.49454330829349,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4892602471603467
FREP-46094-C,3,2021-04-06,E07000200,0.7731898882334817,1.5082062573808024,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5224594441789896
FREP-46094-V,3,2021-04-08,E07000061,0.0,1.3409436204172773,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3397170219686978
FREP-46097-M,4,2024-02-19,E09000021,0.0,1.3623125077264353,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3606775010404386
FREP-46105-C,1,2021-04-18,E06000056,-0.4307829160924542,1.8382196392573564,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.838584787185943
FREP-46117-M,2,2023-11-01,E09000013,0.0,1.2855984151992539,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.2857615732845342
FREP-46120-M,4,2023-11-24,E09000022,0.0,1.1601010070700477,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.160642596635253
FREP-46135-M,4,2023-11-24,E09000025,0.0,1.2215137032873393,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.226630832068641
FREP-46136-M,3,2024-03-07,E09000007,0.0,1.0476377933717327,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.0511505976003572
FREP-4614-I,4,2022-03-08,E06000032,0.659245628884264,1.3108265451222385,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3159112966506665
FREP-4616-I,4,2022-03-08,E07000076,0.949080554697146,1.7554019614782659,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7614674589163106
FREP-46164-C,0,2021-04-07,E06000060,1.5926307941177191,1.6705532898702082,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.672819846768748
FREP-46168-M,2,2023-11-02,E09000032,2.775708849576025,1.8963438032652706,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.896305398413478
FREP-46170-C,0,2021-04-07,E07000102,2.9132560517297525,1.7449002341686013,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.744791211930414
FREP-46171-C,0,2021-04-07,E09000003,1.540445040947149,1.7523789557478242,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7493457449506176
FREP-46175-M,2,2023-11-02,E09000024,2.6889806383818593,1.969280095811111,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9692476607732043
FREP-4618-I,3,2022-03-09,E07000067,2.354544831924757,1.1222703510393819,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.1366875292303702
FREP-46185-M,0,2023-12-19,E09000032,0.0,1.3807621867805138,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.383307027811104
FREP-46197-M,4,2024-01-26,E09000025,0.0,1.0551120378101326,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.058562285298473
FREP-46203-C,3,2021-04-08,E07000103,3.1127742939856553,1.5043072544918143,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5097101738265837
FREP-46206-M,0,2023-12-19,E09000005,0.0,1.5292273129329994,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5306997976065195
FREP-46217-M,2,2023-11-10,E09000004,2.6161785472303274,1.710471753962402,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7106027657198344
FREP-4622-I,3,2022-03-09,E07000070,-0.4307829160924542,1.2502803962730624,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.2562550131563746
FREP-46220-M,3,2023-11-11,E09000019,2.90507790528586,1.8893897169410936,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8976842005565975
FREP-46224-M,0,2023-11-22,E09000033,0.0,1.1624174430475684,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.1645563366323481
FREP-46236-C,0,2021-04-10,E07000146,1.3173014896329391,1.5818852928182485,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5833839205767473
FREP-46241-C,0,2021-04-10,E07000012,2.0710732920093196,1.4827999994003307,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4850855814367148
FREP-46245-C,0,2021-04-10,E06000055,2.8820035082256483,1.844042143237738,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8459387621345775
FREP-4625-I,3,2022-03-09,E07000240,1.4891517465595985,2.040439264872012,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.038679687340457
FREP-46253-C,4,2021-04-12,E06000034,1.5789787049493917,1.680915876878919,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6824832808618801
FREP-46264-C,4,2021-04-12,E07000241,1.7197859696029656,1.5521503831466053,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.557173824709756
FREP-46268-M,2,2024-03-25,E09000024,0.0,1.1631957440712548,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.163318704685211
FREP-46283-M,2,2024-03-25,E09000022,0.0,1.063339563769366,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.0634565214957148
FREP-46284-M,2,2024-03-25,E09000022,0.0,1.063339563769366,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.0634565214957148
FREP-46285-M,2,2024-03-25,E09000028,0.0,1.1347315443137966,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.134850784837241
FREP-46288-C,4,2021-04-13,E07000077,3.295836866004329,1.7321261432275312,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.732163025357352
FREP-46289-C,4,2021-04-12,E07000075,0.7014459833746404,1.634806659026697,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6300770856795765
FREP-46303-M,3,2023-12-27,E09000025,0.0,1.4273160477656226,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4035213208684076
FREP-46326-M,1,2024-01-08,E09000033,0.0,1.1851861573506721,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.18721311033311
FREP-4633-I,3,2022-03-09,E07000076,1.992430164690206,1.780049645391734,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7771339689360905
FREP-46330-M,2,2024-01-28,E09000025,0.0,1.1132976889301247,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.1132511808059957
FREP-46342-C,1,2021-04-14,E07000098,2.8912972554171077,1.5002242005736122,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5060571040273976
FREP-46345-C,1,2021-04-14,E06000031,2.749405386784124,2.044104201726471,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.03208190508787
FREP-46346-C,1,2021-04-14,E07000012,1.0176432261344426,1.502731180682944,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4916045401839917
FREP-46361-M,4,2023-12-12,E09000013,0.0,1.4025378698028517,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4068653114778171
FREP-46366-M,1,2023-12-14,E09000004,0.0,1.4151224273741743,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4197296486720299
FREP-46376-C,0,2021-04-15,E09000003,-2.1484344131667874,2.110104404071989,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.110420390672483
FREP-46382-M,2,2024-03-25,E09000032,0.0,1.1018013633727652,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.101919631948433
FREP-46387-N,3,2021-05-25,E09000024,0.0,1.3970833917681418,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.386775868836825
FREP-4639-I,0,2022-03-10,E07000011,2.2155737160044158,0.28642476997582955,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,0.28432692872066917
FREP-46390-C,0,2021-04-15,E07000072,1.1631508098056809,1.5766756782884046,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5790930554960536
FREP-46391-C,0,2021-04-15,E07000095,2.70805020110221,1.616897066731119,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6189355694624745
FREP-46392-C,3,2021-04-16,E07000010,1.423108334242607,1.398983614818022,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4078525226969065
FREP-46393-C,0,2021-04-15,E07000146,2.5776883832389665,1.5325081932981353,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5327095592007665
FREP-46394-C,0,2021-04-15,E06000056,1.496642418288756,1.8884024236250938,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8871666118712271
FREP-4641-I,0,2022-03-10,E07000011,1.8484548129046001,1.1788914370791335,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.1767737479420237
FREP-46423-C,3,2021-04-16,E09000003,1.5224265354444706,1.31451262540895,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.305355263902129
FREP-46423-M,3,2024-01-03,E09000005,-1.3862943611198906,1.292243343323125,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3050178178560983
FREP-46426-M,2,2024-03-25,E09000005,0.0,1.1805085289786912,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.1806306682519887
FREP-46428-M,1,2024-01-24,E09000019,0.0,1.0685620262206992,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.070554677665174
FREP-4643-I,0,2022-03-10,E07000147,2.328902401311419,1.0071572551404209,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.008318951181921
FREP-46430-C,4,2021-04-17,E09000016,1.943526357700037,1.5832338404775288,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5858526341738797
FREP-46434-M,0,2023-12-19,E09000006,0.0,1.4194793140300261,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4221220248620665
FREP-46441-C,3,2021-04-19,E07000072,1.536867219599265,1.974593718184859,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9698618145649267
FREP-46470-M,2,2024-03-25,E09000032,0.0,1.1018013633727652,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.101919631948433
FREP-46488-M,1,2024-01-24,E09000033,0.0,1.125271122836702,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.1237183489986478
FREP-46501-C,0,2021-04-22,E06000056,0.1823215567939546,1.3972880224989004,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3995551904787087
FREP-46505-M,2,2024-03-25,E09000022,0.0,1.063339563769366,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.0634565214957148
FREP-46507-M,4,2024-01-16,E09000028,0.0,1.2367963267400652,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.2409844557549732
FREP-4652-I,2,2022-03-11,E07000066,2.3402019565653522,-0.036288098555720794,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,-0.03631386705379762
FREP-46521-C,2,2021-06-26,E07000202,0.6847789308894288,2.090947951259444,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0910435418624176
FREP-46525-C,0,2021-04-22,E07000143,0.7339691750802005,1.4753274139835584,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4769670878139984
FREP-46540-M,0,2024-01-09,E09000032,0.0,1.2175381836975818,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.2156277410900675
FREP-46541-M,3,2024-01-03,E09000032,0.0,1.230339590029582,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.2435390856178938
FREP-46549-M,2,2023-12-24,E09000026,2.7589545309639774,2.029416918270615,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0293935738024786
FREP-4655-I,2,2022-03-11,E07000242,2.4159137783010487,1.16878906561883,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.1686476888132495
FREP-46559-C,0,2021-04-22,E07000241,0.016529301951210506,2.0701365770474163,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.070679853158001
FREP-46561-M,1,2024-01-24,E09000007,0.0,1.1036945916445988,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.1054203775170561
FREP-46564-C,0,2021-04-27,E07000148,1.2335316065674804,1.6760073092126704,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6770376369090927
FREP-46589-C,1,2023-10-09,E07000096,2.3978952727983707,1.4230551812626053,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4285123471649654
FREP-46591-M,2,2024-03-25,E09000032,0.0,1.1018013633727652,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.101919631948433
FREP-46593-M,0,2024-02-01,E09000005,0.0,1.541895316054975,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5373295144980619
FREP-46594-C,0,2021-04-27,E07000241,-1.529395204760564,1.8582050238731078,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8577426817311489
FREP-46597-C,3,2021-04-23,E06000060,2.38723256705433,1.5056893687800759,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5095899609493384
FREP-46621-M,4,2024-01-13,E09000019,1.4853852637641216,1.9328839443554056,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9310456662108566
FREP-46628-C,0,2023-04-05,E07000240,0.0,1.1486445592567673,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.1497748694205114
FREP-46642-C,3,2021-04-23,E06000032,0.5306282510621704,1.602544610522377,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6119886185821966
FREP-46644-C,0,2021-04-24,E06000056,2.278975227354912,1.4969781879363357,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4976863844488861
FREP-46644-M,4,2024-01-15,E09000022,2.411439497906128,1.835046008766712,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.824415162726224
FREP-46687-M,2,2024-03-25,E09000028,0.0,1.1347315443137966,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.134850784837241
FREP-46688-M,2,2024-03-25,E09000028,0.0,1.1347315443137966,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.134850784837241
FREP-46694-M,0,2024-03-16,E09000007,0.0,1.2419255556677942,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.239540095335104
FREP-4670-I,0,2022-03-12,E06000056,-0.5978370007556204,1.2821644815672757,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.281451178460091
FREP-46708-M,4,2024-03-11,E09000013,0.0,1.132511399090141,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.1378435025476128
FREP-4674-I,2,2022-03-13,E07000011,-2.70805020110221,0.4832851629970132,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,0.48344178668113197
FREP-4677-I,2,2022-03-13,E07000069,1.737537915061416,-0.1319041916434256,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,-0.13189219419444675
FREP-46771-M,3,2024-01-29,E09000012,3.1938998387980235,1.3830957649364186,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4003347365825622
FREP-46801-C,2,2021-04-28,E06000056,1.8614928072427301,1.7525874445401237,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.752796615091862
FREP-46805-C,2,2021-04-28,E06000060,2.373354163882253,2.12045686632477,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.120601280967505
FREP-46808-N,3,2021-05-25,E09000026,0.0,1.3663378166957951,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3641231343177445
FREP-46812-C,2,2021-04-28,E09000015,2.89314568477889,1.6648413235900332,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6650318335289223
FREP-46813-C,2,2021-04-28,E09000003,2.0959708436310462,1.8948577314837631,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.895044967315057
FREP-46844-M,3,2024-03-07,E09000012,0.0,1.0282646725416091,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.031551432085602
FREP-4685-I,2,2022-03-14,E06000060,1.9459101490553132,0.889212566124475,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,0.8890976887546285
FREP-46856-M,3,2024-02-27,E09000028,0.0,1.5043708960386226,1.7049287808795162,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.514716624948552
FREP-46857-C,1,2021-04-29,E06000032,3.778872492640641,1.6493425972911648,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6551414916506875
FREP-46862-C,1,2021-04-29,E07000010,2.6602595372658615,1.615020724646063,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6014617971303577
FREP-46869-C,2,2021-04-30,E07000202,0.0,1.2850484588115556,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.2851526686226258
FREP-4687-I,2,2022-03-14,E07000146,1.6454483499571335,1.2824558898168092,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.2823833667852595
FREP-46870-M,1,2024-02-20,E09000022,0.0,1.437511747938865,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4281269668061993
FREP-46893-C,2,2021-04-30,E07000066,1.6894806201076369,2.012279900103084,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.012307768659419
FREP-46895-C,2,2021-05-06,E09000014,0.0,1.4523295423313205,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.452391271164392
FREP-46911-C,2,2021-05-03,E06000056,0.8329091229351039,1.9798460137714569,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9792890210904999
FREP-46917-C,2,2021-05-03,E06000060,1.8137383759468304,2.038285706461174,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0377202406294805
FREP-46919-C,2,2021-05-03,E07000243,1.6160824551527688,1.966464091483523,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9659429978825578
FREP-46920-C,2,2021-05-03,E07000240,-0.33314444652853825,2.0810366089053476,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.080489349808551
FREP-46921-C,2,2021-05-03,E06000060,1.2762934659055623,2.3559489637376005,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3554344758917627
FREP-46933-C,4,2021-05-05,E09000003,-0.958850346292951,1.9539875541161629,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9596191462269357
FREP-4694-I,2,2022-03-14,E07000200,1.9411368703026557,-0.790068157993923,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,-0.7899208024750879
FREP-46942-C,4,2021-05-04,E06000056,1.1474024528375417,1.8508198457589242,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8341448361009376
FREP-46968-C,4,2021-05-04,E06000034,2.128231705849268,1.8810801829216794,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8677416043816817
FREP-46975-C,4,2021-05-04,E07000067,1.5187835441659694,1.9181134436131426,1.697813809340063,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9046695926965571
FREP-47008-N,0,2022-05-01,E09000033,0.0,1.3347890308961692,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3356654742066087
FREP-47031-M,1,2024-03-06,E09000013,-2.4849066497880004,1.276885983720628,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.2611141379856439
FREP-47060-C,2,2021-05-06,E09000005,2.0433824918641332,1.7269387623467687,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.727087907771921
FREP-47064-C,2,2021-05-06,E09000003,0.0,1.348048367291506,1.7120598888602494,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.3481955814864608
FREP-47065-C,1,2021-05-10,E09000003,0.0,1.4237608204688674,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4083373155804813
FREP-47083-C,0,2021-05-07,E09000003,0.0,1.2312178190678555,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.2323195695334341
FREP-47090-C,0,2021-05-07,E07000240,0.540384426007535,2.0248451597340793,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0258879558058167
FREP-47094-C,0,2021-05-07,E07000203,0.8685000680378065,1.6432373125594562,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6450680262318516
FREP-47102-C,0,2021-05-07,E07000202,3.1179499062782403,1.585790222811423,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5872469282584911
FREP-47105-C,1,2021-05-08,E07000067,1.8082887711792655,1.223529901698094,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.2258630486926492
FREP-47107-C,1,2021-05-08,E06000033,2.1972245773362196,1.7942283553663654,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.79951400050134
FREP-47109-C,1,2021-05-08,E07000242,2.495956485974585,2.040048933138749,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0431531382159096
FREP-47111-C,1,2021-05-08,E07000067,2.4849066497880004,1.7372222914154742,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7414135655288578
FREP-47116-C,0,2021-05-09,E09000003,1.1526795099383853,1.7890747145600225,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.787184084925261
FREP-47119-C,0,2021-05-09,E07000077,1.4586150226995167,1.4078586807108975,1.678676615917615,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.40263394577121
FREP-47138-C,1,2021-05-19,E07000242,0.0,1.3146519944924442,1.7043393426533366,OOF_date_group_diagnostic,log_D,R04_B1_all_valid_v1,B1_formal_pending_R04,1.305755868405238
