Incident Reference,fold,new_date_utc,LAD21CD,y,prediction_eta,training_mean_baseline,prediction_source,target_scale,run_id,purpose,cubic_eta
FREP-10834-L,0,2023-01-31,E09000024,0.0,1.774305693506295,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7654914733069489
FREP-10835-L,2,2023-02-28,E09000025,0.0,1.6956536853264312,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6521797436482968
FREP-10847-L,2,2023-02-17,E09000033,0.0,1.7529682966516043,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7552792926772065
FREP-10848-O,1,2022-08-07,E07000073,0.0,1.943061780558395,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9155019476977688
FREP-10861-L,3,2023-02-21,E09000011,0.0,1.8738834480175046,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9238980433336401
FREP-10874-L,2,2023-02-18,E09000024,0.0,1.8612415083434413,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.909828182485657
FREP-10875-L,2,2023-03-06,E09000006,0.0,1.996146865031185,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.978491179954722
FREP-10883-O,2,2022-07-25,E09000015,0.0,2.2695755674748628,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2491675020811623
FREP-10895-O,0,2022-10-21,E07000071,0.0,2.2231035362067186,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2203528937215857
FREP-1091781-A,2,2022-05-11,E06000056,0.6931471805599453,2.2156409917909325,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1997615654737945
FREP-10921-O,0,2022-08-09,E07000071,0.0,2.0909973821067025,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.087667670108756
FREP-1095018-A,2,2022-05-25,E07000098,0.0,2.0977197096819036,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1583395185832472
FREP-1095260-A,0,2022-05-24,E07000240,0.0,2.1098563273773756,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.101121452231258
FREP-10960-L,0,2023-05-25,E09000019,0.0,1.5129259545132572,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5055656156645432
FREP-10961-L,2,2023-06-15,E09000007,0.0,2.012530024642989,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0062791322442175
FREP-10967-L,3,2023-04-19,E09000033,3.332204510175204,1.6356283032338124,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5747290167543668
FREP-109724-Z,1,2023-05-22,E07000103,0.0,1.8651054027833163,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8357468578826193
FREP-10987-O,2,2023-11-02,E07000202,0.0,2.5703552833469683,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.5377259856425187
FREP-10998-O,3,2022-09-28,E07000148,0.0,1.9549758206536523,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8827068225898658
FREP-11013-L,3,2023-05-05,E09000023,0.0,1.6539494389316478,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6148975376816204
FREP-11031-L,2,2023-09-07,E09000028,0.0,1.8257447019715833,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9075626916387067
FREP-11041-L,2,2023-05-11,E09000028,0.0,1.9223574875227587,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.030602609644041
FREP-11042-L,2,2023-05-11,E09000019,0.0,1.7972952810610046,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7887573518983237
FREP-1104260-A,4,2022-11-12,E07000098,0.0,1.9598365786153005,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9393800731572868
FREP-11043-L,2,2023-05-11,E09000001,1.0986122886681098,2.404535162502152,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.4395166496830964
FREP-11043-O,0,2022-07-20,E09000005,0.6931471805599453,1.9903538100737317,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.986027935454493
FREP-11044-L,2,2023-05-11,E09000030,8.577911926450943,1.8141377366292792,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9386016834932343
FREP-11045-O,3,2022-07-24,E09000003,0.0,2.1813637720588237,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.204755867657667
FREP-11048-O,0,2022-07-20,E07000098,3.6888794541139363,2.2959405874471517,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2880744752126816
FREP-11049-O,2,2022-08-03,E09000005,0.0,1.8887217935457845,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8927656082920743
FREP-11052-L,0,2023-05-12,E09000005,0.0,1.6557837191657074,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6743130676974867
FREP-11055-L,0,2023-05-12,E09000023,0.0,1.5325778980951255,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5305849958504405
FREP-11056-L,2,2023-05-13,E09000028,4.060443010546419,1.6273174971097297,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5825300143854075
FREP-11057-L,0,2023-05-14,E09000023,0.0,1.8155850029861142,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8261076797363494
FREP-11058-L,0,2023-05-14,E07000107,5.736572297479192,2.0986450296289507,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.114112759032223
FREP-11060-L,4,2023-07-05,E09000011,0.0,2.1134229862976075,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.081213534444546
FREP-1106384-A,3,2023-01-30,E07000149,0.0,2.1014034351676503,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.108245658202176
FREP-11066-L,4,2023-05-15,E09000019,1.0986122886681098,1.6001472286955842,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.593506549512211
FREP-11084-L,2,2023-07-04,E09000006,0.0,2.2380325584746528,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1842499953822956
FREP-11110-O,1,2022-07-26,E06000033,0.6931471805599453,2.13077146227699,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.137231939040122
FREP-11115-O,1,2022-07-26,E09000014,0.6931471805599453,2.082637640229102,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1475244996003426
FREP-11120-O,3,2022-08-23,E07000145,0.0,1.943600503334895,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9190419810374704
FREP-11122-O,4,2022-12-13,E09000031,0.0,1.966935527152729,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.947464634729006
FREP-11138-L,2,2023-09-26,E09000020,0.0,2.001897841939833,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9852836232138826
FREP-11143-L,0,2023-09-04,E09000011,0.0,1.657877002866565,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6489597851355549
FREP-11147-L,1,2023-09-03,E09000011,0.0,1.839174830983028,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8965748697704699
FREP-11150-O,3,2022-07-27,E07000072,0.0,2.299503499024957,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2510123399319935
FREP-1115583-A,0,2021-08-04,E06000031,0.0,1.9540254543941988,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9516684222730214
FREP-11163-O,1,2022-08-10,E06000055,0.0,2.0241747104340413,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.032549744788529
FREP-11211-O,4,2022-10-24,E07000076,0.0,2.0328101372505167,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.008484366118756
FREP-11215-O,1,2022-09-07,E07000076,0.0,2.085969468857481,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.031107862338758
FREP-112167-Z,3,2021-09-14,E07000147,1.9459101490553132,2.25870869125585,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1745332184222814
FREP-11217-O,3,2022-08-23,E06000056,0.0,2.2873781256572614,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.258772314268833
FREP-11218-O,2,2022-09-21,E09000016,0.0,2.072631743504068,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1151682860458254
FREP-11225-O,1,2022-09-07,E07000066,0.0,2.011517931414938,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.977080385305655
FREP-1122639-A,0,2022-08-09,E07000103,0.6931471805599453,2.129243138126303,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.126494097426341
FREP-11243-L,3,2023-11-13,E09000023,0.0,1.7638827604928637,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7760599439089897
FREP-11249-O,1,2022-09-07,E07000071,0.0,2.072134959371702,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.032782467940823
FREP-11263-O,3,2022-08-04,E07000145,0.6931471805599453,2.278527342451996,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.6308648765824314
FREP-1127464-A,3,2022-08-26,E07000102,0.0,2.4512810991270717,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.557707813077171
FREP-11287-O,1,2022-09-13,E07000102,0.0,2.319912554369902,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.315257448616633
FREP-11289-L,1,2023-12-14,E07000107,0.0,2.1674607813676574,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1785101967144316
FREP-11303-L,3,2023-11-27,E09000012,0.0,1.6175812921171915,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.5428552591774312
FREP-11314-L,1,2023-11-20,E09000011,0.0,1.8076481358494398,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.899751626898522
FREP-11332-O,4,2022-08-12,E07000071,0.6931471805599453,2.090896387001915,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0772281273257738
FREP-11342-L,0,2023-12-11,E09000011,0.0,1.8266797671755053,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8121133911595908
FREP-11343-O,4,2022-09-12,E07000071,0.0,2.1779374779215877,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1908389655658285
FREP-11344-L,2,2023-11-23,E09000012,0.0,1.3381180063585607,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.342054224890813
FREP-11350-O,4,2022-08-12,E07000074,1.0986122886681098,2.4216119773671667,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.383262987772648
FREP-11355-O,2,2022-08-13,E07000202,3.091042453358316,2.1185342404259515,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.143186015668905
FREP-11358-O,2,2022-08-13,E07000103,2.0794415416798357,2.2220271749037637,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.203257817385107
FREP-11368-L,3,2023-12-06,E09000031,3.5553480614894135,1.9078068624082472,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.8831996748364528
FREP-11382-L,2,2024-03-25,E09000001,0.0,2.2495369255792124,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.198537845479038
FREP-1138645-A,4,2023-03-16,E06000056,0.0,2.1363813229244077,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.085054087880954
FREP-11395-L,4,2024-01-02,E09000024,0.6931471805599453,2.793087111420095,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.910711130767352
FREP-11398-L,3,2024-01-10,E09000019,0.0,1.5092426706153848,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4307284371198055
FREP-11399-O,2,2022-09-21,E07000068,0.0,2.30148058483447,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3638718790853464
FREP-11400-O,2,2022-09-21,E07000068,0.0,2.30148058483447,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3638718790853464
FREP-11401-L,4,2024-01-02,E09000026,0.6931471805599453,2.64847733907823,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.754090893953217
FREP-114025-Z,2,2023-11-28,E09000017,0.0,1.8160889072011581,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.7849139087428356
FREP-11410-L,0,2024-03-16,E09000019,0.0,1.8124258360198366,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.823995389435959
FREP-11417-L,3,2024-01-10,E09000011,0.0,1.547566831349577,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.4626468351667534
FREP-11420-L,2,2024-03-25,E09000019,0.0,1.6969882741159898,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.654882542258218
FREP-11425-O,0,2022-09-05,E07000070,0.0,2.1593447029544626,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1507041779664724
FREP-11440-L,2,2024-03-25,E09000025,0.0,1.6781425031117252,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.635503892710026
FREP-11454-O,4,2022-09-22,E07000067,0.0,2.221886307946373,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1616944900854604
FREP-11463-O,4,2022-08-28,E09000015,0.6931471805599453,2.178441488062891,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.236304889455088
FREP-11465-O,0,2022-10-05,E09000014,0.0,1.9114305391418869,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.935857974156492
FREP-1146613-A,4,2022-11-04,E09000014,0.0,1.6963531290340723,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6819857907969122
FREP-11471-O,0,2022-10-05,E07000071,0.0,2.387857391115348,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.410449533062981
FREP-11515-L,2,2024-03-25,E09000001,0.0,2.2495369255792124,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.198537845479038
FREP-1151564-A,3,2022-08-18,E09000014,0.0,1.9286092169984141,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9174084471957118
FREP-115225-Z,1,2022-02-06,E09000014,0.0,1.8725135365054228,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9645958315904115
FREP-11531-L,3,2024-03-21,E09000005,0.0,1.6498869198753536,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.6394295545416144
FREP-1153507-A,1,2022-11-17,E09000010,0.0,1.9989634460852843,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9583704220688287
FREP-11538-L,0,2024-03-12,E09000005,0.0,1.7183301980432186,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.713527208314613
FREP-11547-O,2,2022-09-08,E07000096,0.6931471805599453,2.196710837709387,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1587246295449134
FREP-11551-L,3,2024-03-30,E09000001,0.0,2.3511539721652506,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.3183697521487057
FREP-1157503-A,1,2021-05-10,E06000032,0.0,2.051891695887304,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.175139816612253
FREP-11578-O,2,2023-07-02,E09000014,0.0,2.0012088943051474,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9863752658732694
FREP-11591-V,4,2024-01-31,E07000209,0.0,1.9643678752235194,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9276686040277868
FREP-11597-O,2,2022-09-27,E06000034,0.0,2.1271420840654875,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.130719720459891
FREP-11610-O,2,2022-09-14,E07000242,2.1972245773362196,2.23019060738161,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.18442210311036
FREP-11613-O,1,2023-07-09,E07000242,0.0,2.278347426141685,2.1458232943956337,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.239947192850051
FREP-116165-Z,3,2023-01-14,E07000096,0.6931471805599453,2.284566954278656,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.256071101623043
FREP-1164238-A,3,2022-06-01,E09000005,4.219507705176107,2.1320936663699843,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1646261482292726
FREP-11659-O,4,2022-10-07,E07000076,0.0,1.9772294569482323,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0509663708942885
FREP-11669-O,0,2022-10-21,E09000015,0.0,2.041966260361795,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.0584737206463335
FREP-1169181-A,4,2022-11-12,E07000103,0.0,1.9403009825415907,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9217133173942935
FREP-11720-O,2,2022-11-01,E09000010,0.0,1.8365043675718755,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9104704763749025
FREP-11721-O,4,2022-10-14,E07000147,0.0,2.201664986102498,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1428822898970727
FREP-11722-O,2,2023-11-02,E09000031,0.0,2.451171637173648,2.1269940219027776,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.413733708852881
FREP-11728-O,4,2022-10-07,E07000010,0.0,2.137273743219072,2.149097875272795,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.2379270995221865
FREP-11731-O,0,2022-10-21,E07000009,0.0,2.293181152504004,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.298858619846783
FREP-117368-G,3,2021-05-11,E09000027,2.0794415416798357,2.0250885092710864,2.1475198878506245,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,1.9664211935302278
FREP-11737-O,0,2022-12-06,E07000241,0.0,2.1832315289595092,2.1227930275801596,OOF_date_group_diagnostic,log1p_C,R04_B1_all_valid_v1,B1_formal_pending_R04,2.1754618896357365
