combination,sample_version,threshold_label,exact_numeric_threshold,operator,bin,left,right,closed,denominator,numerator,frequency,mean_gust,binomial_se,original_95_lower,original_95_upper,interval_rule,excluded_gust_count
E0_weather,current accepted,>5 customers,5.5,>,9,20,23,"(left,right]",893,634,0.70996640537514,21.488465865542079,0.015185088335016847,0.68020363223850699,0.739729178511773,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>5 customers,5.5,>,10,23,26,"(left,right]",591,425,0.71912013536379016,24.458206389761212,0.018487036033844741,0.68288554473745444,0.75535472599012587,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>5 customers,5.5,>,11,26,30,"(left,right]",417,307,0.73621103117505993,27.833812956043857,0.021580497276771578,0.69391325651258762,0.77850880583753224,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>5 customers,5.5,>,12,30,45,"(left,right]",310,220,0.70967741935483875,32.370967852684757,0.025780423919328922,0.65914778847295408,0.76020705023672341,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>100 customers,100.5,>,0,0,4,"(left,right]",387,155,0.4005167958656331,3.1428940602667264,0.024908260208261843,0.35169660585743989,0.44933698587382631,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>100 customers,100.5,>,1,4,6,"(left,right]",749,266,0.35514018691588783,5.1401869152512187,0.017486047634809602,0.32086753355166103,0.38941284028011464,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>100 customers,100.5,>,2,6,8,"(left,right]",1065,382,0.35868544600938967,7.0858215936472719,0.014696625297868495,0.32988006042556745,0.3874908315932119,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>100 customers,100.5,>,3,8,10,"(left,right]",1100,347,0.31545454545454543,9.0381818173148414,0.014011131133579978,0.28799272843272866,0.3429163624763622,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>100 customers,100.5,>,4,10,12,"(left,right]",1039,304,0.2925890279114533,11.038017341790002,0.014114228367273423,0.26492514031159742,0.32025291551130919,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
E0_weather,current accepted,>100 customers,100.5,>,5,12,14,"(left,right]",881,259,0.29398410896708288,13.010102168114583,0.015349039784137009,0.26389999099017436,0.3240682269439914,original descriptive unclustered binomial +/-1.96 SE; no independence-corrected inference,0
