combination,model_id,prediction_type,bin,left,right,first_includes_minimum,n,mean_prediction,mean_observed,bias,requested_quantiles,actual_bins,rule
E0_all,paper,LAD_OOF,10,2.100598020484159,2.1347858101491388,False,3021,2.1174129775292645,2.0674560261972776,0.049956951331987638,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_all,paper,LAD_OOF,11,2.1347858101491388,2.1717666583052604,False,3022,2.1531108101115541,2.0984614731537721,0.054649336957782409,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_all,paper,LAD_OOF,12,2.1717666583052604,2.2102074642822238,False,3022,2.1908712366903784,2.1554320029458225,0.035439233744556133,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_all,paper,LAD_OOF,13,2.2102074642822238,2.2501713597861506,False,3022,2.2297660162433655,2.1876032623941359,0.042162753849229108,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_all,paper,LAD_OOF,14,2.2501713597861506,2.2954099500067118,False,3022,2.2723257592527477,2.2376081638667258,0.034717595386022128,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_all,paper,LAD_OOF,15,2.2954099500067118,2.3471231357601359,False,3021,2.3199744577405155,2.2623112263431757,0.057663231397339393,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_all,paper,LAD_OOF,16,2.3471231357601359,2.4124947939524199,False,3022,2.3786800616253903,2.341972050969138,0.036708010656252357,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_all,paper,LAD_OOF,17,2.4124947939524199,2.5040413704688342,False,3022,2.4549694891004821,2.4334055454518766,0.021563943648605147,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_all,paper,LAD_OOF,18,2.5040413704688342,2.6992725460458575,False,3023,2.5824775222518164,2.6005272602698453,-0.018049738018029504,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_all,paper,LAD_OOF,19,2.6992725460458575,5.926015097358408,False,3021,3.2583234290414431,3.3474787805494022,-0.089155351507959391,20,20,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,final,in_sample,0,1.916145219870683,2.6788862179260611,True,986,2.4943256804497005,2.5371936031922613,-0.042867922742561265,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,final,in_sample,1,2.6788862179260611,2.8897307236962129,False,986,2.7892272201678709,2.7671826769667138,0.022044543201156629,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,final,in_sample,2,2.8897307236962129,3.0493022954570121,False,985,2.9720981353566023,2.9108790034025929,0.061219131954009576,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,final,in_sample,3,3.0493022954570121,3.1987817034306536,False,986,3.1229422726113469,3.1328210249731496,-0.0098787523618025612,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,final,in_sample,4,3.1987817034306536,3.3558578832796595,False,986,3.2787407447786308,3.2299882053570443,0.048752539421586125,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,final,in_sample,5,3.3558578832796595,3.5040713401034278,False,985,3.4310721251806591,3.3616590930722108,0.069413032108448056,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,final,in_sample,6,3.5040713401034278,3.6529299334726044,False,986,3.5816603003079819,3.6463346659388551,-0.064674365630873254,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,final,in_sample,7,3.6529299334726044,3.7966027738368195,False,986,3.7248182776096752,3.8814037272787854,-0.15658544966911064,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,final,in_sample,8,3.7966027738368195,4.0011595583085082,False,985,3.888904299372534,3.9391745188758946,-0.050270219503360622,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,final,in_sample,9,4.0011595583085082,5.5376749115774189,False,986,4.279346456664558,4.1564174904556843,0.12292896620887453,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,final,LAD_OOF,0,1.8603147610455679,2.6639075191652446,True,986,2.472329417418007,2.6229303683268843,-0.15060095090887804,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,final,LAD_OOF,1,2.6639075191652446,2.884979561828958,False,986,2.7821738417469959,2.7972395125939395,-0.01506567084694377,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,final,LAD_OOF,2,2.884979561828958,3.0538314883505864,False,985,2.9753974257045495,2.9473927732079543,0.028004652496595894,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,final,LAD_OOF,3,3.0538314883505864,3.2135919286669821,False,986,3.1322085778715083,3.057856307905773,0.07435226996573574,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,final,LAD_OOF,4,3.2135919286669821,3.3632713134003334,False,986,3.2851700248231022,3.3246833330313121,-0.039513308208209794,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,final,LAD_OOF,5,3.3632713134003334,3.5074705194714499,False,985,3.4366431437010738,3.4338443159223289,0.0027988277787446424,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,final,LAD_OOF,6,3.5074705194714499,3.6500989844980904,False,986,3.5790436738705416,3.5566459605349205,0.022397713335620826,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,final,LAD_OOF,7,3.6500989844980904,3.8060197469568329,False,985,3.7272561093605598,3.8439246527817894,-0.11666854342122911,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,final,LAD_OOF,8,3.8060197469568329,4.0382109572377018,False,987,3.9113951182670745,3.8579619665156457,0.053433151751428216,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,final,LAD_OOF,9,4.0382109572377018,5.4765910904830024,False,985,4.309614204684177,4.1208550846609073,0.18875912002326903,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,paper,in_sample,0,2.0685351076337168,2.7398944401330176,True,986,2.6000821315954523,2.5802350379362453,0.019847093659207195,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,paper,in_sample,1,2.7398944401330176,2.9101376608239113,False,986,2.8273551907635399,2.7936812126505659,0.033673978112974227,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,paper,in_sample,2,2.9101376608239113,3.0650081072693776,False,985,2.9889480476933517,2.99274594732081,-0.0037978996274582043,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,paper,in_sample,3,3.0650081072693776,3.2060311092291638,False,986,3.1373631108799427,3.0610628186348441,0.076300292245098184,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
E0_weather,paper,in_sample,4,3.2060311092291638,3.3503822208976182,False,986,3.2782027200058224,3.2325113459811585,0.045691374024664007,10,10,qcut per prediction series; duplicates=drop; first includes minimum; no label-based adjustment
