Incident Reference,cause_group_official,customers_v2_event_excl_reinterruptions,duration_A_customer_weighted_hours,duration_B_full_span_hours,lat,lon,incident_date_utc,temperature_0h,pressure_msl_0h,gust_0h,precipitation_24h_sum,weather_status_v3,LAD21CD,population,rural_urban_classification,deprivation_gap_pct,morans_i,income_deprivation_rate,cv_fold_v3,urban_binary,log_population,incident_year,incident_month,substation,LAD21NM
FREP-406020-Z,technical_asset,1.0,3.3666666666666667,3.3666666666666667,51.6694310310784,0.394973454068306,2023-11-02,8.350000381469727,975.0999755859376,15.100000381469728,22.299999237060547,matched,E07000068,78381.0,Urban with Significant Rural (rural including hub towns 26-49%),0.159,0.05,0.064,,1.0,11.269336830028958,2023,11,INGATESTONE PRIMARY,Brentwood
FREP-269721-J,technical_asset,0.0,,1.0,51.5687137747035,0.0842568054883287,2023-10-31,12.699999809265137,1001.0,7.300000190734863,0.6000000238418579,matched,E09000026,316556.0,Urban with Major Conurbation,0.2739999999999999,0.41,0.121,,1.0,12.665255440144245,2023,10,LEY ST B,Redbridge
FREP-87603-V,weather_natural,593.0,2.556267566048342,2.583333333333333,51.1291430170208,1.31104348609471,2023-11-02,11.701000213623049,961.2000122070312,30.600000381469727,29.700000762939453,matched,E07000108,118781.0,Urban with Significant Rural (rural including hub towns 26-49%),0.376,0.3,0.134,,1.0,11.685036740460157,2023,11,DOVER 33/11KV,Dover
FREP-87630-V,weather_natural,392.0,3.016326530612245,3.35,51.1291430170208,1.31104348609471,2023-11-02,11.701000213623049,961.2000122070312,30.600000381469727,29.700000762939453,matched,E07000108,118781.0,Urban with Significant Rural (rural including hub towns 26-49%),0.376,0.3,0.134,,1.0,11.685036740460157,2023,11,DOVER 33/11KV,Dover
FREP-87711-V,weather_natural,222.0,2.085810810810811,3.1166666666666667,51.1291430170208,1.31104348609471,2023-11-02,11.701000213623049,957.5999755859376,32.5,34.70000076293945,matched,E07000108,118781.0,Urban with Significant Rural (rural including hub towns 26-49%),0.376,0.3,0.134,,1.0,11.685036740460157,2023,11,DOVER 33/11KV,Dover
FREP-87710-V,weather_natural,1.0,13.0,13.0,51.2137965127279,0.0087803429374094,2023-11-02,11.100000381469728,954.0999755859376,8.899999618530273,22.099998474121094,matched,E07000215,90049.0,Urban with Significant Rural (rural including hub towns 26-49%),0.145,0.07,0.063,,1.0,11.408109245600743,2023,11,CROWHURST 33/11KV,Tandridge
FREP-87882-V,technical_asset,32.0,4.356349206349206,13.383333333333333,50.7743872554242,0.101224173934288,2023-11-02,10.75,968.0999755859376,21.5,25.5,matched,E07000063,101605.0,Urban with Significant Rural (rural including hub towns 26-49%),0.225,0.36,0.099,,1.0,11.528848025514044,2023,11,SEAFORD 33/11KV,Lewes
FREP-87653-V,technical_asset,10.0,3.8916666666666666,4.583333333333333,50.8862508326506,0.431426441087337,2023-11-02,8.850000381469727,974.0999755859376,16.799999237060547,28.39999961853028,matched,E07000065,164861.0,Mainly Rural (rural including hub towns >=80%) ,0.237,0.29,0.073,,0.0,12.012857973601582,2023,11,NINFIELD LOCAL 33/11KV,Wealden
FREP-87600-V,technical_asset,0.0,,1.0,50.8664387592286,0.141260104115769,2023-11-02,9.149999618530272,975.5999755859376,15.5,29.499998092651367,matched,E07000065,164861.0,Mainly Rural (rural including hub towns >=80%) ,0.237,0.29,0.073,,0.0,12.012857973601582,2023,11,RIPE 33/11KV,Wealden
FREP-87802-V,weather_natural,224.0,0.1248148148148148,6.283333333333333,50.8842134480558,0.550041887461657,2023-11-02,11.850000381469728,957.2000122070312,24.5,24.700000762939453,matched,E07000062,91221.0,Urban with City and Town,0.454,0.27,0.202,,1.0,11.421040412713825,2023,11,BALDSLOW 33/11KV,Hastings
