Incident Reference,cause_group_official,customers_v2_event_excl_reinterruptions,duration_A_customer_weighted_hours,duration_B_full_span_hours,lat,lon,incident_date_utc,temperature_0h,pressure_msl_0h,gust_0h,precipitation_24h_sum,weather_status_v3,LAD21CD,population,rural_urban_classification,deprivation_gap_pct,morans_i,income_deprivation_rate,cv_fold_v3,urban_binary,log_population,incident_year,incident_month,substation,LAD21NM
FREP-403464-Z,weather_natural,1.0,7.45,7.45,52.045183337677,0.960993782759361,2023-10-20,14.300000190734863,976.5999755859376,5.400000095367432,15.699999809265137,matched,E07000200,95812.0,Mainly Rural (rural including hub towns >=80%) ,0.169,0.17,0.08,,0.0,11.470143217074787,2023,10,HADLEIGH PRIMARY,Babergh
FREP-403871-Z,technical_asset,1.0,4.6,4.6,51.7851866826719,0.635785080224398,2023-10-22,11.449999809265137,1005.2999877929688,5.5,0.9000000357627869,matched,E07000067,160494.0,Largely Rural (rural including hub towns 50-79%) ,0.195,0.15,0.092,,0.0,11.98601183767587,2023,10,SOUTH WITHAM PRIMARY,Braintree
FREP-403373-Z,technical_asset,1.0,4.416666666666667,4.416666666666667,52.0523002712469,-0.0218071435024984,2023-10-19,15.050000190734863,983.0,7.699999809265137,5.899999618530273,matched,E07000099,135752.0,Urban with Significant Rural (rural including hub towns 26-49%),0.211,0.18,0.079,,1.0,11.818584970652662,2023,10,ROYSTON PRIMARY,North Hertfordshire
FREP-403449-Z,technical_asset,3.0,4.35,4.35,52.7639546306434,1.35128488915742,2023-10-20,13.350000381469728,978.7000122070312,16.600000381469727,13.600000381469728,matched,E07000147,103280.0,Mainly Rural (rural including hub towns >=80%) ,0.1979999999999999,0.03,0.106,,0.0,11.545199025520525,2023,10,SCOTTOW PRIMARY,North Norfolk
FREP-403459-Z,weather_natural,1.0,2.066666666666667,2.066666666666667,52.0691457824227,0.605348194823265,2023-10-20,14.0,976.5,5.900000095367432,16.5,matched,E07000067,160494.0,Largely Rural (rural including hub towns 50-79%) ,0.195,0.15,0.092,,0.0,11.98601183767587,2023,10,BELCHAMP GRID,Braintree
FREP-403503-Z,technical_asset,1.0,10.683333333333334,10.683333333333334,52.0547206058684,1.15478240276937,2023-10-20,14.100000381469728,976.9000244140624,4.599999904632568,23.799999237060547,matched,E07000202,139497.0,Urban with City and Town,0.296,0.25,0.141,,1.0,11.845798374635969,2023,10,TURRET LN PRIMARY,Ipswich
FREP-329108-J,technical_asset,7.0,5.983333333333333,5.983333333333333,51.5161377779219,0.107151163381024,2023-10-19,16.100000381469727,985.0999755859376,11.5,9.5,matched,E09000002,226301.0,Urban with Major Conurbation,0.254,0.27,0.194,,1.0,12.329621250524813,2023,10,BARKING WEST 11KV,Barking and Dagenham
FREP-329263-J,technical_asset,37.0,0.9094594594594594,12.05,51.5395988313836,-0.137247243041404,2023-10-20,13.899999618530272,975.7999877929688,8.399999618530273,16.600000381469727,matched,E09000007,217235.0,Urban with Major Conurbation,0.283,0.35,0.141,,1.0,12.28873499586476,2023,10,GEORGIANA ST 11KV,Camden
FREP-82509-C,technical_asset,1.0,9.283333333333331,9.283333333333331,51.6823488121623,-0.313761512631864,2023-10-20,13.399999618530272,975.2999877929688,7.800000190734863,21.299999237060547,matched,E07000098,109483.0,Urban with Major Conurbation,0.312,0.16,0.089,,1.0,11.603524565044435,2023,10,RADLETT PRIMARY,Hertsmere
FREP-82403-C,technical_asset,1.0,52.6,52.6,51.5673765002693,-0.194780880578112,2023-10-18,13.649999618530272,987.0,15.0,6.199999809265137,matched,E09000003,398191.0,Urban with Major Conurbation,0.319,0.36,0.111,,1.0,12.894687068649127,2023,10,GOLDERS GRN PRIMARY,Barnet
