task,model,config,validation_group,train_n,validation_n,status,n,mse,rmse,mae,r2,mean_y,mean_pred,residual_mean,sd_ratio,pearson,spearman,calibration_intercept,calibration_slope,sse,sse_between_process_mean,sse_within_process
R_log,S05,"{""max_leaf_nodes"":15,""min_samples_leaf"":50}",P1,3110,270,ok,270,1.2865501118008826,1.1342619238081135,0.8774965761086742,-0.10256416729166906,1.7064488001878504,2.000903029880709,-0.2944542296928587,0.2594045080354439,0.07523120728359665,0.06787242482873238,1.1261568394376373,0.2900150342542133,347.36853018623833,23.409889213683996,323.9586409725544
R_log,S05,"{""max_leaf_nodes"":15,""min_samples_leaf"":50}",P2,777,2603,ok,2603,5.368209304699233,2.3169396420060737,2.026436714836948,-0.7481960633462967,2.9275269962016206,1.4895220781753227,1.4380049180262977,0.2494642617705463,-0.025155370960227297,0.005971593636805071,3.077726789005661,-0.10083757401436874,13973.448820132104,5382.634749529134,8590.81407060297
R_log,S05,"{""max_leaf_nodes"":15,""min_samples_leaf"":50}",P3,2873,509,ok,509,1.4554141772437987,1.206405477956644,0.9275700594093597,-0.052320723673797254,1.780364889623482,1.8764978371506782,-0.09613294752719646,0.2340710830680865,0.019546501604998268,0.029464534395215014,1.6236647645808155,0.08350669099656617,740.8058162170936,4.703945692535755,736.1018705245579
R_C_log,B00,{},P1,3110,270,ok,270,2.229608212364914,1.4931872663416714,1.2031188096745242,-0.9107581581969915,1.7064488001878504,2.737340282951359,-1.030891482763509,4.1111072308966e-16,,,,,601.9942173385267,286.93905729327344,315.0551600452534
R_C_log,B00,{},P2,777,2603,ok,2603,4.476240626990649,2.115712794069802,1.8477999531252718,-0.4577200326085731,2.9275269962016206,1.7419777154654175,1.1855492807362034,1.267128252312252e-16,,,,,11651.65435205666,3658.587033631898,7993.067318424759
R_C_log,B00,{},P3,2873,509,ok,509,2.4489163361150377,1.5649013822330906,1.2444391270558195,-0.7706611982559215,1.780364889623482,2.812771996924309,-1.032407107300826,7.55233034068124e-16,,,,,1246.4984150825542,542.524997519477,703.973417563077
R_C_log,B01,"{""lambda"":0}",P1,3110,270,ok,270,86.43279142732263,9.296923761509644,9.213473355238333,-73.07227890514501,1.7064488001878504,-7.507024555050481,9.213473355238333,0.665831168505429,0.08976318178215147,0.0815204679487589,2.718498763680325,0.13481372760551324,23336.853685377107,22919.784642275416,417.06904310170125
R_C_log,B01,"{""lambda"":0}",P2,777,2603,ok,2603,399.0496129568209,19.976226194074318,19.89702286034262,-128.95338349424947,2.9275269962016206,-16.969495864141,19.89702286034262,0.2987664237401522,0.10176045407031872,0.12558495678386838,8.707371942838812,0.3406020422121579,1038726.1425266048,1030505.6231891067,8220.519337497884
R_C_log,B01,"{""lambda"":0}",P3,2873,509,ok,509,266960.0884657309,516.6818058203046,516.6783628036526,-193021.4659610556,1.780364889623482,-514.8979979140291,516.6783628036526,1.2299597424302808,-0.02426141962963742,-0.08911956407214175,-8.376192242213339,-0.01972537701250225,135882685.02905703,135880874.0700366,1810.9590203977086
R_C_log,B01,"{""lambda"":0.001}",P1,3110,270,ok,270,8.216710001593036,2.866480420584281,2.612977779545196,-6.041661212949061,1.7064488001878504,-0.8910027528837445,2.597451553071595,0.6212623778657214,0.10158810792177499,0.09233905216173842,1.852144543312531,0.16351884733591912,2218.5117004301196,1821.6237340495911,396.8879663805284
R_C_log,B01,"{""lambda"":0.001}",P2,777,2603,ok,2603,87.96835132336665,9.379144487817994,9.216213329479556,-27.647527835390502,2.9275269962016206,-6.2886863332779335,9.216213329479556,0.23937406687791127,0.14754254422194202,0.17419679790401532,6.8036727856233945,0.616368122688886,228981.6184947234,221095.1449140427,7886.473580680729
R_C_log,B01,"{""lambda"":0.001}",P3,2873,509,ok,509,2.029142247301605,1.424479640887017,1.1293109875055767,-0.46714830149673015,1.780364889623482,1.2031717608892454,0.5771931287342366,0.5927128318974183,0.105482708957358,0.07447315779072441,1.566241270478423,0.17796596139091858,1032.833403876517,169.57432109973064,863.2590827767863
R_C_log,B01,"{""lambda"":0.1}",P1,3110,270,ok,270,2.75567488028699,1.6600225541500904,1.376714946735603,-1.3615934986451808,1.7064488001878504,2.9015588974425883,-1.1951100972547373,0.45059037071593255,0.07265004641911554,0.06726478971511965,1.2386216953785105,0.16123302036766476,744.0322176774873,385.63779903126147,358.394418646226
R_C_log,B01,"{""lambda"":0.1}",P2,777,2603,ok,2603,5.878409149924981,2.4245430806494204,2.1390299973600673,-0.9143463213406644,2.9275269962016206,1.227687416269298,1.6998395799323227,0.1300852125809702,0.1673809119246885,0.19605772943718155,1.3478590599578006,1.2867020670816371,15301.499017254726,7521.250317304201,7780.2486999505245
R_C_log,B01,"{""lambda"":0.1}",P3,2873,509,ok,509,25.513497625667593,5.0510887564630655,4.903649542482483,-17.44724526164542,1.780364889623482,6.6811842476800205,-4.9008193580565385,0.45448022665641064,0.13781857658258906,0.11545738316284349,-0.24566671504168447,0.30324438446203417,12986.370291464806,12225.177463573567,761.192827891238
R_C_log,G02,"{""lambda"":0}",P1,49564,270,ok,270,1.1642426837011088,1.079000780213392,0.8262294167104669,0.002252416516054123,1.7064488001878504,1.9121166954463649,-0.20566789525851437,0.3506723200915743,0.2302344153417319,0.2343397532941497,0.45104583788305375,0.6565514360574813,314.3455245992994,11.420806447818153,302.9247181514812
R_C_log,G02,"{""lambda"":0}",P2,47038,2603,ok,2603,4.891919825085708,2.2117684836089215,1.923548210414834,-0.5930889603976959,2.9275269962016206,1.5567321950381008,1.3707948011635196,0.2692819670030233,0.16963490479676308,0.1785196497126564,1.9468593316031235,0.6299527097366258,12733.667304698098,4891.241041092717,7842.426263605379
R_C_log,G02,"{""lambda"":0}",P3,49285,509,ok,509,1.3202647889011918,1.1490277581073451,0.8772378451610724,0.04539750964319178,1.780364889623482,1.6993677642626859,0.08099712536079604,0.34908093361261033,0.24635909794442895,0.269505093385525,0.5810593155636998,0.7057363328179475,672.0147775507066,3.3393119672066667,668.6754655835
R_C_log,G02,"{""lambda"":0.001}",P1,49564,270,ok,270,1.164353677715696,1.0790522126920903,0.826271367102794,0.0021572954460350457,1.7064488001878504,1.9148273231830608,-0.2083785229952103,0.34534139138216946,0.22967124942601524,0.23381537847460615,0.43298203736981944,0.6650556671089894,314.3754929832379,11.723834388329657,302.6516585949083
R_C_log,G02,"{""lambda"":0.001}",P2,47038,2603,ok,2603,4.8933564883409,2.2120932368100807,1.9244709596642657,-0.5935568201446848,2.9275269962016206,1.5554040918961114,1.3721229043055092,0.2648415747156684,0.16935783841389213,0.17856864251668783,1.9328951105301448,0.6394684769402736,12737.406939151362,4900.723451545002,7836.683487606359
R_C_log,G02,"{""lambda"":0.001}",P3,49285,509,ok,509,1.3189313117213166,1.148447348258211,0.8771135081818825,0.04636166520307938,1.780364889623482,1.6993502562574527,0.08101463336602942,0.3432069700130452,0.24605890191725202,0.2701883101935753,0.5620322374293376,0.7169402821507365,671.3360376661501,3.340755747090973,667.9952819190592
R_C_log,G02,"{""lambda"":0.1}",P1,49564,270,ok,270,1.2107763735714394,1.1003528404886496,0.8386317316852575,-0.03762662010465889,1.7064488001878504,1.9827392880730654,-0.2762904878852149,0.1992429186409856,0.16936836231837665,0.16439607896314068,0.021002168429064216,0.8500596331032485,326.9096208642886,20.610837097879518,306.2987837664091
R_C_log,G02,"{""lambda"":0.1}",P2,47038,2603,ok,2603,4.97633859553364,2.23077085231398,1.9533376934464781,-0.6205805416295269,2.9275269962016206,1.5266713968093668,1.4008555993922538,0.13178233010099913,0.13603713116560956,0.13974928492194225,1.3515645974842097,1.0322865824374903,12953.409364174066,5108.117856137485,7845.291508036582
R_C_log,G02,"{""lambda"":0.1}",P3,49285,509,ok,509,1.3320326715487532,1.154137197887995,0.8908508257409662,0.03688887548432873,1.780364889623482,1.7050638324171703,0.07530105720631146,0.17639426024722532,0.2043819902496497,0.2319659863788115,-0.19523419780543105,1.1586657636319813,678.0046298183154,2.886156851141589,675.1184729671738
R_C_log,P00,"{""lambda"":0}",P1,49564,270,ok,270,2.0424199717987217,1.4291325941978659,1.1635009612719602,-0.7503391860220481,1.7064488001878504,2.685231857176461,-0.9787830569886098,0.3320197800962909,0.27244007089652533,0.28822932668193363,-0.49692823153778476,0.8205537357368092,551.4533923856549,258.6643936149514,292.78899877070336
R_C_log,P00,"{""lambda"":0}",P2,47038,2603,ok,2603,4.883301165298916,2.209819260776527,1.9217592821930072,-0.5902822317000274,2.9275269962016206,1.559874368873993,1.3676526273276275,0.26928867610041884,0.1696458418398701,0.1785352654396439,1.9448410388708914,0.629977629570315,12711.232933273079,4868.84306462113,7842.389868651948
R_C_log,P00,"{""lambda"":0}",P3,49285,509,ok,509,2.151640291828505,1.466847058090415,1.1614773826966904,-0.5557191240712991,1.780364889623482,2.7090644809816884,-0.9286995913582061,0.3470653316282367,0.27133756983692364,0.3047017492658297,-0.3375965021195526,0.7818054559467501,1095.184908540709,439.0038118733496,656.1810966673595
R_C_log,P00,"{""lambda"":0.001}",P1,49564,270,ok,270,2.046446908630059,1.4305407748925087,1.164777438723831,-0.7537902418444791,1.7064488001878504,2.6877679056419352,-0.9813191054540849,0.3264912177651637,0.2727169028829728,0.2885067575457619,-0.5386337594972617,0.8352962898963205,552.540665330116,260.00654041688546,292.5341249132306
R_C_log,P00,"{""lambda"":0.001}",P2,47038,2603,ok,2603,4.885585191154148,2.210335990557578,1.9228580252391676,-0.5910260411869643,2.9275269962016206,1.5582344143177782,1.3692925818838422,0.26484753489027263,0.16936749243110974,0.1785692970558958,1.9310508331057403,0.6394905374568784,12717.17825257425,4880.526541009915,7836.651711564335
R_C_log,P00,"{""lambda"":0.001}",P3,49285,509,ok,509,2.151454783407493,1.466783822997613,1.1614700198323518,-0.555584994310232,1.780364889623482,2.709833219144517,-0.9294683295210351,0.34139597333858,0.2718361645113538,0.3061354442182587,-0.37733680074515563,0.7962488890920805,1095.0904847544139,439.7308901715553,655.3595945828588
R_C_log,P00,"{""lambda"":0.1}",P1,49564,270,ok,270,2.0532587220899314,1.432919649558178,1.1592874968533697,-0.7596279168532021,1.7064488001878504,2.6820878094873026,-0.9756390092994521,0.17074352140183538,0.24970910474338742,0.2546391561921103,-2.2160528575706753,1.4624807002528137,554.3798549642814,257.00529864604044,297.37455631824105
R_C_log,P00,"{""lambda"":0.1}",P2,47038,2603,ok,2603,4.975974665693785,2.230689280400519,1.9532614661242533,-0.6204620252533468,2.9275269962016206,1.5268013395333766,1.4007256566682438,0.13178258922490035,0.13603698038600184,0.13975387384053695,1.3514353053261308,1.0322834084997445,12952.462054800922,5107.170246742321,7845.291808058602
R_C_log,P00,"{""lambda"":0.1}",P3,49285,509,ok,509,2.0323681979468433,1.425611517190726,1.1168633887910453,-0.4694807885444803,1.780364889623482,2.6395796044593682,-0.8592147148358864,0.178654781924875,0.26929025509648313,0.3165431120772806,-2.19833110369864,1.5073218426905628,1034.4754127549431,375.7692124309714,658.7062003239715
R_C_log,P02,"{""lambda"":0}",P1,49564,270,ok,270,1.9642991231677174,1.4015345601046438,1.1227287205154775,-0.6833901821481183,1.7064488001878504,2.564875867485695,-0.8584270672978445,0.43719214953279034,0.15926890928299095,0.15809473992526452,0.7720656409813896,0.36429956359736854,530.3607632552837,198.96219806478604,331.3985651904975
R_C_log,P02,"{""lambda"":0}",P2,47038,2603,ok,2603,5.2560127547692375,2.292599562673176,1.9968586035584264,-0.7116584479561969,2.9275269962016206,1.4369375803469588,1.4905894158546618,0.276821366450387,0.15991415357480662,0.16594462952177627,2.0974369643246993,0.5776799516068679,13681.401200664324,5783.493267730622,7897.907932933704
R_C_log,P02,"{""lambda"":0}",P3,49285,509,ok,509,1.6872419657455935,1.2989387844489029,1.0025440288670164,-0.21994117837206084,1.780364889623482,2.189845234541592,-0.4094803449181099,0.42460971350351695,0.09607308014491896,0.08030345962003022,1.2848859355808053,0.22626208748783888,858.8061605645071,85.34614381299542,773.4600167515116
R_C_log,P02,"{""lambda"":0.001}",P1,49564,270,ok,270,1.9494128501641743,1.396213755183702,1.1186688382332703,-0.6706327535429837,1.7064488001878504,2.567059572954178,-0.8606107727663277,0.41933858413891206,0.16686346255150217,0.16672710795746074,0.6849629052070585,0.3979206036910408,526.3414695443271,199.97574359439304,326.365725949934
R_C_log,P02,"{""lambda"":0.001}",P2,47038,2603,ok,2603,5.4032851579985905,2.3244967537079053,2.026025417570696,-0.7596187678602155,2.9275269962016206,1.3967359209396077,1.5307910752620126,0.2729902740847236,0.14290692849554595,0.14661272692412478,2.196353546707484,0.5234872523377675,14064.751266270332,6099.66538581306,7965.085880457271
R_C_log,P02,"{""lambda"":0.001}",P3,49285,509,ok,509,1.6900991220147694,1.30003812329284,1.0009873813274848,-0.22200701282649926,1.780364889623482,2.255440417606603,-0.47507552798312125,0.39583611432472643,0.123620224520323,0.12131062119885397,1.0759873941734095,0.3123015309788294,860.2604531055176,114.87964945981668,745.3808036457008
R_C_log,P02,"{""lambda"":0.1}",P1,49564,270,ok,270,1.9023750881041455,1.3792661411432332,1.0987844163057283,-0.6303217306910374,1.7064488001878504,2.5639558253344563,-0.8575070251466057,0.24860286926873673,0.12398114021055907,0.12739381371731032,0.42777423134832526,0.49871162217575565,513.6412737881193,198.535940507461,315.1053332806583
R_C_log,P02,"{""lambda"":0.1}",P2,47038,2603,ok,2603,5.85078110136345,2.4188387919337346,2.120329655235205,-0.9053490481361846,2.9275269962016206,1.2907099224732597,1.6368170737283612,0.18696056276001605,0.005606192240725603,-0.0006510890991391874,2.888823818132536,0.02998596152024729,15229.58320684906,6973.879855805101,8255.703351043961
R_C_log,P02,"{""lambda"":0.1}",P3,49285,509,ok,509,1.7150987677412624,1.3096177945268086,1.0027981041472045,-0.24008272329697977,1.780364889623482,2.380513490253602,-0.6001486006301197,0.2115000496358534,0.15383546236333312,0.16467930190132707,0.04888825845565914,0.7273542612788826,872.9852727803026,183.33077650469005,689.6544962756125
R_C_log,S01,"{""lambda"":0}",P1,3110,270,ok,270,142.61852546106465,11.942299839690204,11.87723954951448,-121.22304776394219,1.7064488001878504,-10.170790749326628,11.87723954951448,0.6457310985295649,0.06882250394121403,0.07260304732570612,2.790459293138805,0.10658074870164083,38507.001874487454,38088.58121546875,418.420659018707
R_C_log,S01,"{""lambda"":0}",P2,777,2603,ok,2603,57.941942434173356,7.61196048558933,7.399552168799759,-17.869211298707892,2.9275269962016206,-4.472025172598138,7.399552168799759,0.274641237713971,0.06744609164416936,0.085090867071348,4.025761995929569,0.24557889487234266,150822.87615615324,142523.02809374832,8299.848062404906
R_C_log,S01,"{""lambda"":0}",P3,2873,509,ok,509,294826.7103206222,542.9794750454405,542.9757820079449,-213170.11102387682,1.780364889623482,-541.1954171183213,542.9757820079449,1.309047697989395,-0.07109042613370653,-0.1159769974647364,-27.61032338219703,-0.05430697922076978,150066795.5531967,150064754.22219387,2041.3310028304804
R_C_log,S01,"{""lambda"":0.001}",P1,3110,270,ok,270,8.701207146771575,2.9497808641950973,2.7099629014033138,-6.456871772202925,1.7064488001878504,-0.9891302071894674,2.695579007377318,0.5763741511430691,0.08880539424693638,0.08247592764902034,1.8588499754258612,0.15407594887941617,2349.325929628325,1961.859469953587,387.4664596747376
R_C_log,S01,"{""lambda"":0.001}",P2,777,2603,ok,2603,19.15522523383119,4.376668280076888,4.041120313306365,-5.2380372011540866,2.9275269962016206,-1.0681464523918018,3.9956734485934224,0.2759279805637758,0.06767838373156894,0.08431280399970725,3.1895171913923464,0.2452755374546957,49861.051283662586,41557.95261918896,8303.098664473622
R_C_log,S01,"{""lambda"":0.001}",P3,2873,509,ok,509,5.540322272492032,2.3537889184232372,2.022466627830568,-3.0058672193339833,1.780364889623482,-0.1576639331237543,1.9380288227472362,0.5464668951835507,0.007740684849376981,-0.05390602459523498,1.782598193834919,0.014164965741935655,2820.0240366984444,1911.7814603597103,908.2425763387337
R_C_log,S01,"{""lambda"":0.1}",P1,3110,270,ok,270,2.5087137737054177,1.583891970339334,1.2955241767098187,-1.1499496113733554,1.7064488001878504,2.783734582448565,-1.0772857822607147,0.4451270622840479,0.04803897000264732,0.038903123966675994,1.406022801787773,0.107921926283584,677.3527189004628,313.3470572984916,364.0056616019713
R_C_log,S01,"{""lambda"":0.1}",P2,777,2603,ok,2603,5.7755385972208035,2.403235027462109,2.1098116684968495,-0.8808457841849551,2.9275269962016206,1.3099177186912059,1.6176092775104143,0.18516943103390202,0.015056629426901958,0.02976781704541946,2.8210140282676464,0.0813127163745795,15033.726968565752,6811.165393512251,8222.5615750535
R_C_log,S01,"{""lambda"":0.1}",P3,2873,509,ok,509,14.313455030017396,3.7833127058197813,3.572446793599051,-9.349181415825347,1.780364889623482,5.3411872040506125,-3.560822314427131,0.41544876490946075,-0.010647670056683775,-0.08106931958557201,1.9172558948768164,-0.02562932172636074,7285.5486102788545,6453.842877455394,831.7057328234605
R_C_log,S02,"{""lambda"":0}",P1,3110,270,ok,270,124.85531957505047,11.173867708857594,11.106070129169613,-106.00010842679583,1.7064488001878504,-9.399621328981763,11.106070129169613,0.623284569528174,0.07538601959360497,0.07612215112918982,2.8433292434426805,0.12094960035778224,33710.936285263626,33303.09430278905,407.8419824745672
R_C_log,S02,"{""lambda"":0}",P2,777,2603,ok,2603,50.37464945606421,7.097510088479213,6.8770016661640625,-15.404867782344258,2.9275269962016206,-3.949474669962442,6.8770016661640625,0.24423619258901658,0.11492855883760704,0.14123566079533312,4.786004346232296,0.47056317746895426,131125.21253413515,123104.07443844982,8021.138095685321
R_C_log,S02,"{""lambda"":0}",P3,2873,509,ok,509,319508.42052615003,565.2507589788358,565.2469646502788,-231015.9418197364,1.780364889623482,-563.4665997606553,565.2469646502788,1.3715414059758264,-0.08032346533541428,-0.12326352087805627,-31.218704403029324,-0.05856437507861136,162629786.04781038,162627602.70259392,2183.345216448689
R_C_log,S02,"{""lambda"":0.001}",P1,3110,270,ok,270,8.145170337621295,2.853974480898751,2.6128185316478323,-5.980352236865015,1.7064488001878504,-0.8914014688939368,2.597850269081787,0.5526486868503925,0.09840208101622062,0.09234453980519876,1.8651676420980363,0.1780553964165287,2199.1959911577496,1822.1830255534444,377.01296560430524
R_C_log,S02,"{""lambda"":0.001}",P2,777,2603,ok,2603,17.787695384625305,4.217546133076117,3.8863811415457414,-4.792691246256707,2.9275269962016206,-0.9044787109632825,3.832005707164903,0.24956979520394482,0.10344099382055853,0.12787500066314497,3.3024128139149527,0.41447721562630657,46301.37108617967,38223.14892655465,8078.222159625024
R_C_log,S02,"{""lambda"":0.001}",P3,2873,509,ok,509,6.122363587370925,2.4743410410391946,2.14585625200605,-3.426705594593815,1.780364889623482,-0.29623358743012246,2.076598477053604,0.553422844083642,-0.0022560904723532183,-0.06438768902588737,1.7791572600842664,-0.004076612478996643,3116.283065971801,2194.9409685647856,921.3420974070148
R_C_log,S02,"{""lambda"":0.1}",P1,3110,270,ok,270,2.430138676553136,1.5588902067025554,1.269551222860348,-1.0826113197927043,1.7064488001878504,2.7536072484319143,-1.047158448244064,0.43178977329215146,0.05043966081969918,0.03556633187370804,1.384785286523305,0.11681532064811415,656.1374426693468,296.0660202468073,360.0714224225395
R_C_log,S02,"{""lambda"":0.1}",P2,777,2603,ok,2603,5.916804591646443,2.4324482711141964,2.1340307783071917,-0.9268500737575354,2.9275269962016206,1.280025641624802,1.6475013545768182,0.20334407094572743,-0.0038916606039043544,0.008286997590576719,2.9520245157915976,-0.019138303791228103,15401.442352055692,7065.220636804369,8336.22171525132
R_C_log,S02,"{""lambda"":0.1}",P3,2873,509,ok,509,14.105607314633342,3.7557432439709375,3.5469535030295924,-9.198899481179705,1.780364889623482,5.3150941729505625,-3.5347292833270814,0.40707655847548235,0.0008375147156052473,-0.06717926202524949,1.7694296748782639,0.002057388710226331,7179.754123148371,6359.604353162681,820.1497699856907
R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":0.01,""n_knots"":3}",P1,3110,270,ok,270,6.825247114470134,2.6125173902713326,2.354531816495733,-4.84918755383102,1.7064488001878504,-0.6254197329660184,2.3318685331538687,0.5399451262993891,0.09477488396040518,0.08490146605849071,1.8162267752658876,0.17552688105541728,1842.816720906936,1468.1549310965572,374.6617898103786
R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":0.01,""n_knots"":3}",P2,777,2603,ok,2603,18.12335362291023,4.257153229907309,3.92047475498231,-4.902000771555168,2.9275269962016206,-0.9405675031852789,3.868094499386899,0.264740680778979,0.0767175700741119,0.09318520441401196,3.2000882554789243,0.28978383619916814,47175.08948043533,38946.489611255245,8228.599869180083
R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":0.01,""n_knots"":3}",P3,2873,509,ok,509,7.917095829824734,2.8137334326166603,2.481679086777791,-4.724366399132839,1.780364889623482,-0.6561275269945143,2.436492416617996,0.6142810079901274,-0.04453141813708758,-0.10761165318605716,1.732799868280163,-0.07249356167267879,4029.8017773807896,3021.676105784634,1008.1256715961545
R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":3}",P1,3110,270,ok,270,2.307548609194149,1.5190617529232144,1.229026531795452,-0.9775525161782124,1.7064488001878504,2.6851450527268503,-0.9786962525389998,0.43638766199239826,0.03866870718088205,0.019893622150976512,1.4685156576511638,0.08861090848520753,623.0381244824202,258.61851577814804,364.41960870427226
R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":3}",P2,777,2603,ok,2603,5.482798755936864,2.341537690479669,2.053577406760332,-0.7855129442993694,2.9275269962016206,1.396172214820739,1.5313547813808817,0.1741264990575153,0.02437511809445702,0.0389967378902022,2.732083667353585,0.13998511557052393,14271.725161703656,6104.158555190403,8167.566606513254
R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":3}",P3,2873,509,ok,509,11.092642843132266,3.3305619410442233,3.060602507102936,-7.020409672142797,1.780364889623482,4.81560959512404,-3.035244705500558,0.5054589492493643,-0.1026543090868325,-0.1585588388538684,2.7583732453040124,-0.2030912881041676,5646.155207154324,4689.269604935007,956.8856022193165
R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":1,""n_knots"":3}",P1,3110,270,ok,270,7.849829020064552,2.8017546323803146,2.547113908697501,-5.727246857702627,1.7064488001878504,-0.82250938252512,2.528958182712971,0.5925400581778796,0.08848786622578068,0.08103938453873574,1.8292794834570028,0.14933651321041444,2119.453835417429,1726.8199622759407,392.63387314148895
R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":1,""n_knots"":3}",P2,777,2603,ok,2603,21.471567439202353,4.633742271555719,4.313045521134603,-5.99237074050546,2.9275269962016206,-1.3553278389055965,4.282854835107217,0.2515953844158164,0.08825558034698008,0.10793070281367455,3.402954020670962,0.35078378147477635,55890.49004424372,47746.42693697909,8144.063107264621
R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":1,""n_knots"":3}",P3,2873,509,ok,509,9.551634096514565,3.0905718073706954,2.764991114646864,-5.906200765301327,1.780364889623482,-0.9514990939768685,2.7318639836003507,0.6571292433450551,-0.059566613066228666,-0.1198382896601307,1.6941146139923515,-0.09064672386669385,4861.781755125914,3798.7081398704236,1063.0736152554905
R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":1,""n_knots"":3}",P1,3110,270,ok,270,2.5705462169434345,1.6032923055211843,1.3135369916263935,-1.2029395692964902,1.7064488001878504,2.7926690628016706,-1.08622026261382,0.4741486688045164,0.034821665766604476,0.025707475528125794,1.5013540796926865,0.07344039550801916,694.0474785747273,318.56610390646574,375.4813746682615
R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":1,""n_knots"":3}",P2,777,2603,ok,2603,5.514710132145438,2.348341996419056,2.059052528691559,-0.7959051140336895,2.9275269962016206,1.3889271116090254,1.538599884592595,0.17740120288724495,0.01829469011619719,0.031573818294100234,2.78429239188486,0.10312607704145715,14354.790473974574,6162.054841472306,8192.735632502267
R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":1,""n_knots"":3}",P3,2873,509,ok,509,11.511185633628807,3.3928138224236246,3.108310895096102,-7.32303229261078,1.780364889623482,4.860724715508622,-3.08035982588514,0.5657264439370376,-0.1258109505518839,-0.1745476958527091,2.861333268215372,-0.2223883148829542,5859.193487517063,4829.705878375909,1029.4876091411536
R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":0.01,""n_knots"":5}",P1,3110,270,ok,270,6.872454461036495,2.621536660250338,2.360353862607798,-4.889643909381859,1.7064488001878504,-0.6300203541711139,2.336469154358964,0.5568876186636115,0.08877827963543426,0.07868975853046675,1.8068858027429464,0.159418663048174,1855.5627044798534,1473.953789503141,381.60891497671184
R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":0.01,""n_knots"":5}",P2,777,2603,ok,2603,17.915235777458804,4.232639339402638,3.9214720378462897,-4.8342256947131,2.9275269962016206,-0.9416570535469482,3.869184049748569,0.2643797112919978,0.2098306713470934,0.22415579672135966,3.674893466793809,0.7936716108875055,46633.35872872527,38968.433303787206,7664.925424938068
R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":0.01,""n_knots"":5}",P3,2873,509,ok,509,7.040193855837195,2.6533363631166695,2.3225097286231797,-4.090332366562761,1.780364889623482,-0.48659069842259056,2.2669555880460726,0.5870531188160435,-0.02550189777529977,-0.09038701703430853,1.759227132490685,-0.0434405285619323,3583.4586726211323,2615.7956078302173,967.6630647909149
R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":5}",P1,3110,270,ok,270,2.334995482735457,1.5280692008987868,1.2374063033712575,-1.0010742888579194,1.7064488001878504,2.6898863652725553,-0.9834375650847045,0.44845778164649797,0.03219945453916285,0.014837368440435303,1.5133138446160879,0.07180041434657143,630.4487803385734,261.13034999332774,369.31843034524564
R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":5}",P2,777,2603,ok,2603,4.470874367053841,2.114444221788279,1.8428668140148332,-0.455972471370935,2.9275269962016206,1.6975413389947966,1.229985657206824,0.21746616977700203,0.19312053481508715,0.20282244828400256,1.4200277304833548,0.88804863309599,11637.685977441148,3937.9868581805104,7699.6991192606365
R_C_log,S03,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":5}",P3,2873,509,ok,509,11.309026934376105,3.362889670265158,3.101481534039867,-7.176863736593669,1.780364889623482,4.859589372246375,-3.0792244826228945,0.48456953219920285,-0.08922947497788734,-0.14945302826707038,2.675218113939302,-0.1841417362187885,5756.294709597438,4826.146317921574,930.1483916758639
R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":1,""n_knots"":5}",P1,3110,270,ok,270,7.236776146492234,2.6901256748509415,2.438925301586518,-5.201864966351441,1.7064488001878504,-0.7144852376615276,2.420934037849378,0.5411920706283154,0.10513037155102403,0.09569322179233078,1.8452425900079263,0.19425704339860214,1953.9295595529034,1582.4488362167776,371.48072333612583
R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":1,""n_knots"":5}",P2,777,2603,ok,2603,16.0189836250709,4.00237224968779,3.6721733356968116,-4.216697509846208,2.9275269962016206,-0.675617456318639,3.60314445252026,0.23224849040246962,0.1402278382865032,0.16765176030975396,3.335453761383218,0.6037836372735885,41697.41437605955,33793.83780872874,7903.576567330803
R_C_log,S03,"{""control_lambda"":0.001,""difference_penalty"":1,""n_knots"":5}",P3,2873,509,ok,509,7.6392268248228365,2.7639151261974084,2.421780074031617,-4.523456364723346,1.780364889623482,-0.5921587417730216,2.372523631396504,0.6287235769083925,-0.046342741786439934,-0.10668660502398167,1.736717314322566,-0.07370924757477677,3888.366453834824,2865.0940062012414,1023.272447633584
