target,candidate,bin,lower,upper,n,events,mean_probability,observed_frequency,sparse
any_gt5,A03_daily_q90,9,0.16746833044424383,0.19624220933522812,11941,2153,0.17840938556328792,0.18030315718951512,False
any_gt5,A03_daily_q90,10,0.19624220933522812,0.7577404999256407,12215,3180,0.26427938479306523,0.26033565288579613,False
any_gt5,A03_daily_q90,11,0.7577404999256407,1.0,0,0,,,True
any_gt5,A04_top3_mean,0,0.0,0.1456585261925131,0,0,,,True
any_gt5,A04_top3_mean,1,0.1456585261925131,0.14832905758278567,13524,2260,0.14673364736086533,0.16711032238982548,False
any_gt5,A04_top3_mean,2,0.14832905758278567,0.1504742409991996,12629,1949,0.1499913382731293,0.15432734183229077,False
any_gt5,A04_top3_mean,3,0.1504742409991996,0.15140838935257983,18689,2829,0.1510504954872877,0.15137246508641447,False
any_gt5,A04_top3_mean,4,0.15140838935257983,0.15231600814059187,9319,1377,0.15177291833304246,0.14776263547590943,False
any_gt5,A04_top3_mean,5,0.15231600814059187,0.15380986899710067,6963,1022,0.15303669279452622,0.14677581502226053,False
any_gt5,A04_top3_mean,6,0.15380986899710067,0.155087095663264,15636,2214,0.1541367068175243,0.14159631619339985,False
any_gt5,A04_top3_mean,7,0.155087095663264,0.1582738012686446,9516,1453,0.1564598873760717,0.1526902059688945,False
any_gt5,A04_top3_mean,8,0.1582738012686446,0.16746833044424383,11331,1851,0.1621602285181358,0.1633571617685994,False
any_gt5,A04_top3_mean,9,0.16746833044424383,0.19624220933522812,11654,2083,0.17839794415719,0.1787369143641668,False
any_gt5,A04_top3_mean,10,0.19624220933522812,0.7577404999256407,12395,3247,0.26567237418458617,0.26196046793061717,False
any_gt5,A04_top3_mean,11,0.7577404999256407,1.0,0,0,,,True
any_gt5,A05_max_rolling3h_mean,0,0.0,0.1456585261925131,0,0,,,True
any_gt5,A05_max_rolling3h_mean,1,0.1456585261925131,0.14832905758278567,13425,2247,0.1468557011246884,0.16737430167597767,False
any_gt5,A05_max_rolling3h_mean,2,0.14832905758278567,0.1504742409991996,12222,1879,0.1500398115629529,0.15373915889379808,False
any_gt5,A05_max_rolling3h_mean,3,0.1504742409991996,0.15140838935257983,12600,1948,0.15100066206850118,0.1546031746031746,False
any_gt5,A05_max_rolling3h_mean,4,0.15140838935257983,0.15231600814059187,15361,2283,0.15166654025295212,0.14862313651454984,False
any_gt5,A05_max_rolling3h_mean,5,0.15231600814059187,0.15380986899710067,6950,1019,0.15297650888239936,0.14661870503597121,False
any_gt5,A05_max_rolling3h_mean,6,0.15380986899710067,0.155087095663264,16020,2274,0.15420753593915676,0.14194756554307117,False
any_gt5,A05_max_rolling3h_mean,7,0.155087095663264,0.1582738012686446,9635,1472,0.15644671573432267,0.15277633627400103,False
any_gt5,A05_max_rolling3h_mean,8,0.1582738012686446,0.16746833044424383,11490,1853,0.16214503939096575,0.16127067014795474,False
any_gt5,A05_max_rolling3h_mean,9,0.16746833044424383,0.19624220933522812,11688,2092,0.1783923890927839,0.17898699520876113,False
any_gt5,A05_max_rolling3h_mean,10,0.19624220933522812,0.7577404999256407,12265,3218,0.26607384599916883,0.26237260497350184,False
any_gt5,A05_max_rolling3h_mean,11,0.7577404999256407,1.0,0,0,,,True
any_gt100,A01_daily_max,0,0.0,0.05197419489904908,0,0,,,True
any_gt100,A01_daily_max,1,0.05197419489904908,0.05233791344478887,15792,880,0.05202126195744361,0.05572441742654509,False
any_gt100,A01_daily_max,2,0.05233791344478887,0.052686343446223596,27078,1463,0.052530394797615454,0.05402910111529655,False
any_gt100,A01_daily_max,3,0.052686343446223596,0.05287380403663835,3623,171,0.05277506524569501,0.04719845431962462,False
any_gt100,A01_daily_max,4,0.05287380403663835,0.05324009177096634,16468,874,0.05308248407525884,0.05307262569832402,False
any_gt100,A01_daily_max,5,0.05324009177096634,0.0534775508412073,3281,170,0.05334704226635148,0.05181347150259067,False
any_gt100,A01_daily_max,6,0.0534775508412073,0.053834415771214346,17005,866,0.053656713634510494,0.05092619817700676,False
any_gt100,A01_daily_max,7,0.053834415771214346,0.054421340548304165,6089,327,0.054092035849245164,0.05370339957300049,False
any_gt100,A01_daily_max,8,0.054421340548304165,0.05637061688350702,8004,452,0.05527064799836683,0.05647176411794103,False
any_gt100,A01_daily_max,9,0.05637061688350702,0.068073111287701,11934,691,0.06048949867548852,0.05790179319591084,False
any_gt100,A01_daily_max,10,0.068073111287701,0.6845705150452487,12381,1474,0.11951119222345666,0.11905338825619902,False
any_gt100,A01_daily_max,11,0.6845705150452487,1.0,1,1,0.6845705150452487,1.0,True
any_gt100,A02_daily_mean,0,0.0,0.05197419489904908,0,0,,,True
any_gt100,A02_daily_mean,1,0.05197419489904908,0.05233791344478887,0,0,,,True
any_gt100,A02_daily_mean,2,0.05233791344478887,0.052686343446223596,0,0,,,True
any_gt100,A02_daily_mean,3,0.052686343446223596,0.05287380403663835,2574,150,0.05287379920531756,0.05827505827505827,False
any_gt100,A02_daily_mean,4,0.05287380403663835,0.05324009177096634,22216,1275,0.0530409461961043,0.05739106949945985,False
any_gt100,A02_daily_mean,5,0.05324009177096634,0.0534775508412073,17309,913,0.05339775177690191,0.052747125772719394,False
any_gt100,A02_daily_mean,6,0.0534775508412073,0.053834415771214346,6551,357,0.05361504679206414,0.05449549687070676,False
any_gt100,A02_daily_mean,7,0.053834415771214346,0.054421340548304165,19209,1025,0.054064727449496204,0.05336040397730231,False
any_gt100,A02_daily_mean,8,0.054421340548304165,0.05637061688350702,27742,1469,0.05500840357897328,0.05295220243673852,False
any_gt100,A02_daily_mean,9,0.05637061688350702,0.068073111287701,14260,812,0.06020012109138375,0.05694249649368864,False
any_gt100,A02_daily_mean,10,0.068073111287701,0.6845705150452487,11795,1368,0.1154029748342485,0.11598134802882577,False
