path,outer_group,task,model,train_n,test_n,config,model_sha256,fit_ids_sha256,model_path,fit_ids_path
B_fivefold,P3,R_C_log,S04,3943,509,"{""control_lambda"":0.1}",30dd133c15a57034c38472714381adf9090961302f58d7a1f75735698b16a8c0,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\S04\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\S04\outer_P3.fit_ids.parquet
B_fivefold,P3,R_C_log,G05,59692,509,"{""max_leaf_nodes"":15,""min_samples_leaf"":20}",df1e7395bb67496a8fccff4f6a22834b11468e5c6455082c71792a6cc0bd8c01,6b749670a6564c713547655ca55bc1a3e212cef90da8bd6fef3e637a5ba969cf,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\G05\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\G05\outer_P3.fit_ids.parquet
B_fivefold,P3,R_C_log,S05,3943,509,"{""max_leaf_nodes"":7,""min_samples_leaf"":50}",7a1cbdfe36cc949048138a63633992b7c1bbbaf6d67f3f491cd613ecae395c3d,b000bd18618cb1d2bd30c991fbfbb412b53d7b11858199a7329618c0f4377494,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\S05\outer_P3.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\S05\outer_P3.fit_ids.parquet
B_fivefold,P4,E_log,B00,3876,576,{},7821c392558e8067608a6535c837085e9e3024637f6287977490cae573ac5583,bde0ea6aef90b3c56d8909d735a1e3a48e40485dceb8d5fb450fd7fd7294c549,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\B00\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\B00\outer_P4.fit_ids.parquet
B_fivefold,P4,E_log,B01,3876,576,"{""lambda"":0.1}",3bace5679cd09790186ed4e675e271cf9d684c064b06d00e6f94e73f0cc8933a,bde0ea6aef90b3c56d8909d735a1e3a48e40485dceb8d5fb450fd7fd7294c549,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\B01\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\B01\outer_P4.fit_ids.parquet
B_fivefold,P4,E_log,G02,59586,576,"{""lambda"":0.001}",a09065c8158e6846fc38052ec44e7dc72119250626c20c5487f80d8677f43a44,2824f2cd86238e2f65510fddb1fbb431280991a562364bb33387bb9327be4370,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\G02\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\G02\outer_P4.fit_ids.parquet
B_fivefold,P4,E_log,P00,59586,576,"{""lambda"":0.001}",4721ffc12397aef1d5292d031b00a65854271d95457dcf13d140427d845f89f5,2824f2cd86238e2f65510fddb1fbb431280991a562364bb33387bb9327be4370,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\P00\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\P00\outer_P4.fit_ids.parquet
B_fivefold,P4,E_log,P02,59586,576,"{""lambda"":0.1}",3729e5fb0e5a56c77fc8ba929e6df77717d4b1d51bd115dceeefb55a29b7d52c,2824f2cd86238e2f65510fddb1fbb431280991a562364bb33387bb9327be4370,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\P02\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\P02\outer_P4.fit_ids.parquet
B_fivefold,P4,E_log,S01,3876,576,"{""lambda"":0.1}",d24b0c2b506cf43d487e082e23a31e7d90d0c9dc41e74afd23057d13123ba34f,bde0ea6aef90b3c56d8909d735a1e3a48e40485dceb8d5fb450fd7fd7294c549,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\S01\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\S01\outer_P4.fit_ids.parquet
B_fivefold,P4,E_log,S02,3876,576,"{""lambda"":0.1}",39939265aab541cd9ba8683c0be7b299c1d34601aa3ca9d9278938f6cdf21a01,bde0ea6aef90b3c56d8909d735a1e3a48e40485dceb8d5fb450fd7fd7294c549,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\S02\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\S02\outer_P4.fit_ids.parquet
B_fivefold,P4,E_log,S03,3876,576,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":3}",52f6f91ce1b75b00b4f2fdc962ffa3637b0cd30e5f287c6dae177f72e714dc2f,bde0ea6aef90b3c56d8909d735a1e3a48e40485dceb8d5fb450fd7fd7294c549,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\S03\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\S03\outer_P4.fit_ids.parquet
B_fivefold,P4,E_log,S04,3876,576,"{""control_lambda"":0.1}",e9aed01b18e5574cee137ad7229db50f614bdbb65dcd0f7a4ed1dccdc17a1758,bde0ea6aef90b3c56d8909d735a1e3a48e40485dceb8d5fb450fd7fd7294c549,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\S04\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\S04\outer_P4.fit_ids.parquet
B_fivefold,P4,E_log,G05,59586,576,"{""max_leaf_nodes"":15,""min_samples_leaf"":50}",5becc7b669a91b419ead6f45ffd75c6b517280b3038b1046c092824a57f532cb,2824f2cd86238e2f65510fddb1fbb431280991a562364bb33387bb9327be4370,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\G05\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\G05\outer_P4.fit_ids.parquet
B_fivefold,P4,E_log,S05,3876,576,"{""max_leaf_nodes"":7,""min_samples_leaf"":50}",fed3078081404bd8b3c7c9ac906e6f5e1f0adab77040886e9b5f42f0ada2b5ca,bde0ea6aef90b3c56d8909d735a1e3a48e40485dceb8d5fb450fd7fd7294c549,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\S05\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\E_log\S05\outer_P4.fit_ids.parquet
B_fivefold,P4,R_log,B00,3876,576,{},f823cfdd13c2577a3c15a3f5da078dbc174d1a9c80a50013491b415657c32e7f,bde0ea6aef90b3c56d8909d735a1e3a48e40485dceb8d5fb450fd7fd7294c549,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\B00\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\B00\outer_P4.fit_ids.parquet
B_fivefold,P4,R_log,B01,3876,576,"{""lambda"":0.1}",82861cb68ad786c852c70b01dde8151125e4adb5404ad294925b3abdb2d76b5d,bde0ea6aef90b3c56d8909d735a1e3a48e40485dceb8d5fb450fd7fd7294c549,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\B01\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\B01\outer_P4.fit_ids.parquet
B_fivefold,P4,R_log,G02,59586,576,"{""lambda"":0}",31080a235888f8ee62edba5f01fefa20ba9c267ad70898c5b1cdaf0467b87c5f,2824f2cd86238e2f65510fddb1fbb431280991a562364bb33387bb9327be4370,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\G02\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\G02\outer_P4.fit_ids.parquet
B_fivefold,P4,R_log,P00,59586,576,"{""lambda"":0}",e15ba210d0e6471010b9ac1e38c555dc7c29d9f135db9b79a07ab67542ea35a6,2824f2cd86238e2f65510fddb1fbb431280991a562364bb33387bb9327be4370,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\P00\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\P00\outer_P4.fit_ids.parquet
B_fivefold,P4,R_log,P02,59586,576,"{""lambda"":0.001}",1df67b9dffe336bb3aa6b892e7b6dadd3ad04b2d176422978976de944684794e,2824f2cd86238e2f65510fddb1fbb431280991a562364bb33387bb9327be4370,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\P02\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\P02\outer_P4.fit_ids.parquet
B_fivefold,P4,R_log,S01,3876,576,"{""lambda"":0.1}",11e74ff36c3c3aa67df9a69d335ca8b9abe9975ebfbc017f0db43a146f9d7b40,bde0ea6aef90b3c56d8909d735a1e3a48e40485dceb8d5fb450fd7fd7294c549,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S01\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S01\outer_P4.fit_ids.parquet
B_fivefold,P4,R_log,S02,3876,576,"{""lambda"":0.1}",28760a9807e42a74b5ea1d21e34f59a7c298f7c194fd170a9bf77ff06ad99fbf,bde0ea6aef90b3c56d8909d735a1e3a48e40485dceb8d5fb450fd7fd7294c549,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S02\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S02\outer_P4.fit_ids.parquet
B_fivefold,P4,R_log,S03,3876,576,"{""control_lambda"":0.1,""difference_penalty"":0.01,""n_knots"":5}",088944ff6a33994987b39235855cc6a8c1adc20e3b45c654ed7206f6319986c4,bde0ea6aef90b3c56d8909d735a1e3a48e40485dceb8d5fb450fd7fd7294c549,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S03\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S03\outer_P4.fit_ids.parquet
B_fivefold,P4,R_log,S04,3876,576,"{""control_lambda"":0.1}",2ca06a72e8af2ddb7e7043e876403c4de37432b429da71c3f00519eeb543e558,bde0ea6aef90b3c56d8909d735a1e3a48e40485dceb8d5fb450fd7fd7294c549,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S04\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S04\outer_P4.fit_ids.parquet
B_fivefold,P4,R_log,G05,59586,576,"{""max_leaf_nodes"":15,""min_samples_leaf"":20}",f78e5746b05735854317bfefe86db20139fe68fc328bc6175b8f4958ee58d615,2824f2cd86238e2f65510fddb1fbb431280991a562364bb33387bb9327be4370,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\G05\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\G05\outer_P4.fit_ids.parquet
B_fivefold,P4,R_log,S05,3876,576,"{""max_leaf_nodes"":15,""min_samples_leaf"":20}",a125c486635db3a6b8aec5ab517f478ca901bec29306ebb17bf395bec7625077,bde0ea6aef90b3c56d8909d735a1e3a48e40485dceb8d5fb450fd7fd7294c549,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S05\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_log\S05\outer_P4.fit_ids.parquet
B_fivefold,P4,R_C_log,B00,3876,576,{},b9cf8e9bc0664562736de0f2cdcf6762ebd2e320a76840c0a1dd16e0e5903ea4,bde0ea6aef90b3c56d8909d735a1e3a48e40485dceb8d5fb450fd7fd7294c549,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\B00\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\B00\outer_P4.fit_ids.parquet
B_fivefold,P4,R_C_log,B01,3876,576,"{""lambda"":0.1}",6bc90855aed78168c08c8122979101bd17dc4e6c2cbbffb41c1c0c5f4cfdea3d,bde0ea6aef90b3c56d8909d735a1e3a48e40485dceb8d5fb450fd7fd7294c549,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\B01\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\B01\outer_P4.fit_ids.parquet
B_fivefold,P4,R_C_log,G02,59586,576,"{""lambda"":0.001}",0e7f2206d047e121a1ca89f1b2aec6d3919a04f1fab1522c4fcb1721aff8b9a4,2824f2cd86238e2f65510fddb1fbb431280991a562364bb33387bb9327be4370,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\G02\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\G02\outer_P4.fit_ids.parquet
B_fivefold,P4,R_C_log,P00,59586,576,"{""lambda"":0}",ea8812938a740d88c7ed9f861834c9340b4f84ed007a54bf737d5ed7d8761a94,2824f2cd86238e2f65510fddb1fbb431280991a562364bb33387bb9327be4370,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\P00\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\P00\outer_P4.fit_ids.parquet
B_fivefold,P4,R_C_log,P02,59586,576,"{""lambda"":0.001}",93e189aeccb4a16bccfda7e31761fe6ff06a514e961a5effcdaf0bc072ba87e4,2824f2cd86238e2f65510fddb1fbb431280991a562364bb33387bb9327be4370,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\P02\outer_P4.joblib,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\X02_storm_specialization\runs\X02_20260907_001\models\fivefold\R_C_log\P02\outer_P4.fit_ids.parquet
