Incident Reference,Spatial Coordinates,Cause Code,licence_area,regulatory_year,substation,SiteFunctionalLocation
FREP-232295-Z,1,1,1,1,1,1
FREP-232329-Z,1,1,1,1,1,1
FREP-232387-Z,1,1,1,1,1,1
FREP-232459-Z,1,1,1,1,1,1
FREP-232472-Z,1,1,1,1,1,1
FREP-232509-Z,1,1,1,1,1,1
FREP-232518-Z,1,1,1,1,1,1
FREP-232569-Z,1,1,1,1,1,1
FREP-232570-Z,1,1,1,1,1,1
FREP-232573-Z,1,1,1,1,1,1
FREP-232634-Z,1,1,1,1,1,1
FREP-232691-Z,1,1,1,1,1,1
FREP-232747-Z,1,1,1,1,1,1
FREP-232753-Z,1,1,1,1,1,1
FREP-232757-Z,1,1,1,1,1,1
FREP-232762-Z,1,1,1,1,1,1
FREP-232779-Z,1,1,1,1,1,1
FREP-232782-Z,1,1,1,1,1,1
FREP-232857-Z,1,1,1,1,1,1
FREP-232876-Z,1,1,1,1,1,1
FREP-232901-Z,1,1,1,1,1,1
FREP-232909-Z,1,1,1,1,1,1
FREP-232917-Z,1,1,1,1,1,1
FREP-232929-Z,1,1,1,1,1,1
FREP-232937-Z,1,1,1,1,1,1
FREP-232945-Z,1,1,1,1,1,1
FREP-232947-Z,1,1,1,1,1,1
FREP-232955-Z,1,1,1,1,1,1
FREP-233039-Z,1,1,1,1,1,1
FREP-233059-Z,1,1,1,1,1,1
FREP-233092-Z,1,1,1,1,1,1
FREP-233103-Z,1,1,1,1,1,1
FREP-233108-Z,1,1,1,1,1,1
FREP-233115-Z,1,1,1,1,1,1
FREP-233135-Z,1,1,1,1,1,1
FREP-233259-Z,1,1,1,1,1,1
FREP-233297-Z,1,1,1,1,1,1
FREP-233310-Z,1,1,1,1,1,1
FREP-233322-Z,1,1,1,1,1,1
FREP-233327-Z,1,1,1,1,1,1
FREP-233329-Z,1,1,1,1,1,1
FREP-233348-Z,1,1,1,1,1,1
FREP-233405-Z,1,1,1,1,1,1
FREP-233497-Z,1,1,1,1,1,1
FREP-233542-Z,1,1,1,1,1,1
FREP-233560-Z,1,1,1,1,1,1
FREP-233562-Z,1,1,1,1,1,1
FREP-233567-Z,1,1,1,1,1,1
FREP-233570-Z,1,1,1,1,1,1
FREP-233754-Z,1,1,1,1,1,1
FREP-233822-Z,1,1,1,1,1,1
FREP-233833-Z,1,1,1,1,1,1
FREP-233834-Z,1,1,1,1,1,1
FREP-233946-Z,1,1,1,1,1,1
FREP-233949-Z,1,1,1,1,1,1
FREP-234001-Z,1,1,1,1,1,1
FREP-234016-Z,1,1,1,1,1,1
FREP-234030-Z,1,1,1,1,1,1
FREP-234031-Z,1,1,1,1,1,1
FREP-234038-Z,1,1,1,1,1,1
FREP-234039-Z,1,1,1,1,1,1
FREP-234065-Z,1,1,1,1,1,1
FREP-234220-Z,1,1,1,1,1,1
FREP-234223-Z,1,1,1,1,1,1
FREP-234245-Z,1,1,1,1,1,1
FREP-234255-Z,1,1,1,1,1,1
FREP-234256-Z,1,1,1,1,1,1
FREP-234285-Z,1,1,1,1,1,1
FREP-234296-Z,1,1,1,1,1,1
FREP-234297-Z,1,1,1,1,1,1
FREP-234302-Z,1,1,1,1,1,1
FREP-234343-Z,1,1,1,1,1,1
FREP-234394-Z,1,1,1,1,1,1
FREP-234395-Z,1,1,1,1,1,1
FREP-234403-Z,1,1,1,1,1,1
FREP-234413-Z,1,1,1,1,1,1
FREP-234435-Z,1,1,1,1,1,1
FREP-234439-Z,1,1,1,1,1,1
FREP-234461-Z,1,1,1,1,1,1
FREP-234470-Z,1,1,1,1,1,1
FREP-234472-Z,1,1,1,1,1,1
FREP-234477-Z,1,1,1,1,1,1
FREP-234483-Z,1,1,1,1,1,1
FREP-234487-Z,1,1,1,1,1,1
FREP-234502-Z,1,1,1,1,1,1
FREP-234507-Z,1,1,1,1,1,1
FREP-234510-Z,1,1,1,1,1,1
FREP-234521-Z,1,1,1,1,1,1
FREP-234544-Z,1,1,1,1,1,1
FREP-234547-Z,1,1,1,1,1,1
FREP-234549-Z,1,1,1,1,1,1
FREP-234558-Z,1,1,1,1,1,1
FREP-234559-Z,1,1,1,1,1,1
FREP-234560-Z,1,1,1,1,1,1
FREP-234566-Z,1,1,1,1,1,1
FREP-234568-Z,1,1,1,1,1,1
FREP-234575-Z,1,1,1,1,1,1
FREP-234576-Z,1,1,1,1,1,1
FREP-234585-Z,1,1,1,1,1,1
FREP-234589-Z,1,1,1,1,1,1
FREP-234594-Z,1,1,1,1,1,1
FREP-234596-Z,1,1,1,1,1,1
FREP-234599-Z,1,1,1,1,1,1
FREP-234611-Z,1,1,1,1,1,1
FREP-234629-Z,1,1,1,1,1,1
FREP-234647-Z,1,1,1,1,1,1
FREP-234648-Z,1,1,1,1,1,1
FREP-234687-Z,1,1,1,1,1,1
FREP-234735-Z,1,1,1,1,1,1
FREP-234747-Z,1,1,1,1,1,1
FREP-234770-Z,1,1,1,1,1,1
FREP-234842-Z,1,1,1,1,1,1
FREP-234929-Z,1,1,1,1,1,1
FREP-234939-Z,1,1,1,1,1,1
FREP-234941-Z,1,1,1,1,1,1
FREP-234948-Z,1,1,1,1,1,1
FREP-234966-Z,1,1,1,1,1,1
FREP-235035-Z,1,1,1,1,1,1
FREP-235045-Z,1,1,1,1,1,1
FREP-235053-Z,1,1,1,1,1,1
FREP-235064-Z,1,1,1,1,1,1
FREP-235086-Z,1,1,1,1,1,1
FREP-235100-Z,1,1,1,1,1,1
FREP-235104-Z,1,1,1,1,1,1
FREP-235158-Z,1,1,1,1,1,1
FREP-235161-Z,1,1,1,1,1,1
FREP-235166-Z,1,1,1,1,1,1
FREP-235182-Z,1,1,1,1,1,1
FREP-235185-Z,1,1,1,1,1,1
FREP-235186-Z,1,1,1,1,1,1
FREP-235192-Z,1,1,1,1,1,1
FREP-235214-Z,1,1,1,1,1,1
FREP-235287-Z,1,1,1,1,1,1
FREP-235307-Z,1,1,1,1,1,1
FREP-235356-Z,1,1,1,1,1,1
FREP-235388-Z,1,1,1,1,1,1
FREP-235517-Z,1,1,1,1,1,1
FREP-235547-Z,1,1,1,1,1,1
FREP-235572-Z,1,1,1,1,1,1
FREP-235574-Z,1,1,1,1,1,1
FREP-235599-Z,1,1,1,1,1,1
FREP-235601-Z,1,1,1,1,1,1
FREP-235605-Z,1,1,1,1,1,1
FREP-235611-Z,1,1,1,1,1,1
FREP-235614-Z,1,1,1,1,1,1
FREP-235621-Z,1,1,1,1,1,1
FREP-235628-Z,1,1,1,1,1,1
FREP-235639-Z,1,1,1,1,1,1
FREP-235644-Z,1,1,1,1,1,1
FREP-235655-Z,1,1,1,1,1,1
FREP-235660-Z,1,1,1,1,1,1
FREP-235680-Z,1,1,1,1,1,1
FREP-235702-Z,1,1,1,1,1,1
FREP-235718-Z,1,1,1,1,1,1
FREP-235740-Z,1,1,1,1,1,1
FREP-235747-Z,1,1,1,1,1,1
FREP-235766-Z,1,1,1,1,1,1
FREP-235782-Z,1,1,1,1,1,1
FREP-235804-Z,1,1,1,1,1,1
FREP-235819-Z,1,1,1,1,1,1
FREP-235829-Z,1,1,1,1,1,1
FREP-235833-Z,1,1,1,1,1,1
FREP-235856-Z,1,1,1,1,1,1
FREP-235872-Z,1,1,1,1,1,1
FREP-235889-Z,1,1,1,1,1,1
FREP-235905-Z,1,1,1,1,1,1
FREP-235912-Z,1,1,1,1,1,1
FREP-235913-Z,1,1,1,1,1,1
FREP-235929-Z,1,1,1,1,1,1
FREP-235979-Z,1,1,1,1,1,1
FREP-235982-Z,1,1,1,1,1,1
FREP-236030-Z,1,1,1,1,1,1
FREP-236066-Z,1,1,1,1,1,1
FREP-236071-Z,1,1,1,1,1,1
FREP-236076-Z,1,1,1,1,1,1
FREP-236085-Z,1,1,1,1,1,1
FREP-236097-Z,1,1,1,1,1,1
FREP-236120-Z,1,1,1,1,1,1
FREP-236191-Z,1,1,1,1,1,1
FREP-236221-Z,1,1,1,1,1,1
FREP-236242-Z,1,1,1,1,1,1
FREP-236248-Z,1,1,1,1,1,1
FREP-236259-Z,1,1,1,1,1,1
FREP-236293-Z,1,1,1,1,1,1
FREP-236327-Z,1,1,1,1,1,1
FREP-236335-Z,1,1,1,1,1,1
FREP-236340-Z,1,1,1,1,1,1
FREP-236355-Z,1,1,1,1,1,1
FREP-236367-Z,1,1,1,1,1,1
FREP-236373-Z,1,1,1,1,1,1
FREP-236382-Z,1,1,1,1,1,1
FREP-236389-Z,1,1,1,1,1,1
FREP-236408-Z,1,1,1,1,1,1
FREP-236435-Z,1,1,1,1,1,1
FREP-236441-Z,1,1,1,1,1,1
FREP-236493-Z,1,1,1,1,1,1
FREP-236543-Z,1,1,1,1,1,1
FREP-236547-Z,1,1,1,1,1,1
FREP-236560-Z,1,1,1,1,1,1
FREP-236592-Z,1,1,1,1,1,1
FREP-236599-Z,1,1,1,1,1,1
FREP-236614-Z,1,1,1,1,1,1
FREP-236620-Z,1,1,1,1,1,1
FREP-236641-Z,1,1,1,1,1,1
FREP-236663-Z,1,1,1,1,1,1
FREP-236686-Z,1,1,1,1,1,1
FREP-236688-Z,1,1,1,1,1,1
FREP-236694-Z,1,1,1,1,1,1
FREP-236774-Z,1,1,1,1,1,1
FREP-236797-Z,1,1,1,1,1,1
FREP-236840-Z,1,1,1,1,1,1
FREP-236854-Z,1,1,1,1,1,1
FREP-236868-Z,1,1,1,1,1,1
FREP-236870-Z,1,1,1,1,1,1
FREP-236871-Z,1,1,1,1,1,1
FREP-236898-Z,1,1,1,1,1,1
FREP-236923-Z,1,1,1,1,1,1
FREP-236932-Z,1,1,1,1,1,1
FREP-236940-Z,1,1,1,1,1,1
FREP-236947-Z,1,1,1,1,1,1
FREP-236952-Z,1,1,1,1,1,1
FREP-236969-Z,1,1,1,1,1,1
FREP-236970-Z,1,1,1,1,1,1
FREP-236974-Z,1,1,1,1,1,1
FREP-236994-Z,1,1,1,1,1,1
FREP-237002-Z,1,1,1,1,1,1
FREP-237009-Z,1,1,1,1,1,1
FREP-237038-Z,1,1,1,1,1,1
FREP-237069-Z,1,1,1,1,1,1
FREP-237070-Z,1,1,1,1,1,1
FREP-237071-Z,1,1,1,1,1,1
FREP-237076-Z,1,1,1,1,1,1
FREP-237084-Z,1,1,1,1,1,1
FREP-237089-Z,1,1,1,1,1,1
FREP-237093-Z,1,1,1,1,1,1
FREP-237114-Z,1,1,1,1,1,1
FREP-237137-Z,1,1,1,1,1,1
FREP-237151-Z,1,1,1,1,1,1
FREP-237208-Z,1,1,1,1,1,1
FREP-237269-Z,1,1,1,1,1,1
FREP-237288-Z,1,1,1,1,1,1
FREP-237315-Z,1,1,1,1,1,1
FREP-237356-Z,1,1,1,1,1,1
FREP-237381-Z,1,1,1,1,1,1
FREP-237408-Z,1,1,1,1,1,1
FREP-237420-Z,1,1,1,1,1,1
FREP-237424-Z,1,1,1,1,1,1
FREP-237469-Z,1,1,1,1,1,1
FREP-237474-Z,1,1,1,1,1,1
FREP-237519-Z,1,1,1,1,1,1
FREP-237559-Z,1,1,1,1,1,1
FREP-237571-Z,1,1,1,1,1,1
FREP-237652-Z,1,1,1,1,1,1
FREP-237658-Z,1,1,1,1,1,1
FREP-237671-Z,1,1,1,1,1,1
FREP-237701-Z,1,1,1,1,1,1
FREP-237723-Z,1,1,1,1,1,1
FREP-237730-Z,1,1,1,1,1,1
FREP-237747-Z,1,1,1,1,1,1
FREP-237748-Z,1,1,1,1,1,1
FREP-237777-Z,1,1,1,1,1,1
FREP-237808-Z,1,1,1,1,1,1
FREP-237811-Z,1,1,1,1,1,1
FREP-237813-Z,1,1,1,1,1,1
FREP-237824-Z,1,1,1,1,1,1
FREP-237834-Z,1,1,1,1,1,1
FREP-237847-Z,1,1,1,1,1,1
FREP-237889-Z,1,1,1,1,1,1
FREP-237896-Z,1,1,1,1,1,1
FREP-237897-Z,1,1,1,1,1,1
FREP-238045-Z,1,1,1,1,1,1
FREP-238098-Z,1,1,1,1,1,1
FREP-238101-Z,1,1,1,1,1,1
FREP-238102-Z,1,1,1,1,1,1
FREP-238106-Z,1,1,1,1,1,1
FREP-238110-Z,1,1,1,1,1,1
FREP-238115-Z,1,1,1,1,1,1
FREP-238116-Z,1,1,1,1,1,1
FREP-238141-Z,1,1,1,1,1,1
FREP-238143-Z,1,1,1,1,1,1
FREP-238165-Z,1,1,1,1,1,1
FREP-238308-Z,1,1,1,1,1,1
FREP-238347-Z,1,1,1,1,1,1
FREP-238350-Z,1,1,1,1,1,1
FREP-238356-Z,1,1,1,1,1,1
FREP-238369-Z,1,1,1,1,1,1
FREP-238386-Z,1,1,1,1,1,1
FREP-238390-Z,1,1,1,1,1,1
FREP-238404-Z,1,1,1,1,1,1
FREP-238408-Z,1,1,1,1,1,1
FREP-238409-Z,1,1,1,1,1,1
FREP-238415-Z,1,1,1,1,1,1
FREP-238422-Z,1,1,1,1,1,1
FREP-238455-Z,1,1,1,1,1,1
FREP-238487-Z,1,1,1,1,1,1
FREP-238522-Z,1,1,1,1,1,1
FREP-238544-Z,1,1,1,1,1,1
FREP-238553-Z,1,1,1,1,1,1
FREP-238563-Z,1,1,1,1,1,1
FREP-238564-Z,1,1,1,1,1,1
FREP-238566-Z,1,1,1,1,1,1
FREP-238571-Z,1,1,1,1,1,1
FREP-238575-Z,1,1,1,1,1,1
FREP-238588-Z,1,1,1,1,1,1
FREP-238590-Z,1,1,1,1,1,1
FREP-238600-Z,1,1,1,1,1,1
FREP-238612-Z,1,1,1,1,1,1
FREP-238620-Z,1,1,1,1,1,1
FREP-238626-Z,1,1,1,1,1,1
FREP-238663-Z,1,1,1,1,1,1
FREP-238669-Z,1,1,1,1,1,1
FREP-238676-Z,1,1,1,1,1,1
FREP-238678-Z,1,1,1,1,1,1
FREP-238682-Z,1,1,1,1,1,1
FREP-238693-Z,1,1,1,1,1,1
FREP-238696-Z,1,1,1,1,1,1
FREP-238738-Z,1,1,1,1,1,1
FREP-238767-Z,1,1,1,1,1,1
FREP-238850-Z,1,1,1,1,1,1
FREP-238870-Z,1,1,1,1,1,1
FREP-238890-Z,1,1,1,1,1,1
FREP-238905-Z,1,1,1,1,1,1
FREP-238906-Z,1,1,1,1,1,1
FREP-238907-Z,1,1,1,1,1,1
FREP-238924-Z,1,1,1,1,1,1
FREP-238929-Z,1,1,1,1,1,1
FREP-238946-Z,1,1,1,1,1,1
FREP-238964-Z,1,1,1,1,1,1
FREP-238976-Z,1,1,1,1,1,1
FREP-238988-Z,1,1,1,1,1,1
FREP-239055-Z,1,1,1,1,1,1
FREP-239106-Z,1,1,1,1,1,1
FREP-239123-Z,1,1,1,1,1,1
FREP-239128-Z,1,1,1,1,1,1
FREP-239145-Z,1,1,1,1,1,1
FREP-239161-Z,1,1,1,1,1,1
FREP-239224-Z,1,1,1,1,1,1
FREP-239232-Z,1,1,1,1,1,1
FREP-239316-Z,1,1,1,1,1,1
FREP-239336-Z,1,1,1,1,1,1
FREP-239346-Z,1,1,1,1,1,1
FREP-239349-Z,1,1,1,1,1,1
FREP-239350-Z,1,1,1,1,1,1
FREP-239359-Z,1,1,1,1,1,1
FREP-239367-Z,1,1,1,1,1,1
FREP-239428-J,1,1,1,1,1,1
FREP-239480-Z,1,1,1,1,1,1
FREP-239490-Z,1,1,1,1,1,1
FREP-239522-Z,1,1,1,1,1,1
FREP-239525-Z,1,1,1,1,1,1
FREP-239535-Z,1,1,1,1,1,1
FREP-239547-Z,1,1,1,1,1,1
FREP-239551-Z,1,1,1,1,1,1
FREP-239555-Z,1,1,1,1,1,1
FREP-239562-Z,1,1,1,1,1,1
FREP-239577-Z,1,1,1,1,1,1
FREP-239599-Z,1,1,1,1,1,1
FREP-239615-Z,1,1,1,1,1,1
FREP-239658-Z,1,1,1,1,1,1
FREP-239689-Z,1,1,1,1,1,1
FREP-239703-Z,1,1,1,1,1,1
FREP-239766-Z,1,1,1,1,1,1
FREP-239797-Z,1,1,1,1,1,1
FREP-239800-Z,1,1,1,1,1,1
FREP-239812-Z,1,1,1,1,1,1
FREP-239824-Z,1,1,1,1,1,1
FREP-239844-Z,1,1,1,1,1,1
FREP-239845-Z,1,1,1,1,1,1
FREP-239858-Z,1,1,1,1,1,1
FREP-239882-Z,1,1,1,1,1,1
FREP-239896-Z,1,1,1,1,1,1
FREP-239899-Z,1,1,1,1,1,1
FREP-239901-Z,1,1,1,1,1,1
FREP-239902-Z,1,1,1,1,1,1
FREP-239908-Z,1,1,1,1,1,1
FREP-239954-Z,1,1,1,1,1,1
FREP-239955-Z,1,1,1,1,1,1
FREP-239961-Z,1,1,1,1,1,1
FREP-239962-Z,1,1,1,1,1,1
FREP-239967-Z,1,1,1,1,1,1
FREP-239968-Z,1,1,1,1,1,1
FREP-239970-Z,1,1,1,1,1,1
FREP-239978-Z,1,1,1,1,1,1
FREP-239990-Z,1,1,1,1,1,1
FREP-240002-Z,1,1,1,1,1,1
FREP-240006-Z,1,1,1,1,1,1
FREP-240010-Z,1,1,1,1,1,1
FREP-240020-Z,1,1,1,1,1,1
FREP-240024-Z,1,1,1,1,1,1
FREP-240185-Z,1,1,1,1,1,1
FREP-240203-Z,1,1,1,1,1,1
FREP-240206-Z,1,1,1,1,1,1
FREP-240219-Z,1,1,1,1,1,1
FREP-240229-Z,1,1,1,1,1,1
FREP-240234-Z,1,1,1,1,1,1
FREP-240276-Z,1,1,1,1,1,1
FREP-240324-Z,1,1,1,1,1,1
FREP-240332-Z,1,1,1,1,1,1
FREP-240370-Z,1,1,1,1,1,1
FREP-240405-Z,1,1,1,1,1,1
FREP-240418-Z,1,1,1,1,1,1
FREP-240492-Z,1,1,1,1,1,1
FREP-240513-Z,1,1,1,1,1,1
FREP-240560-Z,1,1,1,1,1,1
FREP-240575-Z,1,1,1,1,1,1
FREP-240617-Z,1,1,1,1,1,1
FREP-240634-Z,1,1,1,1,1,1
FREP-240668-Z,1,1,1,1,1,1
FREP-240690-Z,1,1,1,1,1,1
FREP-240692-Z,1,1,1,1,1,1
FREP-240694-Z,1,1,1,1,1,1
FREP-240696-Z,1,1,1,1,1,1
FREP-240698-Z,1,1,1,1,1,1
FREP-240702-Z,1,1,1,1,1,1
FREP-240714-Z,1,1,1,1,1,1
FREP-240737-Z,1,1,1,1,1,1
FREP-240749-Z,1,1,1,1,1,1
FREP-240761-Z,1,1,1,1,1,1
FREP-240765-Z,1,1,1,1,1,1
FREP-240821-Z,1,1,1,1,1,1
FREP-240866-Z,1,1,1,1,1,1
FREP-240872-Z,1,1,1,1,1,1
FREP-240873-Z,1,1,1,1,1,1
FREP-240906-Z,1,1,1,1,1,1
FREP-240929-Z,1,1,1,1,1,1
FREP-240934-Z,1,1,1,1,1,1
FREP-240936-Z,1,1,1,1,1,1
FREP-240942-Z,1,1,1,1,1,1
FREP-240943-Z,1,1,1,1,1,1
FREP-240955-Z,1,1,1,1,1,1
FREP-240961-Z,1,1,1,1,1,1
FREP-240989-Z,1,1,1,1,1,1
FREP-241045-Z,1,1,1,1,1,1
FREP-241050-Z,1,1,1,1,1,1
FREP-241052-Z,1,1,1,1,1,1
FREP-241058-Z,1,1,1,1,1,1
FREP-241107-Z,1,1,1,1,1,1
FREP-241108-Z,1,1,1,1,1,1
FREP-241115-Z,1,1,1,1,1,1
FREP-241135-Z,1,1,1,1,1,1
FREP-241140-Z,1,1,1,1,1,1
FREP-241144-Z,1,1,1,1,1,1
FREP-241154-Z,1,1,1,1,1,1
FREP-241155-Z,1,1,1,1,1,1
FREP-241158-Z,1,1,1,1,1,1
FREP-241177-Z,1,1,1,1,1,1
FREP-241180-Z,1,1,1,1,1,1
FREP-241187-Z,1,1,1,1,1,1
FREP-241190-Z,1,1,1,1,1,1
FREP-241203-Z,1,1,1,1,1,1
FREP-241204-Z,1,1,1,1,1,1
FREP-241207-Z,1,1,1,1,1,1
FREP-241237-Z,1,1,1,1,1,1
FREP-241306-Z,1,1,1,1,1,1
FREP-241336-Z,1,1,1,1,1,1
FREP-241356-Z,1,1,1,1,1,1
FREP-241428-Z,1,1,1,1,1,1
FREP-241437-Z,1,1,1,1,1,1
FREP-241441-Z,1,1,1,1,1,1
FREP-241444-Z,1,1,1,1,1,1
FREP-241461-Z,1,1,1,1,1,1
FREP-241462-Z,1,1,1,1,1,1
FREP-241467-Z,1,1,1,1,1,1
FREP-241492-Z,1,1,1,1,1,1
FREP-241524-Z,1,1,1,1,1,1
FREP-241531-Z,1,1,1,1,1,1
FREP-241532-Z,1,1,1,1,1,1
FREP-241536-Z,1,1,1,1,1,1
FREP-241564-Z,1,1,1,1,1,1
FREP-241585-Z,1,1,1,1,1,1
FREP-241590-Z,1,1,1,1,1,1
FREP-241599-Z,1,1,1,1,1,1
FREP-241722-Z,1,1,1,1,1,1
FREP-241733-Z,1,1,1,1,1,1
FREP-241735-Z,1,1,1,1,1,1
FREP-241765-Z,1,1,1,1,1,1
FREP-241773-Z,1,1,1,1,1,1
FREP-241776-Z,1,1,1,1,1,1
FREP-241784-Z,1,1,1,1,1,1
FREP-241808-Z,1,1,1,1,1,1
FREP-241858-Z,1,1,1,1,1,1
FREP-241868-Z,1,1,1,1,1,1
FREP-241896-Z,1,1,1,1,1,1
FREP-241906-Z,1,1,1,1,1,1
FREP-241949-Z,1,1,1,1,1,1
FREP-241995-Z,1,1,1,1,1,1
FREP-242010-Z,1,1,1,1,1,1
FREP-242014-Z,1,1,1,1,1,1
FREP-242026-Z,1,1,1,1,1,1
FREP-242034-Z,1,1,1,1,1,1
FREP-242037-Z,1,1,1,1,1,1
FREP-242078-Z,1,1,1,1,1,1
FREP-242104-Z,1,1,1,1,1,1
FREP-242145-Z,1,1,1,1,1,1
FREP-242184-Z,1,1,1,1,1,1
FREP-242203-Z,1,1,1,1,1,1
FREP-242220-Z,1,1,1,1,1,1
FREP-242225-Z,1,1,1,1,1,1
FREP-242226-Z,1,1,1,1,1,1
FREP-242228-Z,1,1,1,1,1,1
FREP-242232-Z,1,1,1,1,1,1
FREP-242238-Z,1,1,1,1,1,1
FREP-242241-Z,1,1,1,1,1,1
FREP-242248-Z,1,1,1,1,1,1
FREP-242259-Z,1,1,1,1,1,1
FREP-242280-Z,1,1,1,1,1,1
FREP-242289-Z,1,1,1,1,1,1
FREP-242291-Z,1,1,1,1,1,1
FREP-242301-Z,1,1,1,1,1,1
FREP-242315-Z,1,1,1,1,1,1
FREP-242322-Z,1,1,1,1,1,1
FREP-242330-Z,1,1,1,1,1,1
FREP-242336-Z,1,1,1,1,1,1
FREP-242349-Z,1,1,1,1,1,1
FREP-242357-Z,1,1,1,1,1,1
FREP-242362-Z,1,1,1,1,1,1
FREP-242369-Z,1,1,1,1,1,1
FREP-242398-Z,1,1,1,1,1,1
FREP-242418-Z,1,1,1,1,1,1
FREP-242421-Z,1,1,1,1,1,1
FREP-242427-Z,1,1,1,1,1,1
FREP-242446-Z,1,1,1,1,1,1
FREP-242503-Z,1,1,1,1,1,1
FREP-242561-Z,1,1,1,1,1,1
FREP-242585-Z,1,1,1,1,1,1
FREP-242587-Z,1,1,1,1,1,1
FREP-242614-Z,1,1,1,1,1,1
FREP-242642-Z,1,1,1,1,1,1
FREP-242659-Z,1,1,1,1,1,1
FREP-242673-Z,1,1,1,1,1,1
FREP-242679-Z,1,1,1,1,1,1
FREP-242714-Z,1,1,1,1,1,1
FREP-242743-Z,1,1,1,1,1,1
FREP-242752-Z,1,1,1,1,1,1
FREP-242779-Z,1,1,1,1,1,1
FREP-242781-Z,1,1,1,1,1,1
FREP-242782-Z,1,1,1,1,1,1
FREP-242799-Z,1,1,1,1,1,1
FREP-242813-Z,1,1,1,1,1,1
FREP-242819-Z,1,1,1,1,1,1
FREP-242862-Z,1,1,1,1,1,1
FREP-242864-Z,1,1,1,1,1,1
FREP-242909-Z,1,1,1,1,1,1
FREP-242936-Z,1,1,1,1,1,1
FREP-242942-Z,1,1,1,1,1,1
FREP-242950-Z,1,1,1,1,1,1
FREP-242969-Z,1,1,1,1,1,1
FREP-242970-Z,1,1,1,1,1,1
FREP-242976-Z,1,1,1,1,1,1
FREP-242980-Z,1,1,1,1,1,1
FREP-242985-Z,1,1,1,1,1,1
FREP-242987-Z,1,1,1,1,1,1
FREP-242990-Z,1,1,1,1,1,1
FREP-242991-Z,1,1,1,1,1,1
FREP-242992-Z,1,1,1,1,1,1
FREP-243024-Z,1,1,1,1,1,1
FREP-243027-Z,1,1,1,1,1,1
FREP-243034-Z,1,1,1,1,1,1
FREP-243055-Z,1,1,1,1,1,1
FREP-243060-Z,1,1,1,1,1,1
FREP-243080-Z,1,1,1,1,1,1
FREP-243084-Z,1,1,1,1,1,1
FREP-243105-Z,1,1,1,1,1,1
FREP-243129-Z,1,1,1,1,1,1
FREP-243184-Z,1,1,1,1,1,1
FREP-243195-Z,1,1,1,1,1,1
FREP-243229-Z,1,1,1,1,1,1
FREP-243250-Z,1,1,1,1,1,1
FREP-243259-Z,1,1,1,1,1,1
FREP-243277-Z,1,1,1,1,1,1
FREP-243337-Z,1,1,1,1,1,1
FREP-243342-Z,1,1,1,1,1,1
FREP-243347-Z,1,1,1,1,1,1
FREP-243356-Z,1,1,1,1,1,1
FREP-243364-Z,1,1,1,1,1,1
FREP-243367-Z,1,1,1,1,1,1
FREP-243368-Z,1,1,1,1,1,1
FREP-243384-Z,1,1,1,1,1,1
FREP-243395-Z,1,1,1,1,1,1
FREP-243406-Z,1,1,1,1,1,1
FREP-243414-Z,1,1,1,1,1,1
FREP-243417-Z,1,1,1,1,1,1
FREP-243425-Z,1,1,1,1,1,1
FREP-243438-Z,1,1,1,1,1,1
FREP-243447-Z,1,1,1,1,1,1
FREP-243466-Z,1,1,1,1,1,1
FREP-243468-Z,1,1,1,1,1,1
FREP-243469-Z,1,1,1,1,1,1
FREP-243496-Z,1,1,1,1,1,1
FREP-243510-Z,1,1,1,1,1,1
FREP-243515-Z,1,1,1,1,1,1
FREP-243518-Z,1,1,1,1,1,1
FREP-243521-Z,1,1,1,1,1,1
FREP-243534-Z,1,1,1,1,1,1
FREP-243547-Z,1,1,1,1,1,1
FREP-243569-Z,1,1,1,1,1,1
FREP-243573-Z,1,1,1,1,1,1
FREP-243575-Z,1,1,1,1,1,1
FREP-243617-Z,1,1,1,1,1,1
FREP-243633-Z,1,1,1,1,1,1
FREP-243655-Z,1,1,1,1,1,1
FREP-243663-Z,1,1,1,1,1,1
FREP-243666-Z,1,1,1,1,1,1
FREP-243692-Z,1,1,1,1,1,1
FREP-243696-Z,1,1,1,1,1,1
FREP-243729-Z,1,1,1,1,1,1
FREP-243750-Z,1,1,1,1,1,1
FREP-243766-Z,1,1,1,1,1,1
FREP-243786-Z,1,1,1,1,1,1
FREP-243789-Z,1,1,1,1,1,1
FREP-243791-Z,1,1,1,1,1,1
FREP-243845-Z,1,1,1,1,1,1
FREP-243846-Z,1,1,1,1,1,1
FREP-243879-Z,1,1,1,1,1,1
FREP-243916-Z,1,1,1,1,1,1
FREP-243944-Z,1,1,1,1,1,1
FREP-243956-Z,1,1,1,1,1,1
FREP-243957-Z,1,1,1,1,1,1
FREP-243963-Z,1,1,1,1,1,1
FREP-243971-Z,1,1,1,1,1,1
FREP-244002-Z,1,1,1,1,1,1
FREP-244008-Z,1,1,1,1,1,1
FREP-244021-Z,1,1,1,1,1,1
FREP-244022-Z,1,1,1,1,1,1
FREP-244038-Z,1,1,1,1,1,1
FREP-244041-Z,1,1,1,1,1,1
FREP-244046-Z,1,1,1,1,1,1
FREP-244052-Z,1,1,1,1,1,1
FREP-244053-Z,1,1,1,1,1,1
FREP-244054-Z,1,1,1,1,1,1
FREP-244059-Z,1,1,1,1,1,1
FREP-244065-Z,1,1,1,1,1,1
FREP-244091-Z,1,1,1,1,1,1
FREP-244167-J,1,1,1,1,1,1
