Incident Reference,new_source_row,new_start_utc,new_stage,old_source_row,old_start_utc,old_stage,representative_row_changed,time_diff_hours_old_minus_new,new_gust_0h,old_gust_0h,gust_0h_diff,lat,lon,weather_status_v3,cause_group_official,cache_status,lat_r,lon_r,recomputed_gust_0h,recomputed_pressure_msl_0h,recomputed_temperature_0h,recomputed_precip_24h_sum
FREP-421693-Z,149959,2024-01-23 23:23:00+00:00,1,53782,2024-01-24 01:00:00+00:00,2,True,1.6166666666666667,,,,52.5419645382551,0.236685468028231,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.5,0.2,,,,
FREP-66011-V,102338,2021-08-04 08:22:00+00:00,1,69799,2021-08-04 20:00:00+00:00,2,True,11.633333333333333,,,,51.1756619558011,0.490534373189508,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.2,0.5,,,,
FREP-314356-G,225976,2023-03-31 14:45:00+00:00,1,29981,2023-03-31 15:15:00+00:00,2,True,0.5,,,,,,invalid_time_or_coordinate,external_or_customer,no_coordinates,,,,,,
FREP-260468-Z,104274,2021-09-15 11:33:00+00:00,1,61732,2021-09-15 12:32:00+00:00,2,True,0.9833333333333332,,,,52.0547206058684,1.15478240276937,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.1,1.2,,,,
FREP-307329-J,222466,2023-01-11 10:25:00+00:00,1,99115,2023-01-11 13:40:00+00:00,2,True,3.25,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-271817-G,151124,2022-03-02 13:30:00+00:00,1,64230,2022-03-02 15:40:00+00:00,2,True,2.1666666666666665,,,,51.0729133018242,1.09287207346923,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.1,1.1,,,,
FREP-245149-G,230998,2021-11-26 17:57:00+00:00,1,61087,2021-11-27 15:03:00+00:00,2,True,21.1,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-293638-J,145615,2022-07-27 00:00:00+00:00,4,50795,2022-07-27 08:50:00+00:00,1,True,8.833333333333334,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-366830-Z,200642,2023-03-31 22:01:00+00:00,1,124824,2023-03-31 23:37:00+00:00,2,True,1.6,,,,52.5210806354643,1.21151309264698,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,52.5,1.2,,,,
FREP-314970-J,112110,2023-04-13 07:07:00+00:00,2,94491,2023-04-13 11:15:00+00:00,1,True,4.133333333333334,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-352452-G,182932,2024-02-12 11:45:00+00:00,1,86783,2024-02-12 12:45:00+00:00,2,True,1.0,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-388061-Z,70569,2023-07-28 12:05:00+00:00,1,37091,2023-07-28 13:10:00+00:00,2,True,1.0833333333333333,,,,52.4561490076987,1.71469894955425,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.5,1.7,,,,
FREP-81496-V,162827,2022-10-01 19:30:00+00:00,2,43082,2022-10-02 01:47:00+00:00,1,True,6.283333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-348643-Z,192953,2022-12-23 13:51:00+00:00,1,75221,2022-12-23 21:00:00+00:00,2,True,7.15,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-293725-G,47639,2022-10-07 15:45:00+00:00,1,17558,2022-10-08 13:02:00+00:00,2,True,21.28333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-229730-Z,157699,2021-04-08 06:43:00+00:00,2,88553,2021-04-08 09:22:00+00:00,1,True,2.65,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-303140-G,109700,2022-12-22 10:03:00+00:00,2,22603,2022-12-22 10:57:00+00:00,4,True,0.9,,,,,,invalid_time_or_coordinate,weather_natural,no_coordinates,,,,,,
FREP-237703-Z,88760,2021-05-19 08:34:00+00:00,1,38630,2021-05-19 13:40:00+00:00,5,True,5.1,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-419218-Z,70373,2024-01-13 01:17:00+00:00,1,36747,2024-01-13 17:52:00+00:00,2,True,16.583333333333332,,,,,,invalid_time_or_coordinate,external_or_customer,no_coordinates,,,,,,
FREP-260539-G,198994,2021-12-13 23:10:00+00:00,1,28669,2021-12-14 02:00:00+00:00,2,True,2.833333333333333,,,,51.1972650054505,0.271862242276391,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.2,0.3,,,,
FREP-69774-V,234396,2021-09-17 08:11:00+00:00,2,146693,2021-09-17 18:15:00+00:00,1,True,10.066666666666666,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-347697-G,194492,2024-01-11 18:28:00+00:00,1,97032,2024-01-11 21:20:00+00:00,2,True,2.8666666666666667,,,,,,invalid_time_or_coordinate,weather_natural,no_coordinates,,,,,,
FREP-288160-G,23307,2022-08-17 05:46:00+00:00,6,23305,2022-08-18 15:45:00+00:00,5,True,33.983333333333334,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-335158-G,86592,2023-10-05 20:03:00+00:00,2,41903,2023-10-05 20:24:00+00:00,1,True,0.35,,,,51.3660454355275,0.7537622694201,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.4,0.8,,,,
FREP-371569-Z,181520,2023-05-02 16:33:00+00:00,5,66617,2023-05-02 23:49:00+00:00,3,True,7.266666666666667,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-278038-G,98636,2022-05-06 13:55:00+00:00,1,98634,2022-05-10 00:36:00+00:00,3,True,82.68333333333334,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-72242-N,175543,2022-11-03 03:45:00+00:00,1,70904,2022-11-03 09:43:00+00:00,3,True,5.966666666666667,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-306621-J,227599,2023-01-03 09:19:00+00:00,3,167729,2023-01-03 15:25:00+00:00,1,True,6.1,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-301912-J,90831,2022-11-13 16:33:00+00:00,2,22468,2022-11-13 22:23:00+00:00,3,True,5.833333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-431820-Z,175629,2024-03-21 09:50:00+00:00,3,145002,2024-03-21 13:35:00+00:00,2,True,3.75,,,,52.1499445946593,-0.420771552305244,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,52.1,-0.4,,,,
FREP-418702-Z,104540,2024-01-11 09:07:00+00:00,1,104539,2024-01-11 11:20:00+00:00,2,True,2.216666666666667,,,,,,invalid_time_or_coordinate,external_or_customer,no_coordinates,,,,,,
FREP-378467-Z,74481,2023-06-12 18:09:00+00:00,1,8272,2023-06-12 19:25:00+00:00,2,True,1.2666666666666666,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-83104-V,100442,2023-01-20 12:30:00+00:00,1,83949,2023-01-20 13:52:00+00:00,2,True,1.3666666666666667,,,,50.8585502066372,0.24514120744472,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,50.9,0.2,,,,
FREP-369062-Z,151949,2023-04-12 17:35:00+00:00,2,52589,2023-04-12 18:10:00+00:00,1,True,0.5833333333333334,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-281594-G,170682,2022-06-13 09:35:00+00:00,1,33469,2022-06-15 11:00:00+00:00,2,True,49.41666666666666,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-395181-Z,141761,2023-08-31 22:34:00+00:00,1,116511,2023-08-31 23:33:00+00:00,3,True,0.9833333333333332,,,,52.2745358311332,1.44705266124981,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.3,1.4,,,,
FREP-338201-Z,140300,2022-11-03 11:34:00+00:00,1,43499,2022-11-03 14:25:00+00:00,7,True,2.85,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-304520-J,137959,2022-12-12 11:28:00+00:00,1,59871,2022-12-12 18:15:00+00:00,2,True,6.783333333333333,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-256083-G,162085,2021-10-02 16:20:00+00:00,1,113982,2021-10-02 19:19:00+00:00,2,True,2.9833333333333334,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-307168-G,185729,2023-01-20 22:25:00+00:00,3,99111,2023-01-20 22:30:00+00:00,2,True,0.0833333333333333,,,,,,invalid_time_or_coordinate,external_or_customer,no_coordinates,,,,,,
FREP-345874-Z,74885,2022-12-12 15:02:00+00:00,1,26277,2022-12-12 15:07:00+00:00,2,True,0.0833333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-60194-V,69411,2021-05-27 08:41:00+00:00,2,69410,2021-05-27 21:30:00+00:00,3,True,12.816666666666666,,,,,,invalid_time_or_coordinate,third_party,no_coordinates,,,,,,
FREP-351037-Z,142853,2023-01-06 10:10:00+00:00,1,8464,2023-01-11 16:00:00+00:00,3,True,125.83333333333331,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-257973-G,43146,2021-11-19 20:35:00+00:00,1,7426,2021-11-20 01:50:00+00:00,6,True,5.25,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-67067-C,191408,2022-10-06 11:00:00+00:00,1,115498,2022-10-06 15:04:00+00:00,2,True,4.066666666666666,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-310554-G,29375,2023-02-22 05:05:00+00:00,2,9127,2023-02-22 15:40:00+00:00,4,True,10.583333333333334,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-276582-Z,215292,2021-12-28 04:39:00+00:00,1,5504,2021-12-28 14:32:00+00:00,8,True,9.883333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-342132-Z,204687,2022-11-22 21:25:00+00:00,1,73727,2022-11-23 13:15:00+00:00,2,True,15.833333333333334,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-350036-G,133843,2024-01-25 15:00:00+00:00,1,75346,2024-01-25 15:28:00+00:00,2,True,0.4666666666666667,,,,51.3660454355275,0.7537622694201,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.4,0.8,,,,
FREP-352454-G,104044,2024-02-12 11:49:00+00:00,1,44935,2024-02-12 18:55:00+00:00,2,True,7.1,,,,51.1081876089666,1.04230379821497,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.1,1.0,,,,
FREP-253062-G,190263,2021-06-19 11:10:00+00:00,1,101507,2021-06-19 11:35:00+00:00,2,True,0.4166666666666667,,,,51.450193275121,0.212562592134033,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.5,0.2,,,,
FREP-281231-J,170613,2021-12-27 20:06:00+00:00,3,33402,2021-12-27 20:15:00+00:00,10,True,0.15,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-276082-G,72261,2022-04-13 13:12:00+00:00,1,42538,2022-04-13 22:15:00+00:00,2,True,9.05,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-309400-G,146904,2023-02-11 08:53:00+00:00,1,9013,2023-02-11 12:50:00+00:00,2,True,3.95,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-304087-Z,137936,2022-05-12 10:01:00+00:00,1,80762,2022-05-12 14:08:00+00:00,3,True,4.116666666666666,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-62321-V,159938,2021-06-24 11:58:00+00:00,1,69576,2021-06-24 13:49:00+00:00,2,True,1.85,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-255344-G,235033,2021-08-31 10:15:00+00:00,1,122348,2021-08-31 11:22:00+00:00,3,True,1.1166666666666667,,,,51.1528733469282,0.176344217376513,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.2,0.2,,,,
FREP-300927-Z,59006,2022-04-21 20:00:00+00:00,1,22072,2022-04-21 20:20:00+00:00,2,True,0.3333333333333333,,,,52.2013421618813,-0.0735841187723307,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.2,-0.1,,,,
FREP-9167-I,15523,2024-01-09 05:59:00+00:00,1,6691,2024-01-09 08:34:00+00:00,2,True,2.583333333333333,,,,51.4630321731921,0.355340222846226,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.5,0.4,,,,
FREP-17509-U,146239,2021-04-15 17:42:00+00:00,2,84762,2021-04-16 16:52:00+00:00,1,True,23.166666666666668,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-325446-G,94614,2023-07-16 08:34:00+00:00,1,26591,2023-07-16 22:15:00+00:00,4,True,13.683333333333334,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-316378-G,112391,2023-04-21 09:16:00+00:00,1,9679,2023-04-22 08:42:00+00:00,2,True,23.433333333333334,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-17670-U,207068,2021-06-03 09:19:00+00:00,2,48354,2021-06-03 11:58:00+00:00,1,True,2.65,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-82013-V,148340,2022-11-08 19:31:00+00:00,1,143191,2022-11-09 02:06:00+00:00,2,True,6.583333333333333,,,,,,invalid_time_or_coordinate,external_or_customer,no_coordinates,,,,,,
FREP-52591-C,131101,2021-09-22 10:01:00+00:00,1,54230,2021-09-22 12:40:00+00:00,2,True,2.65,,,,52.6056121345765,1.24344681403197,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.6,1.2,,,,
FREP-290637-G,119798,2022-09-08 17:00:00+00:00,2,33240,2022-09-08 20:10:00+00:00,4,True,3.1666666666666665,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-418767-Z,202507,2024-01-11 12:17:00+00:00,2,176873,2024-01-11 12:19:00+00:00,3,True,0.0333333333333333,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-53577-C,159495,2021-10-04 14:46:00+00:00,1,39468,2021-10-04 16:41:00+00:00,3,True,1.9166666666666667,,,,52.2880129031896,0.496214556339183,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.3,0.5,,,,
FREP-254957-Z,171359,2021-08-12 07:07:00+00:00,1,34756,2021-08-12 11:58:00+00:00,2,True,4.85,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-276939-Z,215406,2021-12-31 07:53:00+00:00,1,215404,2021-12-31 08:35:00+00:00,2,True,0.7,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-376069-Z,174156,2023-05-29 05:44:00+00:00,2,66864,2023-05-29 12:43:00+00:00,1,True,6.983333333333333,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-318390-G,112646,2023-05-13 09:15:00+00:00,1,108125,2023-05-13 11:47:00+00:00,2,True,2.533333333333333,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-272493-G,151208,2022-03-07 16:42:00+00:00,1,64303,2022-03-07 18:30:00+00:00,2,True,1.8,,,,,,invalid_time_or_coordinate,external_or_customer,no_coordinates,,,,,,
FREP-280508-G,138434,2022-05-30 12:50:00+00:00,2,13743,2022-05-30 13:30:00+00:00,3,True,0.6666666666666666,,,,51.4454596154901,0.690750147406203,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.4,0.7,,,,
FREP-309043-Z,135120,2022-06-10 11:33:00+00:00,1,29198,2022-06-10 11:54:00+00:00,2,True,0.35,,,,52.5675657948615,1.10617928336132,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.6,1.1,,,,
FREP-291073-G,65149,2022-09-12 17:10:00+00:00,10,60757,2022-09-12 20:50:00+00:00,5,True,3.6666666666666665,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-272592-J,188477,2021-09-10 09:24:00+00:00,2,151209,2021-09-10 09:33:00+00:00,1,True,0.15,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-286349-G,227524,2022-07-27 21:47:00+00:00,5,227522,2022-07-27 21:50:00+00:00,3,True,0.05,,,,50.8279646523204,-0.178652840418735,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,50.8,-0.2,,,,
FREP-285940-Z,113306,2022-02-18 09:27:00+00:00,3,49477,2022-02-21 19:10:00+00:00,5,True,81.71666666666667,,,,,,invalid_time_or_coordinate,weather_natural,no_coordinates,,,,,,
FREP-312304-Z,62488,2022-06-27 13:01:00+00:00,1,45773,2022-06-27 19:15:00+00:00,2,True,6.233333333333333,,,,52.0781357873045,0.436964304232843,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,52.1,0.4,,,,
FREP-63337-V,160001,2021-07-06 08:33:00+00:00,2,39854,2021-07-06 20:10:00+00:00,3,True,11.616666666666667,,,,,,invalid_time_or_coordinate,weather_natural,no_coordinates,,,,,,
FREP-306101-J,60707,2022-12-26 13:56:00+00:00,9,24385,2022-12-26 15:18:00+00:00,11,True,1.3666666666666667,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-4242-I,130515,2022-01-14 11:55:00+00:00,1,27118,2022-01-14 12:32:00+00:00,2,True,0.6166666666666667,,,,52.7639546306434,1.35128488915742,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.8,1.4,,,,
FREP-58616-C,223427,2021-12-21 21:30:00+00:00,1,69346,2021-12-21 23:30:00+00:00,2,True,2.0,,,,51.9662267741936,-0.430497829998899,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.0,-0.4,,,,
FREP-300739-G,169323,2022-12-06 10:30:00+00:00,1,49873,2022-12-06 12:03:00+00:00,2,True,1.55,,,,,,invalid_time_or_coordinate,external_or_customer,no_coordinates,,,,,,
FREP-429748-Z,213590,2024-03-07 14:50:00+00:00,1,41458,2024-03-07 18:20:00+00:00,3,True,3.5,,,,51.7011526362665,-0.847577152043959,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.7,-0.8,,,,
FREP-311779-G,111543,2023-03-07 12:30:00+00:00,2,9304,2023-03-07 13:06:00+00:00,1,True,0.6,,,,,,invalid_time_or_coordinate,external_or_customer,no_coordinates,,,,,,
FREP-285954-Z,59516,2022-02-18 09:37:00+00:00,3,15511,2022-02-18 12:35:00+00:00,5,True,2.966666666666667,,,,,,invalid_time_or_coordinate,weather_natural,no_coordinates,,,,,,
FREP-262930-G,216742,2022-01-11 18:46:00+00:00,1,178540,2022-01-11 22:55:00+00:00,2,True,4.15,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-309293-G,135139,2023-02-10 08:55:00+00:00,1,61997,2023-02-10 15:00:00+00:00,2,True,6.083333333333333,,,,51.1511090372096,-0.504034443005657,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.2,-0.5,,,,
FREP-392112-Z,127340,2023-08-16 15:19:00+00:00,2,104590,2023-08-16 18:47:00+00:00,4,True,3.466666666666667,,,,,,invalid_time_or_coordinate,third_party,no_coordinates,,,,,,
FREP-277941-G,92072,2022-05-05 13:05:00+00:00,2,13632,2022-05-05 13:34:00+00:00,3,True,0.4833333333333333,,,,50.9836035710203,0.296735092609588,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.0,0.3,,,,
FREP-324396-G,210314,2023-07-07 16:08:00+00:00,1,175126,2023-07-07 19:34:00+00:00,2,True,3.433333333333333,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-316966-G,112523,2023-04-28 11:51:00+00:00,1,30290,2023-04-28 13:28:00+00:00,3,True,1.6166666666666667,,,,50.9836035710203,0.296735092609588,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.0,0.3,,,,
FREP-67772-V,176518,2021-08-23 07:42:00+00:00,2,176517,2021-08-23 15:40:00+00:00,1,True,7.966666666666667,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-368483-Z,163697,2023-04-12 09:32:00+00:00,1,52588,2023-04-12 12:56:00+00:00,2,True,3.4,,,,,,invalid_time_or_coordinate,external_or_customer,no_coordinates,,,,,,
FREP-334023-J,105596,2023-12-11 08:42:00+00:00,1,97395,2023-12-11 11:52:00+00:00,3,True,3.1666666666666665,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-259567-Z,93444,2021-09-08 13:32:00+00:00,4,61684,2021-09-08 17:50:00+00:00,2,True,4.3,,,,,,invalid_time_or_coordinate,third_party,no_coordinates,,,,,,
FREP-305817-G,196250,2023-01-11 20:24:00+00:00,1,185363,2023-01-11 23:00:00+00:00,2,True,2.6,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-298911-Z,169263,2022-04-08 14:22:00+00:00,1,10706,2022-04-09 21:31:00+00:00,3,True,31.15,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-398505-Z,66310,2023-09-18 06:48:00+00:00,1,4034,2023-09-18 08:33:00+00:00,3,True,1.75,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-291879-G,98142,2022-09-21 12:02:00+00:00,1,17284,2022-09-21 13:56:00+00:00,2,True,1.9,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-73932-C,130367,2023-04-18 14:05:00+00:00,2,121636,2023-04-18 14:55:00+00:00,3,True,0.8333333333333334,,,,51.9430173153703,-0.268096476797097,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,51.9,-0.3,,,,
FREP-369769-Z,152026,2023-04-19 10:00:00+00:00,1,52671,2023-04-19 12:35:00+00:00,2,True,2.583333333333333,,,,52.916168334031,1.3048608045795,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.9,1.3,,,,
FREP-78257-V,229891,2022-04-12 13:28:00+00:00,1,214314,2022-04-12 14:10:00+00:00,2,True,0.7,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-430874-Z,234734,2024-03-15 02:44:00+00:00,1,197841,2024-03-15 04:01:00+00:00,2,True,1.2833333333333334,,,,52.7024578888236,0.348987033620053,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.7,0.3,,,,
FREP-244219-Z,28048,2021-06-28 23:30:00+00:00,2,719,2021-06-29 01:10:00+00:00,5,True,1.6666666666666667,,,,52.1950596083139,1.5549135063644,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.2,1.6,,,,
FREP-255846-G,159445,2021-09-20 18:29:00+00:00,1,95378,2021-09-20 19:29:00+00:00,2,True,1.0,,,,,,invalid_time_or_coordinate,human_error,no_coordinates,,,,,,
FREP-279981-G,72433,2022-05-25 06:45:00+00:00,2,13697,2022-05-25 14:04:00+00:00,1,True,7.316666666666666,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-309255-Z,61996,2022-06-11 13:24:00+00:00,3,29221,2022-06-11 19:27:00+00:00,5,True,6.05,,,,52.354268145532,0.511505278773824,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,52.4,0.5,,,,
FREP-252266-G,230042,2021-06-08 19:30:00+00:00,1,39236,2021-06-08 20:45:00+00:00,3,True,1.25,,,,,,invalid_time_or_coordinate,external_or_customer,no_coordinates,,,,,,
FREP-266944-G,19748,2022-02-18 10:25:00+00:00,14,14314,2022-02-18 11:16:00+00:00,124,True,0.85,,,,,,invalid_time_or_coordinate,weather_natural,no_coordinates,,,,,,
FREP-52041-C,198157,2021-09-15 15:41:00+00:00,1,27382,2021-09-15 16:20:00+00:00,2,True,0.65,,,,52.6427632788433,0.702295290945744,weather_request_unavailable,external_or_customer,not_found_needs_new_request,52.6,0.7,,,,
FREP-298732-G,187581,2022-11-18 12:04:00+00:00,2,10705,2022-11-18 22:15:00+00:00,1,True,10.183333333333334,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-7292-O,121515,2021-06-09 21:11:00+00:00,1,13183,2021-06-10 08:55:00+00:00,3,True,11.733333333333333,,,,51.7808147754037,0.110328154033663,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.8,0.1,,,,
FREP-281138-G,208163,2022-06-07 00:00:00+00:00,2,33400,2022-06-07 03:04:00+00:00,1,True,3.066666666666667,,,,,,invalid_time_or_coordinate,external_or_customer,no_coordinates,,,,,,
FREP-288345-G,167288,2022-08-18 06:58:00+00:00,2,79130,2022-08-18 18:04:00+00:00,1,True,11.1,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-76017-V,209207,2022-01-04 14:58:00+00:00,1,175896,2022-01-04 15:09:00+00:00,2,True,0.1833333333333333,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-368395-Z,200716,2023-04-11 19:28:00+00:00,1,124895,2023-04-12 13:20:00+00:00,2,True,17.866666666666667,,,,,,invalid_time_or_coordinate,third_party,no_coordinates,,,,,,
FREP-89413-V,224910,2024-01-02 07:00:00+00:00,1,208848,2024-01-06 09:20:00+00:00,2,True,98.33333333333331,,,,,,invalid_time_or_coordinate,external_or_customer,no_coordinates,,,,,,
FREP-16107-O,220147,2023-11-27 04:08:00+00:00,1,55661,2023-11-27 10:18:00+00:00,2,True,6.166666666666667,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-345455-Z,212899,2022-12-10 14:36:00+00:00,1,163994,2022-12-10 21:19:00+00:00,2,True,6.716666666666667,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-286860-Z,227704,2022-02-20 07:04:00+00:00,1,137053,2022-02-20 15:10:00+00:00,2,True,8.1,,,,,,invalid_time_or_coordinate,weather_natural,no_coordinates,,,,,,
FREP-323509-G,147564,2023-06-30 14:14:00+00:00,1,108529,2023-07-01 18:59:00+00:00,2,True,28.75,,,,,,invalid_time_or_coordinate,technical_asset,no_coordinates,,,,,,
FREP-313050-G,209944,2023-03-17 15:30:00+00:00,1,62622,2023-03-17 15:34:00+00:00,2,True,0.0666666666666666,,,,51.2517811437849,1.21405703390067,weather_request_unavailable,external_or_customer,not_found_needs_new_request,51.3,1.2,,,,
FREP-327946-Z,120437,2022-09-12 18:22:00+00:00,1,53684,2022-09-12 20:58:00+00:00,3,True,2.6,,,,52.1035028959206,1.53666567208446,weather_request_unavailable,non_fault_or_unknown,not_found_needs_new_request,52.1,1.5,,,,
FREP-255667-G,229872,2021-09-13 10:46:00+00:00,1,138881,2021-09-13 14:40:00+00:00,2,True,3.9,,,,50.8931649578315,-0.313200842296704,weather_request_unavailable,external_or_customer,not_found_needs_new_request,50.9,-0.3,,,,
FREP-300881-G,90345,2022-12-07 14:16:00+00:00,2,32311,2022-12-07 15:46:00+00:00,3,True,1.5,,,,,,invalid_time_or_coordinate,non_fault_or_unknown,no_coordinates,,,,,,
FREP-57615-V,104449,2021-04-24 08:47:00+00:00,2,56531,2021-04-24 11:20:00+00:00,1,True,2.55,,,,,,invalid_time_or_coordinate,third_party,no_coordinates,,,,,,
