path,task,model,config,split,start_tau,start_h,tau,h,b,objective,success,status,message,iterations,tau_at_bound,h_at_bound,b_at_bound
time_frozen_fit,R_log,S04,"{""control_lambda"":0.1}",P4_P5,18.5,5.0,12.882361266612369,0.05000000000000001,0.049739705808273804,2.4919369433899434,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,False,True,False
time_frozen_fit,R_log,S04,"{""control_lambda"":0.1}",P4_P5,23.799999237060547,0.5,12.882177781653548,0.05000000000000001,0.04973944694570265,2.491936943192243,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,False,True,False
time_frozen_fit,R_log,S04,"{""control_lambda"":0.1}",P4_P5,23.799999237060547,2.0,12.883492435121012,0.05000000000000001,0.04974130051213388,2.4919369468976114,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,14,False,True,False
time_frozen_fit,R_log,S04,"{""control_lambda"":0.1}",P4_P5,23.799999237060547,5.0,12.881275933325659,0.05000000000000001,0.04973817384015344,2.491936943734661,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,False,True,False
time_frozen_fit,R_log,S04,"{""control_lambda"":0.1}",P4_P5,29.799999237060547,0.5,12.881799103372172,0.05000000000000001,0.049738912535414626,2.491936943113145,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,17,False,True,False
time_frozen_fit,R_log,S04,"{""control_lambda"":0.1}",P4_P5,29.799999237060547,2.0,12.884870346163815,0.05000000000000001,0.04974324038786637,2.4919369564590004,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,22,False,True,False
time_frozen_fit,R_log,S04,"{""control_lambda"":0.1}",P4_P5,29.799999237060547,5.0,12.88413008851064,0.05000000000000001,0.04974219858952922,2.4919369506031965,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,False,True,False
time_frozen_fit,R_C_log,S04,"{""control_lambda"":0.1}",P4_P5,8.699999809265137,0.5,12.863558094369829,0.05000000000000001,0.05612654307432033,2.380839895640031,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9,False,True,False
time_frozen_fit,R_C_log,S04,"{""control_lambda"":0.1}",P4_P5,8.699999809265137,2.0,12.862844773843708,0.05000000000000001,0.05612541245722384,2.3808398927246497,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,True,False
time_frozen_fit,R_C_log,S04,"{""control_lambda"":0.1}",P4_P5,8.699999809265137,5.0,12.862702448458482,0.05000000000000001,0.056125186764607274,2.38083989237906,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,True,False
time_frozen_fit,R_C_log,S04,"{""control_lambda"":0.1}",P4_P5,18.5,0.5,12.862548932952091,0.05000000000000001,0.05612494328763064,2.380839892094484,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,13,False,True,False
time_frozen_fit,R_C_log,S04,"{""control_lambda"":0.1}",P4_P5,18.5,2.0,12.862248120596833,0.05000000000000001,0.05612446607720863,2.380839891802463,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,14,False,True,False
time_frozen_fit,R_C_log,S04,"{""control_lambda"":0.1}",P4_P5,18.5,5.0,12.861181354754432,0.05000000000000001,0.05612277247733283,2.3808398936085555,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,14,False,True,False
time_frozen_fit,R_C_log,S04,"{""control_lambda"":0.1}",P4_P5,23.799999237060547,0.5,12.863889114070277,0.05000000000000001,0.05612706744186489,2.38083989766195,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,10,False,True,False
time_frozen_fit,R_C_log,S04,"{""control_lambda"":0.1}",P4_P5,23.799999237060547,2.0,12.863161139614185,0.05000000000000001,0.056125914008073895,2.3808398937743487,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,12,False,True,False
time_frozen_fit,R_C_log,S04,"{""control_lambda"":0.1}",P4_P5,23.799999237060547,5.0,12.86145155378267,0.05000000000000001,0.05612320163454765,2.3808398927311747,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,23,False,True,False
time_frozen_fit,R_C_log,S04,"{""control_lambda"":0.1}",P4_P5,29.799999237060547,0.5,12.860239548483733,0.05000000000000001,0.05612127560284316,2.3808398989003656,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,11,False,True,False
time_frozen_fit,R_C_log,S04,"{""control_lambda"":0.1}",P4_P5,29.799999237060547,2.0,12.86239896145454,0.05000000000000001,0.05612470539175764,2.3808398919049116,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,19,False,True,False
time_frozen_fit,R_C_log,S04,"{""control_lambda"":0.1}",P4_P5,29.799999237060547,5.0,12.862480394058025,0.05000000000000001,0.056124834571042684,2.3808398919969984,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,False,True,False
