Incident Reference,cause_group_official,customers_v2_event_excl_reinterruptions,duration_A_customer_weighted_hours,duration_B_full_span_hours,lat,lon,incident_date_utc,temperature_0h,pressure_msl_0h,gust_0h,precipitation_24h_sum,weather_status_v3,LAD21CD,population,rural_urban_classification,deprivation_gap_pct,morans_i,income_deprivation_rate,cv_fold_v3,urban_binary,log_population,incident_year,incident_month,log_duration_B_full_span_hours,log1p_customers_v2
FREP-315189-Z,technical_asset,0.0,,1.0,51.7651303357817,-0.239016222977169,2022-07-13,19.799999237060547,1020.9000244140624,5.0,0.2000000029802322,matched,E07000241,120308.0,Urban with City and Town,0.204,0.34,0.086,0.0,1.0,11.697810400167343,2022,7,0.0,0.0
FREP-74725-V,technical_asset,3.0,14.85,14.85,51.1176023620788,-0.162700185396882,2021-11-07,5.75,1023.5999755859376,3.900000095367432,0.0,matched,E07000226,118607.0,Urban with City and Town,0.2629999999999999,0.28,0.11,3.0,1.0,11.683570785726465,2021,11,2.6979998652487085,1.3862943611198906
FREP-315451-G,weather_natural,1.0,2.533333333333333,2.533333333333333,50.8796073879873,0.241262929591364,2023-04-12,7.099999904632568,992.2999877929688,24.100000381469727,16.099998474121094,matched,E07000065,164861.0,Mainly Rural (rural including hub towns >=80%) ,0.237,0.29,0.073,4.0,0.0,12.012857973601582,2023,4,0.9295359586241757,0.6931471805599453
FREP-316354-G,technical_asset,181.0,0.3833333333333333,0.3833333333333333,51.3412853502412,0.715243085981626,2023-04-20,6.5,1018.0999755859376,11.899999618530272,1.900000095367432,matched,E07000113,156180.0,Largely Rural (rural including hub towns 50-79%) ,0.407,0.43,0.149,4.0,0.0,11.958764467216666,2023,4,-0.9588503462929511,5.204006687076795
FREP-316449-G,technical_asset,1.0,20.35,20.35,51.3178958672932,0.0324546277819278,2023-04-21,8.800000190734863,1010.0,5.199999809265137,4.800000190734863,matched,E09000006,332482.0,Urban with Major Conurbation,0.291,0.5,0.091,4.0,1.0,12.71434100227433,2023,4,3.013080911888604,0.6931471805599453
FREP-316489-Z,weather_natural,126.0,5.466666666666667,5.466666666666667,51.8680750681031,0.370549140110797,2022-07-18,25.200000762939453,1017.0999755859376,4.699999809265137,0.0,matched,E07000077,92650.0,Mainly Rural (rural including hub towns >=80%) ,0.113,0.06,0.054,3.0,0.0,11.436584231713505,2022,7,1.698669046162043,4.844187086458591
FREP-316518-G,technical_asset,1.0,3.466666666666667,3.466666666666667,51.06019882791,0.811198677158435,2023-04-23,10.800000190734863,1000.9000244140624,11.399999618530272,5.399999618530273,matched,E07000105,139010.0,Urban with Significant Rural (rural including hub towns 26-49%),0.291,0.34,0.11,1.0,1.0,11.842301151971139,2023,4,1.2431935174792172,0.6931471805599453
FREP-316632-G,technical_asset,0.0,,1.0,50.86785223961,0.590893266860253,2023-04-24,7.550000190734863,1011.7000122070312,7.800000190734863,8.199999809265137,matched,E07000062,91221.0,Urban with City and Town,0.454,0.27,0.202,2.0,1.0,11.421040412713825,2023,4,0.0,0.0
FREP-253581-G,technical_asset,1.0,12.466666666666669,12.466666666666669,51.3540076168943,1.09524392810905,2021-07-04,18.384498596191406,1009.0,10.5,2.299999952316284,matched,E07000106,156631.0,Urban with City and Town,0.248,0.17,0.1,4.0,1.0,11.961647999525288,2021,7,2.5230584157523768,0.6931471805599453
FREP-316801-J,technical_asset,1.0,7.033333333333333,7.033333333333333,51.4575730420073,-0.0746040039832204,2023-05-09,14.050000190734863,1011.2999877929688,7.099999904632568,9.0,matched,E09000028,313485.0,Urban with Major Conurbation,0.374,0.43,0.162,3.0,1.0,12.65550679102046,2023,5,1.9506607518139112,0.6931471805599453
FREP-316821-J,technical_asset,1.0,9.466666666666669,9.466666666666669,51.4906347192032,-0.221826595389063,2023-05-11,16.950000762939453,1015.2999877929688,3.5999999046325684,7.699999809265137,matched,E09000013,187479.0,Urban with Major Conurbation,0.3409999999999999,0.29,0.142,2.0,1.0,12.141422118120134,2023,5,2.247776856499051,0.6931471805599453
FREP-316619-Z,technical_asset,0.0,,1.0,51.6520335965585,-0.0569634759424909,2023-08-19,20.0,1012.4000244140624,13.0,7.90000057220459,matched,E09000010,328014.0,Urban with Major Conurbation,0.3209999999999999,0.66,0.171,1.0,1.0,12.70081156938222,2023,8,0.0,0.0
FREP-316647-J,technical_asset,1.0,5.616666666666666,5.616666666666666,51.4524131324733,0.180486009646744,2023-05-06,14.550000190734863,1014.5999755859376,7.599999904632568,2.900000095367432,matched,E09000004,252124.0,Urban with Major Conurbation,0.257,0.57,0.106,2.0,1.0,12.437676308962082,2023,5,1.725738368130261,0.6931471805599453
FREP-316714-J,technical_asset,1.0,2.8,2.8,51.4524131324733,0.180486009646744,2023-05-07,12.449999809265137,1019.9000244140624,4.199999809265137,0.6000000238418579,matched,E09000004,252124.0,Urban with Major Conurbation,0.257,0.57,0.106,0.0,1.0,12.437676308962082,2023,5,1.0296194171811581,0.6931471805599453
FREP-253830-Z,technical_asset,0.0,,1.1333333333333333,51.5741550554878,-0.212883238659527,2021-08-11,21.14999961853028,1017.7999877929688,8.800000190734863,0.0,matched,E09000003,388955.0,Urban with Major Conurbation,0.319,0.36,0.111,0.0,1.0,12.87121893467506,2021,8,0.125163142954006,0.0
FREP-316961-J,technical_asset,1.0,3.9166666666666665,3.9166666666666665,51.5035751427517,0.0436168634007768,2023-05-11,13.5,1015.9000244140624,4.5,5.699999809265137,matched,E09000025,368194.0,Urban with Major Conurbation,0.2799999999999999,0.22,0.169,2.0,1.0,12.81636525215676,2023,5,1.3652409519220583,0.6931471805599453
FREP-316906-J,technical_asset,0.0,,1.0,51.5687137747035,0.0842568054883287,2023-07-14,17.5,1007.4000244140624,9.0,2.1999998092651367,matched,E09000026,316556.0,Urban with Major Conurbation,0.2739999999999999,0.41,0.121,4.0,1.0,12.665255440144245,2023,7,0.0,0.0
FREP-317003-J,technical_asset,22.0,4.0,4.0,51.5315579574,-0.116871464052454,2023-05-11,12.300000190734863,1015.7999877929688,4.5,7.100000381469727,matched,E09000019,222333.0,Urban with Major Conurbation,0.31,0.16,0.179,2.0,1.0,12.311931536978152,2023,5,1.3862943611198906,3.1354942159291497
FREP-253990-Z,weather_natural,9.0,0.1666666666666666,0.1666666666666666,51.8492678297244,-0.64652517922432,2021-08-06,13.75,1000.0999755859376,10.5,1.7000000476837158,matched,E06000060,555161.0,Urban with Significant Rural (rural including hub towns 26-49%),0.1874999999999999,0.3,0.06325,0.0,1.0,13.227013440750667,2021,8,-1.7917594692280554,2.302585092994046
FREP-317334-J,technical_asset,1.0,10.066666666666666,10.066666666666666,51.5323619330958,0.056930913265542,2023-05-15,6.300000190734863,1024.0999755859375,2.900000095367432,1.100000023841858,matched,E09000025,368194.0,Urban with Major Conurbation,0.2799999999999999,0.22,0.169,1.0,1.0,12.81636525215676,2023,5,2.3092296357127142,0.6931471805599453
FREP-317338-J,technical_asset,0.0,,1.0,51.6271376055075,0.029948701308337,2023-05-16,8.0,1024.4000244140625,5.300000190734863,0.3000000119209289,matched,E07000072,136176.0,Urban with Significant Rural (rural including hub towns 26-49%),0.224,0.14,0.091,4.0,1.0,11.821703445716743,2023,5,0.0,0.0
FREP-254329-G,technical_asset,0.0,,0.1666666666666666,51.3857338867586,-0.294822435083174,2021-07-23,14.550000190734863,1019.9000244140624,4.699999809265137,0.0,matched,E09000021,167992.0,Urban with Major Conurbation,0.2809999999999999,0.16,0.078,1.0,1.0,12.031671638203955,2021,7,-1.7917594692280554,0.0
FREP-253997-G,technical_asset,1.0,14.516666666666667,14.516666666666667,51.1528733469282,0.176344217376513,2021-07-15,13.899999618530272,1024.9000244140625,7.099999904632568,0.0,matched,E07000111,120823.0,Largely Rural (rural including hub towns 50-79%) ,0.249,0.33,0.075,2.0,0.0,11.702081943710569,2021,7,2.675297414630402,0.6931471805599453
FREP-317204-G,weather_natural,0.0,,1.7333333333333334,51.3412853502412,0.715243085981626,2023-05-01,12.25,1019.2000122070312,4.199999809265137,1.2000000476837158,matched,E07000113,156180.0,Largely Rural (rural including hub towns 50-79%) ,0.407,0.43,0.149,4.0,0.0,11.958764467216666,2023,5,0.550046336919272,0.0
FREP-254147-G,weather_natural,1.0,20.933333333333334,20.933333333333334,51.1528733469282,0.176344217376513,2021-07-19,23.200000762939453,1019.7999877929688,2.900000095367432,1.2000000476837158,matched,E07000111,120823.0,Largely Rural (rural including hub towns 50-79%) ,0.249,0.33,0.075,1.0,0.0,11.702081943710569,2021,7,3.0413427848060435,0.6931471805599453
FREP-317210-Z,technical_asset,1.0,2.7,2.7,51.5656442751686,0.391332461295263,2022-07-21,18.450000762939453,1020.0,5.0,1.2000000476837158,matched,E06000034,176778.0,Urban with Major Conurbation,0.3289999999999999,0.4,0.13,3.0,1.0,12.082649987053939,2022,7,0.9932517730102834,0.6931471805599453
FREP-317273-Z,technical_asset,1.0,4.483333333333333,4.483333333333333,52.1880935162035,0.186107578703625,2022-07-21,19.549999237060547,1021.7000122070312,7.800000190734863,9.700000762939451,matched,E07000012,165727.0,Largely Rural (rural including hub towns 50-79%) ,0.1559999999999999,0.02,0.056,3.0,0.0,12.01809713522202,2022,7,1.5003668173797384,0.6931471805599453
FREP-317530-Z,technical_asset,1.0,5.066666666666666,5.066666666666666,52.1499445946593,-0.420771552305244,2022-07-22,17.700000762939453,1020.9000244140624,8.0,0.5,matched,E06000055,187624.0,Urban with Significant Rural (rural including hub towns 26-49%),0.3189999999999999,0.36,0.114,1.0,1.0,12.142195239141413,2022,7,1.622683139184121,0.6931471805599453
FREP-317553-Z,weather_natural,1.0,7.233333333333333,7.233333333333333,51.7908143998246,1.14547156737431,2022-07-22,18.02400016784668,1020.2999877929688,10.600000381469728,0.8999999761581421,matched,E07000076,151530.0,Largely Rural (rural including hub towns 50-79%) ,0.5249999999999999,0.49,0.173,1.0,0.0,11.928538904130209,2022,7,1.9786999718783043,0.6931471805599453
FREP-317589-J,technical_asset,0.0,,1.0,51.4114161262174,-0.156410405717846,2023-05-18,10.25,1028.5999755859375,4.800000190734863,0.1000000014901161,matched,E09000024,217135.0,Urban with Major Conurbation,0.285,0.58,0.1,1.0,1.0,12.288274558901955,2023,5,0.0,0.0
FREP-317610-G,technical_asset,1513.0,0.1166666666666666,0.1166666666666666,51.3496288826116,-0.250310342454797,2023-05-05,13.699999809265137,1015.0999755859376,10.600000381469728,0.3000000119209289,matched,E07000208,82614.0,Urban with Major Conurbation,0.183,0.19,0.056,3.0,1.0,11.321934436672427,2023,5,-2.148434413166788,7.322510433997394
FREP-254321-J,technical_asset,0.0,,1.0,51.4273148665817,-0.0011453394599783,2021-05-14,10.399999618530272,1010.2999877929688,8.199999809265137,1.7000000476837158,matched,E09000023,300013.0,Urban with Major Conurbation,0.294,0.31,0.164,0.0,1.0,12.61158108603281,2021,5,0.0,0.0
FREP-317642-G,technical_asset,4.0,10.733333333333333,10.733333333333333,50.8435465287264,-0.173813212740947,2023-05-05,13.85550022125244,1015.5,12.100000381469728,2.0999999046325684,matched,E06000043,281135.0,Urban with City and Town,0.3819999999999999,0.33,0.123,3.0,1.0,12.546590259994021,2023,5,2.373354163882253,1.6094379124341003
FREP-254448-G,technical_asset,0.0,,0.1666666666666666,51.3980498212875,-0.287162363796428,2021-07-26,21.850000381469727,1009.0999755859376,7.599999904632568,2.800000190734864,matched,E09000021,167992.0,Urban with Major Conurbation,0.2809999999999999,0.16,0.078,1.0,1.0,12.031671638203955,2021,7,-1.7917594692280554,0.0
FREP-254519-Z,technical_asset,0.0,,1.0,51.5871108159934,-0.218654249431747,2021-08-09,13.75,1013.7000122070312,6.599999904632568,9.0,matched,E09000003,388955.0,Urban with Major Conurbation,0.319,0.36,0.111,1.0,1.0,12.87121893467506,2021,8,0.0,0.0
FREP-254588-Z,technical_asset,34.0,1.0666666666666669,1.0666666666666669,52.6012987580131,1.02250058724456,2021-08-10,20.549999237060547,1014.4000244140624,8.5,0.8000000715255737,matched,E07000143,142160.0,Mainly Rural (rural including hub towns >=80%) ,0.207,0.18,0.1,2.0,0.0,11.864708462828533,2021,8,0.06453852113757137,3.5553480614894135
FREP-317986-G,weather_natural,1.0,33.016666666666666,33.016666666666666,50.927579327247,-0.390106657160305,2023-05-09,15.699999809265137,1009.9000244140624,9.399999618530272,12.699999809265137,matched,E07000227,149741.0,Largely Rural (rural including hub towns 50-79%) ,0.124,0.03,0.056,3.0,0.0,11.916662414004664,2023,5,3.4970124844764503,0.6931471805599453
FREP-254488-Z,technical_asset,1.0,0.9166666666666666,0.9166666666666666,51.724849731361,0.666506126793838,2021-08-10,18.700000762939453,1015.5999755859376,4.300000190734863,0.4000000059604645,matched,E07000074,66611.0,Mainly Rural (rural including hub towns >=80%) ,0.185,0.05,0.086,2.0,0.0,11.106625008055381,2021,8,-0.08701137698962981,0.6931471805599453
FREP-254546-G,technical_asset,1.0,19.05,19.05,51.3190732065932,-0.141243485983054,2021-07-28,15.899999618530272,1007.2999877929688,16.700000762939453,3.000000238418579,matched,E09000008,390691.0,Urban with Major Conurbation,0.4009999999999999,0.49,0.136,0.0,1.0,12.87567224520067,2021,7,2.94706710157271,0.6931471805599453
FREP-254775-G,weather_natural,150.0,0.9666666666666668,0.9666666666666668,51.3190732065932,-0.141243485983054,2021-08-05,16.799999237060547,1008.0999755859376,10.899999618530272,1.100000023841858,matched,E09000008,390691.0,Urban with Major Conurbation,0.4009999999999999,0.49,0.136,0.0,1.0,12.87567224520067,2021,8,-0.03390155167568123,5.017279836814924
FREP-317960-G,technical_asset,0.0,,5.183333333333334,50.8177200338333,-0.411178152730659,2023-05-18,12.364500045776367,1027.5,4.599999904632568,0.4000000059604645,matched,E07000229,112897.0,Urban with City and Town,0.23,0.22,0.101,1.0,1.0,11.634231177596929,2023,5,1.6454483499571335,0.0
FREP-254570-Z,weather_natural,1.0,5.366666666666666,5.366666666666666,52.2609258166513,1.025185085299,2021-08-10,19.100000381469727,1014.2999877929688,9.899999618530272,3.6999998092651367,matched,E07000203,103398.0,Mainly Rural (rural including hub towns >=80%) ,0.244,0.01,0.071,2.0,0.0,11.546340898509632,2021,8,1.6802069833223074,0.6931471805599453
FREP-318224-Z,technical_asset,1.0,7.183333333333334,7.183333333333334,51.7908143998246,1.14547156737431,2022-07-26,19.52400016784668,1019.0,6.800000190734863,0.0,matched,E07000076,151530.0,Largely Rural (rural including hub towns 50-79%) ,0.5249999999999999,0.49,0.173,3.0,0.0,11.928538904130209,2022,7,1.9717635278816472,0.6931471805599453
FREP-317977-J,technical_asset,1.0,4.133333333333334,4.133333333333334,51.5931847836538,0.0841496939754189,2023-05-27,12.699999809265137,1028.4000244140625,9.600000381469728,0.0,matched,E09000026,316556.0,Urban with Major Conurbation,0.2739999999999999,0.41,0.121,3.0,1.0,12.665255440144245,2023,5,1.4190841839428816,0.6931471805599453
FREP-318194-J,technical_asset,0.0,,1.0,51.4596810194951,0.0784216086642374,2023-07-27,21.0,1003.0,11.399999618530272,14.300000190734863,matched,E09000011,296420.0,Urban with Major Conurbation,0.312,0.34,0.159,4.0,1.0,12.599532646510905,2023,7,0.0,0.0
FREP-318144-G,weather_natural,2.0,0.5,0.5,51.2249983605574,0.111642618744927,2023-05-10,12.899999618530272,1013.2000122070312,9.100000381469728,9.299999237060549,matched,E07000111,121774.0,Largely Rural (rural including hub towns 50-79%) ,0.249,0.33,0.075,4.0,0.0,11.709922146774879,2023,5,-0.6931471805599453,1.0986122886681098
FREP-318075-J,technical_asset,11.0,1.666666666666667,1.6666666666666667,51.4224843258183,0.0581639046629971,2023-05-25,8.050000190734863,1027.699951171875,2.5,0.0,matched,E09000006,332482.0,Urban with Major Conurbation,0.291,0.5,0.091,0.0,1.0,12.71434100227433,2023,5,0.5108256237659907,2.4849066497880004
FREP-318187-Z,technical_asset,1.0,7.933333333333334,7.933333333333334,52.1267409229522,-0.482627126732345,2022-07-26,15.5,1018.7999877929688,4.699999809265137,0.7000000476837158,matched,E06000055,187624.0,Urban with Significant Rural (rural including hub towns 26-49%),0.3189999999999999,0.36,0.114,3.0,1.0,12.142195239141413,2022,7,2.0710732920093196,0.6931471805599453
FREP-255258-G,technical_asset,7.0,1.1666666666666667,1.1666666666666667,51.0625883740542,0.836250943006752,2021-08-27,19.049999237060547,1022.2000122070312,9.699999809265137,0.1000000014901161,matched,E07000105,133221.0,Urban with Significant Rural (rural including hub towns 26-49%),0.291,0.34,0.11,2.0,1.0,11.79976468231942,2021,8,0.15415067982725836,2.0794415416798357
FREP-317916-G,technical_asset,1.0,8.5,8.5,50.7743872554242,0.101224173934288,2023-05-09,13.75,1011.0999755859376,9.899999618530272,9.800000190734863,matched,E07000063,101605.0,Urban with Significant Rural (rural including hub towns 26-49%),0.225,0.36,0.099,3.0,1.0,11.528848025514044,2023,5,2.1400661634962708,0.6931471805599453
FREP-318001-G,weather_natural,75.0,0.05,0.05,51.2137965127279,0.0087803429374094,2023-05-09,14.850000381469728,1009.4000244140624,6.800000190734863,14.30000114440918,matched,E07000215,90049.0,Urban with Significant Rural (rural including hub towns 26-49%),0.145,0.07,0.063,3.0,1.0,11.408109245600743,2023,5,-2.995732273553991,4.330733340286331
FREP-318157-J,technical_asset,0.0,,1.0,51.4575730420073,-0.0746040039832204,2023-05-27,18.200000762939453,1025.0999755859375,7.5,0.0,matched,E09000028,313485.0,Urban with Major Conurbation,0.374,0.43,0.162,3.0,1.0,12.65550679102046,2023,5,0.0,0.0
FREP-322262-G,weather_natural,47.0,1.1666666666666667,1.1666666666666667,50.989661506499,-0.240669166666228,2023-06-18,17.799999237060547,1007.5999755859376,5.599999904632568,17.30000114440918,matched,E07000228,158410.0,Urban with City and Town,0.155,0.02,0.053,3.0,1.0,11.972941887682897,2023,6,0.15415067982725836,3.871201010907891
FREP-322088-Z,technical_asset,2.0,8.4,8.4,51.6711764097376,-0.381206747132048,2022-08-16,15.199999809265137,1005.5999755859376,2.5,0.2000000029802322,matched,E07000103,103038.0,Urban with Major Conurbation,0.2189999999999999,0.14,0.092,2.0,1.0,11.542853131211917,2022,8,2.128231705849268,1.0986122886681098
FREP-322097-Z,technical_asset,1.0,5.666666666666667,5.666666666666667,51.5592363151467,-0.27107272199345,2022-08-16,18.39999961853028,1006.5,2.799999952316284,0.699999988079071,matched,E09000005,341505.0,Urban with Major Conurbation,0.3239999999999999,0.55,0.155,2.0,1.0,12.741117599174233,2022,8,1.7346010553881064,0.6931471805599453
FREP-322116-G,weather_natural,1309.0,0.5263305322128852,0.8333333333333334,51.146313212672,0.847145562810736,2023-06-17,17.200000762939453,1015.2000122070312,4.599999904632568,0.0,matched,E07000105,139010.0,Urban with Significant Rural (rural including hub towns 26-49%),0.291,0.34,0.11,3.0,1.0,11.842301151971139,2023,6,-0.1823215567939546,7.177782416195197
FREP-319561-G,technical_asset,0.0,,1.0,51.3719861093954,-0.127104364067281,2023-05-24,18.299999237060547,1024.800048828125,7.599999904632568,0.0,matched,E09000029,212336.0,Urban with Major Conurbation,0.289,0.36,0.095,4.0,1.0,12.26592520467703,2023,5,0.0,0.0
FREP-319318-G,technical_asset,1.0,16.133333333333333,16.133333333333333,50.86785223961,0.590893266860253,2023-05-22,14.649999618530272,1021.9000244140624,8.100000381469727,0.1000000014901161,matched,E07000062,91221.0,Urban with City and Town,0.454,0.27,0.202,3.0,1.0,11.421040412713825,2023,5,2.7808875250544762,0.6931471805599453
FREP-319670-G,technical_asset,2.0,0.7,0.7,51.1511090372096,-0.504034443005657,2023-05-26,16.700000762939453,1031.0,10.800000190734863,0.0,matched,E07000216,132749.0,Largely Rural (rural including hub towns 50-79%) ,0.1689999999999999,0.03,0.054,0.0,0.0,11.796215406119128,2023,5,-0.35667494393873245,1.0986122886681098
FREP-319634-J,technical_asset,5.0,24.99333333333333,122.63333333333334,51.5167831984502,-0.0709405654132755,2023-06-14,17.5,1019.0999755859376,5.599999904632568,0.0,matched,E09000030,329143.0,Urban with Major Conurbation,0.293,0.28,0.192,2.0,1.0,12.70424758577029,2023,6,4.809198873442619,1.791759469228055
FREP-319642-G,technical_asset,0.0,,8.716666666666667,51.3126157196458,0.911552531759317,2023-05-25,11.800000190734863,1028.5999755859375,5.099999904632568,0.0,matched,E07000113,156180.0,Largely Rural (rural including hub towns 50-79%) ,0.407,0.43,0.149,0.0,0.0,11.958764467216666,2023,5,2.1652369018428224,0.0
FREP-331189-G,technical_asset,33.0,1.1333333333333333,1.1333333333333333,50.810396604711,-0.384117133839923,2023-09-01,20.714500427246094,1011.0,9.399999618530272,22.89999961853028,matched,E07000229,112897.0,Urban with City and Town,0.23,0.22,0.101,4.0,1.0,11.634231177596929,2023,9,0.125163142954006,3.5263605246161616
FREP-331200-Z,technical_asset,2.0,3.716666666666667,3.716666666666667,52.2809766401816,-0.226553836224093,2022-09-30,9.25,1008.0,5.300000190734863,0.0,matched,E07000011,184117.0,Mainly Rural (rural including hub towns >=80%) ,0.207,0.3,0.074,4.0,0.0,12.123326704076948,2022,9,1.3128272092380182,1.0986122886681098
FREP-319763-J,technical_asset,0.0,,1.0,51.4705616087648,-0.177194384934582,2023-08-06,17.700000762939453,1017.4000244140624,10.899999618530272,6.300000190734863,matched,E09000032,333859.0,Urban with Major Conurbation,0.266,0.35,0.107,4.0,1.0,12.718474027137416,2023,8,0.0,0.0
FREP-331229-G,technical_asset,1.0,20.33333333333333,20.33333333333333,51.3601204734541,0.445798656677721,2023-09-01,21.39999961853028,1011.7000122070312,2.0,3.299999952316284,matched,E06000035,288003.0,Urban with City and Town,0.3849999999999999,0.39,0.134,4.0,1.0,12.570726175730497,2023,9,3.0122615755052013,0.6931471805599453
FREP-331289-G,technical_asset,2.0,35.75833333333333,72.71666666666667,51.3572982107756,-0.0325765679817731,2023-09-02,22.149999618530277,1021.5,8.399999618530273,1.8000000715255735,matched,E09000008,402217.0,Urban with Major Conurbation,0.4009999999999999,0.49,0.136,1.0,1.0,12.904747022956034,2023,9,4.286570610901509,1.0986122886681098
FREP-331359-Z,technical_asset,2.0,9.866666666666667,9.866666666666667,51.6544544127317,-0.199230880385685,2022-09-30,14.399999618530272,1003.5999755859376,14.100000381469728,0.5,matched,E09000003,390371.0,Urban with Major Conurbation,0.319,0.36,0.111,4.0,1.0,12.874852847975086,2022,9,2.289162072661905,1.0986122886681098
FREP-322593-J,technical_asset,1.0,0.6666666666666666,0.6666666666666666,51.5618018795464,-0.0831316302904071,2023-07-19,19.89999961853028,1014.5,10.100000381469728,1.900000095367432,matched,E09000012,265411.0,Urban with Major Conurbation,0.343,0.23,0.196,2.0,1.0,12.489034846893992,2023,7,-0.40546510810816444,0.6931471805599453
FREP-319728-Z,technical_asset,14.0,0.9,0.9,52.5569506703647,1.38647204026263,2022-08-03,23.049999237060547,1012.5,11.600000381469728,0.0,matched,E07000149,144641.0,Mainly Rural (rural including hub towns >=80%) ,0.15,0.05,0.078,3.0,0.0,11.882010089318918,2022,8,-0.10536051565782628,2.70805020110221
FREP-319736-G,technical_asset,1.0,9.966666666666669,9.966666666666669,51.0857365852369,1.15055423037676,2023-05-26,12.633999824523926,1031.300048828125,13.800000190734863,0.0,matched,E07000112,111486.0,Urban with Significant Rural (rural including hub towns 26-49%),0.3339999999999999,0.43,0.145,0.0,1.0,11.62165430146081,2023,5,2.2992461917285314,0.6931471805599453
FREP-319778-G,weather_natural,1.0,3.933333333333333,3.933333333333333,51.2563268556425,1.02368290117269,2023-05-26,12.25,1030.800048828125,13.0,0.0,matched,E07000106,160826.0,Urban with City and Town,0.248,0.17,0.1,0.0,1.0,11.988078314198622,2023,5,1.3694872428035094,0.6931471805599453
FREP-322506-J,technical_asset,0.0,,1.0,51.4375786403443,-0.157745633979461,2023-08-07,19.850000381469727,1019.2000122070312,9.699999809265137,0.4000000059604645,matched,E09000032,333859.0,Urban with Major Conurbation,0.266,0.35,0.107,3.0,1.0,12.718474027137416,2023,8,0.0,0.0
FREP-322612-Z,technical_asset,7.0,1.5166666666666668,1.5166666666666666,51.6097459425312,-0.312481421021654,2022-09-01,22.25,1019.7000122070312,11.399999618530272,0.0,matched,E09000015,261798.0,Urban with Major Conurbation,0.238,0.26,0.109,1.0,1.0,12.475328493009352,2022,9,0.41651494429474933,2.0794415416798357
FREP-319945-J,technical_asset,0.0,,93.75,51.5076883210996,-0.0988197556324697,2023-06-19,14.449999809265137,1009.4000244140624,5.0,16.899999618530273,matched,E09000028,313485.0,Urban with Major Conurbation,0.374,0.43,0.162,4.0,1.0,12.65550679102046,2023,6,4.54063166485052,0.0
FREP-77093-V,weather_natural,1477.0,0.8,0.8,50.9823414683587,0.0027766790657315,2022-02-19,8.399999618530273,1008.4000244140624,15.699999809265137,4.099999904632568,matched,E07000063,100693.0,Urban with Significant Rural (rural including hub towns 26-49%),0.225,0.36,0.099,1.0,1.0,11.519831562884328,2022,2,-0.2231435513142097,7.298445101508147
FREP-77146-C,weather_natural,382.0,0.55,0.55,52.6546936827359,1.45102710043497,2023-07-15,20.89999961853028,998.7999877929688,19.39999961853028,23.5,matched,E07000144,135997.0,Urban with Significant Rural (rural including hub towns 26-49%),0.129,0.01,0.072,2.0,1.0,11.820388105651361,2023,7,-0.5978370007556204,5.948034989180646
FREP-77165-V,weather_natural,2.0,81.45,81.45,51.3178958672932,0.0324546277819278,2022-02-21,8.850000381469727,1004.9000244140624,19.799999237060547,3.0,matched,E09000006,329930.0,Urban with Major Conurbation,0.291,0.5,0.091,3.0,1.0,12.706635789729656,2022,2,4.399989335048054,1.0986122886681098
FREP-77156-V,technical_asset,7.0,96.95,96.95,51.2394868801445,0.707680376471689,2022-02-20,8.75,997.4000244140624,25.100000381469727,2.200000047683716,matched,E07000110,180144.0,Urban with Significant Rural (rural including hub towns 26-49%),0.297,0.32,0.095,2.0,1.0,12.101511810042911,2022,2,4.574195381688661,2.0794415416798357
FREP-320402-J,technical_asset,1.0,4.283333333333333,4.283333333333333,51.5357624271409,0.0798094496235656,2023-07-07,26.450000762939453,1015.5999755859376,7.199999809265137,0.0,matched,E09000002,226301.0,Urban with Major Conurbation,0.254,0.27,0.194,4.0,1.0,12.329621250524813,2023,7,1.454731522673119,0.6931471805599453
FREP-320057-G,technical_asset,1.0,28.05,28.05,51.0729133018242,1.09287207346923,2023-05-30,10.810500144958496,1027.5,14.899999618530272,0.0,matched,E07000112,111486.0,Urban with Significant Rural (rural including hub towns 26-49%),0.3339999999999999,0.43,0.145,3.0,1.0,11.62165430146081,2023,5,3.3339886319687055,0.6931471805599453
FREP-77240-C,technical_asset,11.0,0.8833333333333333,0.8833333333333333,52.0033645953028,-0.0260054064410747,2023-07-16,18.549999237060547,1008.9000244140624,16.700000762939453,1.900000095367432,matched,E07000099,135752.0,Urban with Significant Rural (rural including hub towns 26-49%),0.211,0.18,0.079,2.0,1.0,11.818584970652662,2023,7,-0.12405264866997888,2.4849066497880004
FREP-320162-Z,technical_asset,2.0,6.233333333333333,9.883333333333333,51.5627091314155,0.650513115757398,2022-08-05,21.350000381469727,1021.2999877929688,10.800000190734863,0.0,matched,E06000033,180810.0,Urban with City and Town,0.4549999999999999,0.38,0.144,3.0,1.0,12.105202035145199,2022,8,2.290849836775625,1.0986122886681098
FREP-77287-C,weather_natural,254.0,0.5333333333333333,0.5833333333333334,52.5640147325315,1.25498546739366,2023-07-16,20.14999961853028,1008.0999755859376,16.899999618530273,0.800000011920929,matched,E07000149,146645.0,Mainly Rural (rural including hub towns >=80%) ,0.15,0.05,0.078,2.0,0.0,11.895769979040859,2023,7,-0.5389965007326869,5.541263545158426
