LAD21CD,date,gust,precip,n_inc,maxc,wmaxc,log_population,urban_binary,income_deprivation_rate,year,month,any_gt0,wthr_gt0,any_gt5,wthr_gt5,any_gt100,wthr_gt100,any_gt1000,wthr_gt1000
E07000069,2023-10-11,9.83901194917742,0.4176526175629129,0,-1.0,-1.0,11.404359818363451,1.0,0.107,2023,10,0,0,0,0,0,0,0,0
E07000070,2023-10-11,9.737737627138317,0.5219439736611657,2,31.0,31.0,12.110810964549762,1.0,0.077,2023,10,1,1,1,1,0,0,0,0
E07000071,2023-10-11,9.435022090314959,0.6830210599537345,1,65.0,-1.0,12.198529265645048,1.0,0.099,2023,10,1,0,1,0,0,0,0,0
E07000072,2023-10-11,9.916672956066025,0.5460302842252113,0,-1.0,-1.0,11.812592924855007,1.0,0.091,2023,10,0,0,0,0,0,0,0,0
E07000073,2023-10-11,9.888438201824519,0.6177113847678299,0,-1.0,-1.0,11.47656226523392,1.0,0.134,2023,10,0,0,0,0,0,0,0,0
E07000074,2023-10-11,9.636013797851637,0.48801438502506367,1,51.0,51.0,11.13312810361064,0.0,0.086,2023,10,1,1,1,1,0,0,0,0
E07000075,2023-10-11,9.775289605873452,0.42944657539836545,0,-1.0,-1.0,11.39143556738252,1.0,0.073,2023,10,0,0,0,0,0,0,0,0
E07000076,2023-10-11,9.351611694173704,0.667301021887313,0,-1.0,-1.0,11.946790127600089,0.0,0.173,2023,10,0,0,0,0,0,0,0,0
E07000077,2023-10-11,9.739720427608956,0.7814858314590515,0,-1.0,-1.0,11.4286847914887,0.0,0.054,2023,10,0,0,0,0,0,0,0,0
E07000095,2023-10-11,9.935863855149776,0.60503377877724,0,-1.0,-1.0,11.504308444863112,1.0,0.108,2023,10,0,0,0,0,0,0,0,0
E07000096,2023-10-11,10.08270177482293,0.6962739359315089,1,14.0,-1.0,11.95254076050831,1.0,0.085,2023,10,1,0,1,0,0,0,0,0
E07000098,2023-10-11,10.01342843687644,0.6119748122758618,0,-1.0,-1.0,11.591080237769564,1.0,0.089,2023,10,0,0,0,0,0,0,0,0
E07000099,2023-10-11,10.006067885106608,0.8739301741349635,0,-1.0,-1.0,11.818584970652662,1.0,0.079,2023,10,0,0,0,0,0,0,0,0
E07000102,2023-10-11,10.045446964508136,0.6197566295244434,0,-1.0,-1.0,11.450347686985502,1.0,0.071,2023,10,0,0,0,0,0,0,0,0
E07000103,2023-10-11,10.035311361240979,0.6197892025396667,0,-1.0,-1.0,11.56419825914765,1.0,0.092,2023,10,0,0,0,0,0,0,0,0
E07000105,2023-10-11,10.375665409782929,0.3278412352010657,0,-1.0,-1.0,11.819071033187548,1.0,0.11,2023,10,0,0,0,0,0,0,0,0
E07000106,2023-10-11,10.127782684647691,0.32562499776125753,1,1.0,-1.0,11.988078314198622,1.0,0.1,2023,10,1,0,0,0,0,0,0,0
E07000107,2023-10-11,10.03022700241249,0.39641457744803127,0,-1.0,-1.0,11.687231651001053,1.0,0.095,2023,10,0,0,0,0,0,0,0,0
E07000108,2023-10-11,10.350535899518889,0.3149122729924098,0,-1.0,-1.0,11.673725417873936,1.0,0.134,2023,10,0,0,0,0,0,0,0,0
E07000109,2023-10-11,10.022622041556145,0.37853509054130924,0,-1.0,-1.0,11.579490057238823,1.0,0.122,2023,10,0,0,0,0,0,0,0,0
E07000110,2023-10-11,10.222168018889102,0.32049582218775835,0,-1.0,-1.0,12.101511810042911,1.0,0.095,2023,10,0,0,0,0,0,0,0,0
E07000111,2023-10-11,10.162242404626124,0.3487888527815512,0,-1.0,-1.0,11.702081943710567,0.0,0.075,2023,10,0,0,0,0,0,0,0,0
E07000112,2023-10-11,10.430826038313064,0.3428520732911938,1,1.0,-1.0,11.611611757468928,1.0,0.145,2023,10,1,0,0,0,0,0,0,0
E07000113,2023-10-11,10.022469790145594,0.3407303134328051,0,-1.0,-1.0,11.948001153914678,0.0,0.149,2023,10,0,0,0,0,0,0,0,0
E07000114,2023-10-11,10.117617576738079,0.3067893618198937,0,-1.0,-1.0,11.854086691077573,1.0,0.185,2023,10,0,0,0,0,0,0,0,0
E07000115,2023-10-11,10.18404020278762,0.32955144096956196,0,-1.0,-1.0,11.803017132015809,1.0,0.08,2023,10,0,0,0,0,0,0,0,0
E07000116,2023-10-11,10.375684617975702,0.2942390435382027,0,-1.0,-1.0,11.658323667659586,1.0,0.073,2023,10,0,0,0,0,0,0,0,0
E07000143,2023-10-11,9.945559839009233,1.82767925699616,0,-1.0,-1.0,11.864708462828531,0.0,0.1,2023,10,0,0,0,0,0,0,0,0
E07000144,2023-10-11,10.463315480131108,1.5601497563419928,0,-1.0,-1.0,11.792358608363598,1.0,0.072,2023,10,0,0,0,0,0,0,0,0
E07000145,2023-10-11,10.261978092951729,1.5786230195538855,0,-1.0,-1.0,11.514713864829446,1.0,0.184,2023,10,0,0,0,0,0,0,0,0
E07000146,2023-10-11,10.344195233340807,2.036751253913759,1,2.0,-1.0,11.950664133628688,0.0,0.12,2023,10,1,0,0,0,0,0,0,0
E07000147,2023-10-11,11.093279409564696,1.321474672970521,1,2660.0,-1.0,11.544801967617486,0.0,0.106,2023,10,1,0,1,0,1,0,1,0
E07000148,2023-10-11,10.159319094500617,1.6456040830356076,0,-1.0,-1.0,11.89412520254047,1.0,0.163,2023,10,0,0,0,0,0,0,0,0
E07000149,2023-10-11,9.691641903984811,1.7210228019720806,1,4.0,4.0,11.867160434591204,0.0,0.078,2023,10,1,1,0,0,0,0,0,0
E07000179,2023-10-11,10.242471620562391,0.6985441025271713,0,-1.0,-1.0,11.91840390632284,0.0,0.054,2023,10,0,0,0,0,0,0,0,0
E07000200,2023-10-11,9.341011151632493,0.9914006095765612,0,-1.0,-1.0,11.437382617721584,0.0,0.08,2023,10,0,0,0,0,0,0,0,0
E07000202,2023-10-11,9.238691983586309,1.017394422118305,1,38.0,-1.0,11.84680863857272,1.0,0.141,2023,10,1,0,1,0,0,0,0,0
E07000203,2023-10-11,9.272934636509982,1.39216844237445,1,65.0,-1.0,11.546340898509632,0.0,0.071,2023,10,1,0,1,0,0,0,0,0
E07000207,2023-10-11,10.122245048443084,0.4375849500044397,1,0.0,-1.0,11.84548290591136,1.0,0.057,2023,10,1,0,0,0,0,0,0,0
E07000208,2023-10-11,10.139095935054817,0.40679219065452477,0,-1.0,-1.0,11.321934436672429,1.0,0.056,2023,10,0,0,0,0,0,0,0,0
E07000209,2023-10-11,10.208355274041114,0.3706294784195052,0,-1.0,-1.0,11.877658852261122,1.0,0.057,2023,10,0,0,0,0,0,0,0,0
E07000210,2023-10-11,10.233020462527518,0.34251109248766953,0,-1.0,-1.0,11.38052486133421,1.0,0.054,2023,10,0,0,0,0,0,0,0,0
E07000211,2023-10-11,10.24117717486122,0.3329910621968876,0,-1.0,-1.0,11.943590374100134,1.0,0.067,2023,10,0,0,0,0,0,0,0,0
E07000212,2023-10-11,10.131929510686994,0.441699388822787,0,-1.0,-1.0,11.383158406911162,1.0,0.066,2023,10,0,0,0,0,0,0,0,0
E07000213,2023-10-11,10.113794616841574,0.46340797019940183,0,-1.0,-1.0,11.549835818990326,1.0,0.079,2023,10,0,0,0,0,0,0,0,0
E07000215,2023-10-11,10.22591016164404,0.336695303755399,0,-1.0,-1.0,11.408109245600745,1.0,0.063,2023,10,0,0,0,0,0,0,0,0
E07000216,2023-10-11,10.291039543825619,0.3059039838923091,0,-1.0,-1.0,11.777801955768314,0.0,0.054,2023,10,0,0,0,0,0,0,0,0
E07000217,2023-10-11,10.157168519221774,0.4245403977221656,0,-1.0,-1.0,11.562220263694984,1.0,0.067,2023,10,0,0,0,0,0,0,0,0
E07000223,2023-10-11,10.66047721223976,0.16265550482932598,0,-1.0,-1.0,11.076464923159543,1.0,0.108,2023,10,0,0,0,0,0,0,0,0
E07000224,2023-10-11,10.625057697929154,0.13776909982369182,0,-1.0,-1.0,12.015027145562168,1.0,0.104,2023,10,0,0,0,0,0,0,0,0
E07000226,2023-10-11,10.358022075891668,0.27460258134305926,0,-1.0,-1.0,11.694905296716165,1.0,0.11,2023,10,0,0,0,0,0,0,0,0
E07000227,2023-10-11,10.478859700512983,0.2096995361291083,1,40.0,-1.0,11.901583454762012,0.0,0.056,2023,10,1,0,1,0,0,0,0,0
E07000228,2023-10-11,10.47433523428663,0.23398212841139404,2,1.0,-1.0,11.937663648421978,1.0,0.053,2023,10,1,0,0,0,0,0,0,0
E07000229,2023-10-11,10.649246505470094,0.14837677067649904,0,-1.0,-1.0,11.623160082869282,1.0,0.101,2023,10,0,0,0,0,0,0,0,0
E07000240,2023-10-11,10.024508992065577,0.6818118092402037,1,1.0,-1.0,11.9091749056273,1.0,0.06,2023,10,1,0,0,0,0,0,0,0
E07000241,2023-10-11,9.981374377693738,0.6593494278056629,1,0.0,-1.0,11.693136462767283,1.0,0.086,2023,10,1,0,0,0,0,0,0,0
E07000242,2023-10-11,9.895518834549906,0.6978334350564113,0,-1.0,-1.0,11.922794196215245,1.0,0.06,2023,10,0,0,0,0,0,0,0,0
E07000243,2023-10-11,9.99706851077746,0.7926913294508051,0,-1.0,-1.0,11.400428433743082,1.0,0.122,2023,10,0,0,0,0,0,0,0,0
E09000001,2023-10-11,10.023091426159734,0.4849133342272827,0,-1.0,-1.0,9.36005264520451,1.0,0.065,2023,10,0,0,0,0,0,0,0,0
E09000002,2023-10-11,9.975307487500046,0.4667211876160718,0,-1.0,-1.0,12.295520219247926,1.0,0.194,2023,10,0,0,0,0,0,0,0,0
E09000003,2023-10-11,10.00576131591711,0.5613604526121262,3,1.0,-1.0,12.87121893467506,1.0,0.111,2023,10,1,0,0,0,0,0,0,0
E09000004,2023-10-11,10.027474900787098,0.41859804359141106,0,-1.0,-1.0,12.415672899008923,1.0,0.106,2023,10,0,0,0,0,0,0,0,0
E09000005,2023-10-11,10.030469616687402,0.5370272724050971,0,-1.0,-1.0,12.762113479497112,1.0,0.155,2023,10,0,0,0,0,0,0,0,0
E09000006,2023-10-11,10.103733593229116,0.3928458483056726,0,-1.0,-1.0,12.706541825990495,1.0,0.091,2023,10,0,0,0,0,0,0,0,0
E09000007,2023-10-11,10.021969461554251,0.5050967862442676,0,-1.0,-1.0,12.259461742189076,1.0,0.141,2023,10,0,0,0,0,0,0,0,0
E09000008,2023-10-11,10.12322494413785,0.39948360328791077,1,0.0,-1.0,12.87567224520067,1.0,0.136,2023,10,1,0,0,0,0,0,0,0
E09000010,2023-10-11,9.975680019005816,0.5543678354428054,1,77.0,-1.0,12.70081156938222,1.0,0.171,2023,10,1,0,1,0,0,0,0,0
E09000011,2023-10-11,10.030027596738831,0.4396943588643336,0,-1.0,-1.0,12.576038374391665,1.0,0.159,2023,10,0,0,0,0,0,0,0,0
E09000012,2023-10-11,10.006539334261582,0.4982849016122079,0,-1.0,-1.0,12.47538960696398,1.0,0.196,2023,10,0,0,0,0,0,0,0,0
E09000013,2023-10-11,10.048247220832758,0.4897744876995313,0,-1.0,-1.0,12.11893398771341,1.0,0.142,2023,10,0,0,0,0,0,0,0,0
E09000014,2023-10-11,9.99332094673409,0.5287335588714499,0,-1.0,-1.0,12.481284790609685,1.0,0.17,2023,10,0,0,0,0,0,0,0,0
E09000015,2023-10-11,10.032779134094117,0.5726449884446356,0,-1.0,-1.0,12.472884696222938,1.0,0.109,2023,10,0,0,0,0,0,0,0,0
E09000016,2023-10-11,9.936096847248939,0.4721836219267353,0,-1.0,-1.0,12.476427973157676,1.0,0.108,2023,10,0,0,0,0,0,0,0,0
E09000017,2023-10-11,10.042494801229548,0.5658479446012212,0,-1.0,-1.0,12.628417813738848,1.0,0.114,2023,10,0,0,0,0,0,0,0,0
E09000019,2023-10-11,10.010718396647752,0.5062197179280286,1,41.0,-1.0,12.28788302072774,1.0,0.179,2023,10,1,0,1,0,0,0,0,0
E09000020,2023-10-11,10.045350644032684,0.488036100872118,0,-1.0,-1.0,11.879414096763533,1.0,0.117,2023,10,0,0,0,0,0,0,0,0
E09000021,2023-10-11,10.101253448483233,0.4449993861395368,0,-1.0,-1.0,12.031671638203957,1.0,0.078,2023,10,0,0,0,0,0,0,0,0
E09000022,2023-10-11,10.057702781432088,0.45515564344520504,0,-1.0,-1.0,12.668834491244446,1.0,0.153,2023,10,0,0,0,0,0,0,0,0
E09000023,2023-10-11,10.064134239868107,0.4324268458670577,0,-1.0,-1.0,12.61158108603281,1.0,0.164,2023,10,0,0,0,0,0,0,0,0
E09000024,2023-10-11,10.090610288177617,0.4394299030368204,0,-1.0,-1.0,12.278881559987983,1.0,0.1,2023,10,0,0,0,0,0,0,0,0
E09000025,2023-10-11,9.999661877219118,0.4733859418680899,1,21.0,-1.0,12.786406607907107,1.0,0.169,2023,10,1,0,1,0,0,0,0,0
E09000026,2023-10-11,9.965164663356202,0.4948690574231075,3,2.0,-1.0,12.665255440144245,1.0,0.121,2023,10,1,0,0,0,0,0,0,0
E09000027,2023-10-11,10.074967556674578,0.4801870593477517,0,-1.0,-1.0,12.18236891883094,1.0,0.064,2023,10,0,0,0,0,0,0,0,0
E09000028,2023-10-11,10.039738118779391,0.4641575971273291,1,1.0,-1.0,12.642154248752698,1.0,0.162,2023,10,1,0,0,0,0,0,0,0
E09000029,2023-10-11,10.118950794378465,0.41330835144886374,0,-1.0,-1.0,12.25303733501027,1.0,0.095,2023,10,0,0,0,0,0,0,0,0
E09000030,2023-10-11,10.017158993275896,0.4733637155820969,0,-1.0,-1.0,12.65304751159509,1.0,0.192,2023,10,0,0,0,0,0,0,0,0
E09000031,2023-10-11,9.978482483100636,0.5163985579719428,0,-1.0,-1.0,12.535905029897908,1.0,0.152,2023,10,0,0,0,0,0,0,0,0
E09000032,2023-10-11,10.066586392504469,0.46106017542686767,0,-1.0,-1.0,12.702075959604334,1.0,0.107,2023,10,0,0,0,0,0,0,0,0
E09000033,2023-10-11,10.034425015705576,0.49215038954919144,0,-1.0,-1.0,12.234460859988475,1.0,0.135,2023,10,0,0,0,0,0,0,0,0
E06000031,2023-10-12,4.362709820615362,10.752208483342574,0,-1.0,-1.0,12.2852072486939,1.0,0.156,2023,10,0,0,0,0,0,0,0,0
E06000032,2023-10-12,5.020445933770757,13.50822521401398,0,-1.0,-1.0,12.3236689970955,1.0,0.155,2023,10,0,0,0,0,0,0,0,0
E06000033,2023-10-12,5.5713298632985016,11.275359187944696,0,-1.0,-1.0,12.10434441402282,1.0,0.144,2023,10,0,0,0,0,0,0,0,0
E06000034,2023-10-12,5.420190357589773,12.004466912398591,2,887.0,-1.0,12.077858519724389,1.0,0.13,2023,10,1,0,1,0,1,0,0,0
E06000035,2023-10-12,5.527908895368245,11.641515190310276,1,2.0,-1.0,12.54219839355972,1.0,0.134,2023,10,1,0,0,0,0,0,0,0
E06000043,2023-10-12,6.037613724799435,13.123706130272849,0,-1.0,-1.0,12.535376392672774,1.0,0.123,2023,10,0,0,0,0,0,0,0,0
E06000055,2023-10-12,4.955655950890478,13.076072071024793,1,0.0,-1.0,12.132404576604838,1.0,0.114,2023,10,1,0,0,0,0,0,0,0
E06000056,2023-10-12,4.990772552876743,13.447074503187809,1,3.0,-1.0,12.596934983621066,0.0,0.077,2023,10,1,0,0,0,0,0,0,0
E06000060,2023-10-12,4.940094970306174,14.092336173504037,1,6.0,6.0,13.227013440750667,1.0,0.06325,2023,10,1,1,1,1,0,0,0,0
E07000008,2023-10-12,5.120630749657647,11.826940123855305,0,-1.0,-1.0,11.91064061961833,1.0,0.077,2023,10,0,0,0,0,0,0,0,0
E07000009,2023-10-12,4.823550806883825,11.023639710961696,0,-1.0,-1.0,11.38651154011457,0.0,0.07,2023,10,0,0,0,0,0,0,0,0
E07000010,2023-10-12,4.183538295641459,10.450792928068148,0,-1.0,-1.0,11.539869200417774,0.0,0.14,2023,10,0,0,0,0,0,0,0,0
E07000011,2023-10-12,4.856164060167775,11.837920870768164,0,-1.0,-1.0,12.110810964549762,0.0,0.074,2023,10,0,0,0,0,0,0,0,0
E07000012,2023-10-12,5.1567358295695165,12.038894358789918,1,15.0,-1.0,12.001763115309677,0.0,0.056,2023,10,1,0,1,0,0,0,0,0
E07000061,2023-10-12,6.268852753424099,12.516683815027797,0,-1.0,-1.0,11.535704051859568,1.0,0.141,2023,10,0,0,0,0,0,0,0,0
E07000062,2023-10-12,6.077028541272332,11.867847858127034,0,-1.0,-1.0,11.41832903038917,1.0,0.202,2023,10,0,0,0,0,0,0,0,0
E07000063,2023-10-12,5.985269084141254,12.88438138054456,1,0.0,-1.0,11.514584088693098,1.0,0.099,2023,10,1,0,0,0,0,0,0,0
E07000064,2023-10-12,5.913865739715285,11.901207745748916,0,-1.0,-1.0,11.45448034132121,0.0,0.113,2023,10,0,0,0,0,0,0,0,0
E07000065,2023-10-12,5.8442411299140105,12.530579669889558,0,-1.0,-1.0,12.002063606215954,0.0,0.073,2023,10,0,0,0,0,0,0,0,0
E07000066,2023-10-12,5.456272394350562,11.744557989390334,1,8.0,-1.0,12.160656781999691,1.0,0.138,2023,10,1,0,1,0,0,0,0,0
E07000067,2023-10-12,5.498148385088038,11.371989073905622,0,-1.0,-1.0,11.98601183767587,0.0,0.092,2023,10,0,0,0,0,0,0,0,0
E07000068,2023-10-12,5.392693351079733,12.023340570104155,0,-1.0,-1.0,11.253001221229496,1.0,0.064,2023,10,0,0,0,0,0,0,0,0
E07000069,2023-10-12,5.511530859651999,11.520589248678833,0,-1.0,-1.0,11.404359818363451,1.0,0.107,2023,10,0,0,0,0,0,0,0,0
E07000070,2023-10-12,5.47303446046909,11.612394961903846,4,785.0,0.0,12.110810964549762,1.0,0.077,2023,10,1,1,1,0,1,0,0,0
E07000071,2023-10-12,5.630056128728406,10.965470637409751,1,1.0,-1.0,12.198529265645048,1.0,0.099,2023,10,1,0,0,0,0,0,0,0
E07000072,2023-10-12,5.279460629745225,12.55816123783256,0,-1.0,-1.0,11.812592924855007,1.0,0.091,2023,10,0,0,0,0,0,0,0,0
E07000073,2023-10-12,5.2670996813602065,12.53435181624401,0,-1.0,-1.0,11.47656226523392,1.0,0.134,2023,10,0,0,0,0,0,0,0,0
E07000074,2023-10-12,5.600818263402408,11.126549551398757,0,-1.0,-1.0,11.13312810361064,0.0,0.086,2023,10,0,0,0,0,0,0,0,0
E07000075,2023-10-12,5.549578002534379,11.343035644589163,0,-1.0,-1.0,11.39143556738252,1.0,0.073,2023,10,0,0,0,0,0,0,0,0
E07000076,2023-10-12,5.724119101985162,10.799544323200665,0,-1.0,-1.0,11.946790127600089,0.0,0.173,2023,10,0,0,0,0,0,0,0,0
E07000077,2023-10-12,5.35139242066248,11.944531832364872,1,13.0,-1.0,11.4286847914887,0.0,0.054,2023,10,1,0,1,0,0,0,0,0
E07000095,2023-10-12,5.217731599541082,12.815327504112608,1,2.0,-1.0,11.504308444863112,1.0,0.108,2023,10,1,0,0,0,0,0,0,0
E07000096,2023-10-12,5.012171864249464,13.773914949911974,0,-1.0,-1.0,11.95254076050831,1.0,0.085,2023,10,0,0,0,0,0,0,0,0
E07000098,2023-10-12,5.1097777619731195,13.422992012822322,0,-1.0,-1.0,11.591080237769564,1.0,0.089,2023,10,0,0,0,0,0,0,0,0
E07000099,2023-10-12,5.107781399794962,12.968756428203005,0,-1.0,-1.0,11.818584970652662,1.0,0.079,2023,10,0,0,0,0,0,0,0,0
E07000102,2023-10-12,5.062664545384683,13.687872663076249,1,1.0,-1.0,11.450347686985502,1.0,0.071,2023,10,1,0,0,0,0,0,0,0
E07000103,2023-10-12,5.076074521918156,13.606230868713554,1,1.0,-1.0,11.56419825914765,1.0,0.092,2023,10,1,0,0,0,0,0,0,0
E07000105,2023-10-12,5.788759661498381,11.216275934356762,0,-1.0,-1.0,11.819071033187548,1.0,0.11,2023,10,0,0,0,0,0,0,0,0
E07000106,2023-10-12,5.796690970760805,10.655163727717357,2,2.0,2.0,11.988078314198622,1.0,0.1,2023,10,1,1,0,0,0,0,0,0
E07000107,2023-10-12,5.386636419985671,12.287625856542327,1,1.0,-1.0,11.687231651001053,1.0,0.095,2023,10,1,0,0,0,0,0,0,0
E07000108,2023-10-12,5.875819616931038,10.346846924859284,1,14.0,14.0,11.673725417873936,1.0,0.134,2023,10,1,1,1,1,0,0,0,0
E07000109,2023-10-12,5.442065789329362,12.01408212277003,0,-1.0,-1.0,11.579490057238823,1.0,0.122,2023,10,0,0,0,0,0,0,0,0
E07000110,2023-10-12,5.606596839639217,11.666116440907347,0,-1.0,-1.0,12.101511810042911,1.0,0.095,2023,10,0,0,0,0,0,0,0,0
E07000111,2023-10-12,5.411673634188808,12.508760001901546,0,-1.0,-1.0,11.702081943710567,0.0,0.075,2023,10,0,0,0,0,0,0,0,0
E07000112,2023-10-12,5.880536087349976,10.697448265166372,0,-1.0,-1.0,11.611611757468928,1.0,0.145,2023,10,0,0,0,0,0,0,0,0
E07000113,2023-10-12,5.654259919886979,11.117804326395117,0,-1.0,-1.0,11.948001153914678,0.0,0.149,2023,10,0,0,0,0,0,0,0,0
E07000114,2023-10-12,5.883352114273971,10.328104953036748,0,-1.0,-1.0,11.854086691077573,1.0,0.185,2023,10,0,0,0,0,0,0,0,0
E07000115,2023-10-12,5.500135203507672,12.100217870235982,0,-1.0,-1.0,11.803017132015809,1.0,0.08,2023,10,0,0,0,0,0,0,0,0
E07000116,2023-10-12,5.642490489314267,12.095730844620473,0,-1.0,-1.0,11.658323667659586,1.0,0.073,2023,10,0,0,0,0,0,0,0,0
E07000143,2023-10-12,3.5601012294653542,10.05643194871526,1,0.0,0.0,11.864708462828531,0.0,0.1,2023,10,1,1,0,0,0,0,0,0
E07000144,2023-10-12,3.198893382588596,9.994900669268276,1,38.0,-1.0,11.792358608363598,1.0,0.072,2023,10,1,0,1,0,0,0,0,0
E07000145,2023-10-12,3.3954558889536575,10.023499677909072,0,-1.0,-1.0,11.514713864829446,1.0,0.184,2023,10,0,0,0,0,0,0,0,0
E07000146,2023-10-12,3.2840849553478764,9.83641267949388,1,1.0,-1.0,11.950664133628688,0.0,0.12,2023,10,1,0,0,0,0,0,0,0
E07000147,2023-10-12,2.981353197312165,9.97343865716552,1,1.0,-1.0,11.544801967617486,0.0,0.106,2023,10,1,0,0,0,0,0,0,0
E07000148,2023-10-12,3.3730477532853516,10.055040199274492,1,4.0,-1.0,11.89412520254047,1.0,0.163,2023,10,1,0,0,0,0,0,0,0
E07000149,2023-10-12,3.829958992202268,10.25365148711731,0,-1.0,-1.0,11.867160434591204,0.0,0.078,2023,10,0,0,0,0,0,0,0,0
E07000179,2023-10-12,4.902265577733647,14.33108986926639,0,-1.0,-1.0,11.91840390632284,0.0,0.054,2023,10,0,0,0,0,0,0,0,0
E07000200,2023-10-12,5.50664615086456,10.948585848099638,0,-1.0,-1.0,11.437382617721584,0.0,0.08,2023,10,0,0,0,0,0,0,0,0
E07000202,2023-10-12,5.520358457718415,10.893600811056643,2,40.0,-1.0,11.84680863857272,1.0,0.141,2023,10,1,0,1,0,0,0,0,0
E07000203,2023-10-12,5.074170981750729,10.772970555826884,0,-1.0,-1.0,11.546340898509632,0.0,0.071,2023,10,0,0,0,0,0,0,0,0
E07000207,2023-10-12,5.1956092394464894,13.561152731989369,2,155.0,-1.0,11.84548290591136,1.0,0.057,2023,10,1,0,1,0,1,0,0,0
E07000208,2023-10-12,5.248901736747019,13.351401276345696,0,-1.0,-1.0,11.321934436672429,1.0,0.056,2023,10,0,0,0,0,0,0,0,0
E07000209,2023-10-12,5.247453452823591,13.728242512600318,0,-1.0,-1.0,11.877658852261122,1.0,0.057,2023,10,0,0,0,0,0,0,0,0
E07000210,2023-10-12,5.321021034157143,13.428849840885068,1,10.0,10.0,11.38052486133421,1.0,0.054,2023,10,1,1,1,1,0,0,0,0
E07000211,2023-10-12,5.359603643523606,13.213082899998987,1,1.0,1.0,11.943590374100134,1.0,0.067,2023,10,1,1,0,0,0,0,0,0
E07000212,2023-10-12,5.173670630030339,13.71447644316484,0,-1.0,-1.0,11.383158406911162,1.0,0.066,2023,10,0,0,0,0,0,0,0,0
E07000213,2023-10-12,5.153588157240342,13.724659894930518,0,-1.0,-1.0,11.549835818990326,1.0,0.079,2023,10,0,0,0,0,0,0,0,0
E07000215,2023-10-12,5.374539903162614,13.016419690844915,0,-1.0,-1.0,11.408109245600745,1.0,0.063,2023,10,0,0,0,0,0,0,0,0
E07000216,2023-10-12,5.34993039396258,13.662182589889158,1,1.0,-1.0,11.777801955768314,0.0,0.054,2023,10,1,0,0,0,0,0,0,0
E07000217,2023-10-12,5.177459874885415,13.814512096660474,2,1.0,-1.0,11.562220263694984,1.0,0.067,2023,10,1,0,0,0,0,0,0,0
E07000223,2023-10-12,5.993239152353029,13.261815005153158,0,-1.0,-1.0,11.076464923159543,1.0,0.108,2023,10,0,0,0,0,0,0,0,0
E07000224,2023-10-12,5.944464076493243,13.499585020788064,0,-1.0,-1.0,12.015027145562168,1.0,0.104,2023,10,0,0,0,0,0,0,0,0
E07000226,2023-10-12,5.4824280537862675,13.199646820142892,1,1467.0,-1.0,11.694905296716165,1.0,0.11,2023,10,1,0,1,0,1,0,1,0
E07000227,2023-10-12,5.634679754267922,13.429718641487922,0,-1.0,-1.0,11.901583454762012,0.0,0.056,2023,10,0,0,0,0,0,0,0,0
E07000228,2023-10-12,5.641534062525525,13.092508247639666,0,-1.0,-1.0,11.937663648421978,1.0,0.053,2023,10,0,0,0,0,0,0,0,0
E07000229,2023-10-12,5.984012154066786,13.382151799596882,0,-1.0,-1.0,11.623160082869282,1.0,0.101,2023,10,0,0,0,0,0,0,0,0
E07000240,2023-10-12,5.079900906152999,13.43932624410905,0,-1.0,-1.0,11.9091749056273,1.0,0.06,2023,10,0,0,0,0,0,0,0,0
E07000241,2023-10-12,5.138983821081388,13.159959484983963,1,0.0,-1.0,11.693136462767283,1.0,0.086,2023,10,1,0,0,0,0,0,0,0
E07000242,2023-10-12,5.232133593790916,12.617462616822937,1,26.0,26.0,11.922794196215245,1.0,0.06,2023,10,1,1,1,1,0,0,0,0
E07000243,2023-10-12,5.11469920558946,13.065207545212687,1,2.0,-1.0,11.400428433743082,1.0,0.122,2023,10,1,0,0,0,0,0,0,0
E09000001,2023-10-12,5.226751956946942,13.033355563811764,0,-1.0,-1.0,9.36005264520451,1.0,0.065,2023,10,0,0,0,0,0,0,0,0
E09000002,2023-10-12,5.305326700121834,12.559864669288586,1,4.0,-1.0,12.295520219247926,1.0,0.194,2023,10,1,0,0,0,0,0,0,0
E09000003,2023-10-12,5.155289211681566,13.270256802701464,0,-1.0,-1.0,12.87121893467506,1.0,0.111,2023,10,0,0,0,0,0,0,0,0
E09000004,2023-10-12,5.33931046847683,12.5088195088167,0,-1.0,-1.0,12.415672899008923,1.0,0.106,2023,10,0,0,0,0,0,0,0,0
E09000005,2023-10-12,5.147004460708864,13.400894367944689,0,-1.0,-1.0,12.762113479497112,1.0,0.155,2023,10,0,0,0,0,0,0,0,0
E09000006,2023-10-12,5.326674546601925,12.77829259748423,3,49.0,-1.0,12.706541825990495,1.0,0.091,2023,10,1,0,1,0,0,0,0,0
E09000007,2023-10-12,5.1987519156678355,13.155615556346666,1,14.0,-1.0,12.259461742189076,1.0,0.141,2023,10,1,0,1,0,0,0,0,0
E09000008,2023-10-12,5.288113462430766,13.060396833994941,0,-1.0,-1.0,12.87567224520067,1.0,0.136,2023,10,0,0,0,0,0,0,0,0
E09000010,2023-10-12,5.2016263990434135,12.997940752059902,1,0.0,-1.0,12.70081156938222,1.0,0.171,2023,10,1,0,0,0,0,0,0,0
E09000011,2023-10-12,5.295513250338821,12.726428257930811,1,1.0,-1.0,12.576038374391665,1.0,0.159,2023,10,1,0,0,0,0,0,0,0
E09000012,2023-10-12,5.22669350472525,12.985620339074952,0,-1.0,-1.0,12.47538960696398,1.0,0.196,2023,10,0,0,0,0,0,0,0,0
